sample_index,landmark_index,type,pred,type0_0,type0_1,type1_0,type1_1,type0_precision,type0_recall,type0_f1,type0_num,type1_precision,type1_recall,type1_f1,type1_num,overall_precision,overall_recall,overall_f1
332,126,mt-at,0,35,8,7,27,0.833333333,0.813953488,0.823529412,43,0.771428571,0.794117647,0.782608696,34,0.805998763,0.805194805,0.805460524
332,127,mt-at,1,40,3,10,24,0.8,0.930232558,0.860215054,43,0.888888889,0.705882353,0.786885246,34,0.839249639,0.831168831,0.827835658
332,128,mt-at,1,23,20,1,33,0.958333333,0.534883721,0.686567164,43,0.622641509,0.970588235,0.75862069,34,0.810105775,0.727272727,0.718383007
332,129,mt-at,1,43,0,1,33,0.977272727,1,0.988505747,43,1,0.970588235,0.985074627,34,0.987308146,0.987012987,0.986990707
332,130,mt-at,1,40,3,1,33,0.975609756,0.930232558,0.952380952,43,0.916666667,0.970588235,0.942857143,34,0.949582937,0.948051948,0.948175634
332,131,mt-at,1,27,16,2,32,0.931034483,0.627906977,0.75,43,0.666666667,0.941176471,0.780487805,34,0.814300642,0.766233766,0.763462148
332,132,mt-at,1,33,10,2,32,0.942857143,0.76744186,0.846153846,43,0.761904762,0.941176471,0.842105263,34,0.862956092,0.844155844,0.84436616
332,133,mt-at,1,41,2,3,31,0.931818182,0.953488372,0.942528736,43,0.939393939,0.911764706,0.925373134,34,0.935163322,0.935064935,0.934953535
332,134,mt-at,1,22,21,2,32,0.916666667,0.511627907,0.656716418,43,0.603773585,0.941176471,0.735632184,34,0.778506085,0.701298701,0.691562341
332,135,mt-at,1,37,6,1,33,0.973684211,0.860465116,0.913580247,43,0.846153846,0.970588235,0.904109589,34,0.917372102,0.909090909,0.909398398
332,136,mt-at,1,43,0,1,33,0.977272727,1,0.988505747,43,1,0.970588235,0.985074627,34,0.987308146,0.987012987,0.986990707
332,137,mt-at,1,42,1,0,34,1,0.976744186,0.988235294,43,0.971428571,1,0.985507246,34,0.987384045,0.987012987,0.987030702
332,138,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
332,139,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
332,140,mt-at,1,42,1,0,34,1,0.976744186,0.988235294,43,0.971428571,1,0.985507246,34,0.987384045,0.987012987,0.987030702
332,141,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
332,142,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
332,143,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
332,144,mt-at,1,42,1,0,34,1,0.976744186,0.988235294,43,0.971428571,1,0.985507246,34,0.987384045,0.987012987,0.987030702
332,145,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
332,146,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
332,147,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
332,148,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
332,149,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
332,150,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
332,151,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
332,152,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,1,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
326,2,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
326,3,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
326,4,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,5,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,6,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,7,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
326,8,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
326,9,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,10,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,11,mt-at,1,41,2,1,33,0.976190476,0.953488372,0.964705882,43,0.942857143,0.970588235,0.956521739,34,0.961471861,0.961038961,0.961092105
326,12,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,13,mt-at,1,43,0,1,33,0.977272727,1,0.988505747,43,1,0.970588235,0.985074627,34,0.987308146,0.987012987,0.986990707
326,14,mt-at,1,38,5,1,33,0.974358974,0.88372093,0.926829268,43,0.868421053,0.970588235,0.916666667,34,0.927581191,0.922077922,0.922341886
326,15,mt-at,1,43,0,1,33,0.977272727,1,0.988505747,43,1,0.970588235,0.985074627,34,0.987308146,0.987012987,0.986990707
326,16,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
326,17,mt-at,1,38,5,1,33,0.974358974,0.88372093,0.926829268,43,0.868421053,0.970588235,0.916666667,34,0.927581191,0.922077922,0.922341886
326,18,mt-at,1,40,3,1,33,0.975609756,0.930232558,0.952380952,43,0.916666667,0.970588235,0.942857143,34,0.949582937,0.948051948,0.948175634
326,19,mt-at,1,28,15,4,30,0.875,0.651162791,0.746666667,43,0.666666667,0.882352941,0.759493671,34,0.783008658,0.753246753,0.752330539
326,20,mt-at,1,25,18,3,31,0.892857143,0.581395349,0.704225352,43,0.632653061,0.911764706,0.746987952,34,0.777961834,0.727272727,0.723107539
326,21,mt-at,1,39,4,3,31,0.928571429,0.906976744,0.917647059,43,0.885714286,0.911764706,0.898550725,34,0.909647495,0.909090909,0.909214911
326,22,mt-at,1,43,0,4,30,0.914893617,1,0.955555556,43,1,0.882352941,0.9375,34,0.952473059,0.948051948,0.947582973
326,23,mt-at,1,43,0,2,32,0.955555556,1,0.977272727,43,1,0.941176471,0.96969697,34,0.975180375,0.974025974,0.973927588
326,24,mt-at,1,42,1,1,33,0.976744186,0.976744186,0.976744186,43,0.970588235,0.970588235,0.970588235,34,0.974025974,0.974025974,0.974025974
326,25,mt-at,1,32,11,6,28,0.842105263,0.744186047,0.790123457,43,0.717948718,0.823529412,0.767123288,34,0.787282893,0.779220779,0.779967538
326,26,mt-at,1,35,8,6,28,0.853658537,0.813953488,0.833333333,43,0.777777778,0.823529412,0.8,34,0.820152747,0.818181818,0.818614719
326,27,mt-at,1,38,5,8,26,0.826086957,0.88372093,0.853932584,43,0.838709677,0.764705882,0.8,34,0.831660625,0.831168831,0.830118196
326,28,mt-at,1,38,5,9,25,0.808510638,0.88372093,0.844444444,43,0.833333333,0.735294118,0.78125,34,0.819471309,0.818181818,0.816540404
326,29,mt-at,1,37,6,9,25,0.804347826,0.860465116,0.831460674,43,0.806451613,0.735294118,0.769230769,34,0.805276771,0.805194805,0.803982534
326,30,mt-at,1,34,9,9,25,0.790697674,0.790697674,0.790697674,43,0.735294118,0.735294118,0.735294118,34,0.766233766,0.766233766,0.766233766
326,31,mt-at,1,42,1,9,25,0.823529412,0.976744186,0.893617021,43,0.961538462,0.735294118,0.833333333,34,0.884468473,0.87012987,0.86699825
326,32,mt-at,1,30,13,4,30,0.882352941,0.697674419,0.779220779,43,0.697674419,0.882352941,0.779220779,34,0.800806581,0.779220779,0.779220779
326,33,mt-at,1,36,7,9,25,0.8,0.837209302,0.818181818,43,0.78125,0.735294118,0.757575758,34,0.791720779,0.792207792,0.791420701
326,34,mt-at,1,39,4,9,25,0.8125,0.906976744,0.857142857,43,0.862068966,0.735294118,0.793650794,34,0.834387595,0.831168831,0.829107401
326,35,mt-at,1,40,3,9,25,0.816326531,0.930232558,0.869565217,43,0.892857143,0.735294118,0.806451613,34,0.850119268,0.844155844,0.841696873
326,36,mt-at,1,38,5,15,19,0.716981132,0.88372093,0.791666667,43,0.791666667,0.558823529,0.655172414,34,0.74995916,0.74025974,0.731396477
326,37,mt-at,1,36,7,8,26,0.818181818,0.837209302,0.827586207,43,0.787878788,0.764705882,0.776119403,34,0.804801259,0.805194805,0.804860605
326,38,mt-at,1,38,5,16,18,0.703703704,0.88372093,0.783505155,43,0.782608696,0.529411765,0.631578947,34,0.738544869,0.727272727,0.716420855
326,39,mt-at,1,38,5,15,19,0.716981132,0.88372093,0.791666667,43,0.791666667,0.558823529,0.655172414,34,0.74995916,0.74025974,0.731396477
326,40,mt-at,1,40,3,11,23,0.784313725,0.930232558,0.85106383,43,0.884615385,0.676470588,0.766666667,34,0.82860277,0.818181818,0.81379755
326,41,mt-at,1,35,8,7,27,0.833333333,0.813953488,0.823529412,43,0.771428571,0.794117647,0.782608696,34,0.805998763,0.805194805,0.805460524
326,42,mt-at,1,37,6,10,24,0.787234043,0.860465116,0.822222222,43,0.8,0.705882353,0.75,34,0.792870959,0.792207792,0.79033189
326,43,mt-at,1,43,0,20,14,0.682539683,1,0.811320755,43,1,0.411764706,0.583333333,34,0.822716966,0.74025974,0.710650984
326,44,mt-at,1,32,11,22,12,0.592592593,0.744186047,0.659793814,43,0.52173913,0.352941176,0.421052632,34,0.561306648,0.571428571,0.55437563
326,45,mt-at,1,33,10,10,24,0.76744186,0.76744186,0.76744186,43,0.705882353,0.705882353,0.705882353,34,0.74025974,0.74025974,0.74025974
326,46,mt-at,0,37,6,10,24,0.787234043,0.860465116,0.822222222,43,0.8,0.705882353,0.75,34,0.792870959,0.792207792,0.79033189
326,47,mt-at,1,37,6,11,23,0.770833333,0.860465116,0.813186813,43,0.793103448,0.676470588,0.73015873,34,0.780666891,0.779220779,0.776525062
326,48,mt-at,1,35,8,7,27,0.833333333,0.813953488,0.823529412,43,0.771428571,0.794117647,0.782608696,34,0.805998763,0.805194805,0.805460524
326,49,mt-at,1,38,5,11,23,0.775510204,0.88372093,0.826086957,43,0.821428571,0.676470588,0.741935484,34,0.795785847,0.792207792,0.788929163
326,50,mt-at,1,38,5,12,22,0.76,0.88372093,0.817204301,43,0.814814815,0.647058824,0.721311475,34,0.784203944,0.779220779,0.774862014
326,51,mt-at,1,36,7,12,22,0.75,0.837209302,0.791208791,43,0.75862069,0.647058824,0.698412698,34,0.753806538,0.753246753,0.750233893
326,52,mt-at,0,35,8,9,25,0.795454545,0.813953488,0.804597701,43,0.757575758,0.735294118,0.746268657,34,0.778728847,0.779220779,0.778842019
326,53,mt-at,0,38,5,8,26,0.826086957,0.88372093,0.853932584,43,0.838709677,0.764705882,0.8,34,0.831660625,0.831168831,0.830118196
326,54,mt-at,0,32,11,11,23,0.744186047,0.744186047,0.744186047,43,0.676470588,0.676470588,0.676470588,34,0.714285714,0.714285714,0.714285714
326,55,mt-at,0,39,4,17,17,0.696428571,0.906976744,0.787878788,43,0.80952381,0.5,0.618181818,34,0.746366729,0.727272727,0.712947658
326,56,mt-at,1,36,7,7,27,0.837209302,0.837209302,0.837209302,43,0.794117647,0.794117647,0.794117647,34,0.818181818,0.818181818,0.818181818
326,57,mt-at,0,39,4,13,21,0.75,0.906976744,0.821052632,43,0.84,0.617647059,0.711864407,34,0.78974026,0.779220779,0.772839649
326,58,mt-at,0,34,9,6,28,0.85,0.790697674,0.819277108,43,0.756756757,0.823529412,0.788732394,34,0.808827659,0.805194805,0.805789832
326,59,mt-at,0,37,6,14,20,0.725490196,0.860465116,0.787234043,43,0.769230769,0.588235294,0.666666667,34,0.744804215,0.74025974,0.7339965
326,60,mt-at,0,41,2,15,19,0.732142857,0.953488372,0.828282828,43,0.904761905,0.558823529,0.690909091,34,0.808364255,0.779220779,0.767624295
326,61,mt-at,1,35,8,8,26,0.813953488,0.813953488,0.813953488,43,0.764705882,0.764705882,0.764705882,34,0.792207792,0.792207792,0.792207792
326,62,mt-at,1,36,7,9,25,0.8,0.837209302,0.818181818,43,0.78125,0.735294118,0.757575758,34,0.791720779,0.792207792,0.791420701
326,63,mt-at,0,33,10,13,21,0.717391304,0.76744186,0.741573034,43,0.677419355,0.617647059,0.646153846,34,0.699741353,0.701298701,0.699439886
326,64,mt-at,0,37,6,12,22,0.755102041,0.860465116,0.804347826,43,0.785714286,0.647058824,0.709677419,34,0.768619136,0.766233766,0.762545309
326,65,mt-at,0,38,5,7,27,0.844444444,0.88372093,0.863636364,43,0.84375,0.794117647,0.818181818,34,0.844137807,0.844155844,0.843565525
326,66,mt-at,0,35,8,8,26,0.813953488,0.813953488,0.813953488,43,0.764705882,0.764705882,0.764705882,34,0.792207792,0.792207792,0.792207792
326,67,mt-at,0,40,3,18,16,0.689655172,0.930232558,0.792079208,43,0.842105263,0.470588235,0.603773585,34,0.756970797,0.727272727,0.70893127
326,68,mt-at,1,36,7,21,13,0.631578947,0.837209302,0.72,43,0.65,0.382352941,0.481481481,34,0.639712919,0.636363636,0.614680135
326,69,mt-at,1,39,4,12,22,0.764705882,0.906976744,0.829787234,43,0.846153846,0.647058824,0.733333333,34,0.800669918,0.792207792,0.7871972
326,70,mt-at,1,33,10,11,23,0.75,0.76744186,0.75862069,43,0.696969697,0.676470588,0.686567164,34,0.726584022,0.727272727,0.726804847
326,71,mt-at,1,32,11,10,24,0.761904762,0.744186047,0.752941176,43,0.685714286,0.705882353,0.695652174,34,0.728262214,0.727272727,0.727644734
326,72,mt-at,1,35,8,12,22,0.744680851,0.813953488,0.777777778,43,0.733333333,0.647058824,0.6875,34,0.739670259,0.74025974,0.737914863
326,73,mt-at,1,37,6,15,19,0.711538462,0.860465116,0.778947368,43,0.76,0.558823529,0.644067797,34,0.732937063,0.727272727,0.719390155
326,74,mt-at,0,39,4,14,20,0.735849057,0.906976744,0.8125,43,0.833333333,0.588235294,0.689655172,34,0.778894062,0.766233766,0.758256829
326,75,mt-at,0,37,6,20,14,0.649122807,0.860465116,0.74,43,0.7,0.411764706,0.518518519,34,0.671588061,0.662337662,0.642202982
326,76,mt-at,1,29,14,19,15,0.604166667,0.674418605,0.637362637,43,0.517241379,0.441176471,0.476190476,34,0.565784072,0.571428571,0.566195709
326,77,mt-at,0,36,7,9,25,0.8,0.837209302,0.818181818,43,0.78125,0.735294118,0.757575758,34,0.791720779,0.792207792,0.791420701
326,78,mt-at,1,35,8,12,22,0.744680851,0.813953488,0.777777778,43,0.733333333,0.647058824,0.6875,34,0.739670259,0.74025974,0.737914863
326,79,mt-at,1,37,6,12,22,0.755102041,0.860465116,0.804347826,43,0.785714286,0.647058824,0.709677419,34,0.768619136,0.766233766,0.762545309
326,80,mt-at,1,38,5,12,22,0.76,0.88372093,0.817204301,43,0.814814815,0.647058824,0.721311475,34,0.784203944,0.779220779,0.774862014
326,81,mt-at,1,39,4,15,19,0.722222222,0.906976744,0.804123711,43,0.826086957,0.558823529,0.666666667,34,0.768084572,0.753246753,0.743428393
326,82,mt-at,0,38,5,16,18,0.703703704,0.88372093,0.783505155,43,0.782608696,0.529411765,0.631578947,34,0.738544869,0.727272727,0.716420855
326,83,mt-at,0,39,4,18,16,0.684210526,0.906976744,0.78,43,0.8,0.470588235,0.592592593,34,0.735338346,0.714285714,0.697248677
326,84,mt-at,0,32,11,12,22,0.727272727,0.744186047,0.735632184,43,0.666666667,0.647058824,0.656716418,34,0.70051161,0.701298701,0.700786261
326,85,mt-at,1,26,17,6,28,0.8125,0.604651163,0.693333333,43,0.622222222,0.823529412,0.708860759,34,0.728481241,0.701298701,0.700189599
326,86,mt-at,1,37,6,15,19,0.711538462,0.860465116,0.778947368,43,0.76,0.558823529,0.644067797,34,0.732937063,0.727272727,0.719390155
326,87,mt-at,1,35,8,10,24,0.777777778,0.813953488,0.795454545,43,0.75,0.705882353,0.727272727,34,0.765512266,0.766233766,0.765348288
326,88,mt-at,1,35,8,11,23,0.760869565,0.813953488,0.786516854,43,0.741935484,0.676470588,0.707692308,34,0.752509062,0.753246753,0.75171121
326,89,mt-at,0,40,3,14,20,0.740740741,0.930232558,0.824742268,43,0.869565217,0.588235294,0.701754386,34,0.797624276,0.779220779,0.770435931
326,90,mt-at,0,35,8,12,22,0.744680851,0.813953488,0.777777778,43,0.733333333,0.647058824,0.6875,34,0.739670259,0.74025974,0.737914863
326,91,mt-at,0,35,8,10,24,0.777777778,0.813953488,0.795454545,43,0.75,0.705882353,0.727272727,34,0.765512266,0.766233766,0.765348288
326,92,mt-at,0,35,8,14,20,0.714285714,0.813953488,0.760869565,43,0.714285714,0.588235294,0.64516129,34,0.714285714,0.714285714,0.7097776
326,93,mt-at,0,36,7,13,21,0.734693878,0.837209302,0.782608696,43,0.75,0.617647059,0.677419355,34,0.741452425,0.74025974,0.736161454
326,94,mt-at,1,35,8,9,25,0.795454545,0.813953488,0.804597701,43,0.757575758,0.735294118,0.746268657,34,0.778728847,0.779220779,0.778842019
326,95,mt-at,1,40,3,11,23,0.784313725,0.930232558,0.85106383,43,0.884615385,0.676470588,0.766666667,34,0.82860277,0.818181818,0.81379755
326,96,mt-at,1,34,9,8,26,0.80952381,0.790697674,0.8,43,0.742857143,0.764705882,0.753623188,34,0.78008658,0.779220779,0.779521927
326,97,mt-at,0,41,2,16,18,0.719298246,0.953488372,0.82,43,0.9,0.529411765,0.666666667,34,0.799088631,0.766233766,0.752294372
326,98,mt-at,0,38,5,17,17,0.690909091,0.88372093,0.775510204,43,0.772727273,0.5,0.607142857,34,0.7270366,0.714285714,0.701166181
326,99,mt-at,0,34,9,9,25,0.790697674,0.790697674,0.790697674,43,0.735294118,0.735294118,0.735294118,34,0.766233766,0.766233766,0.766233766
326,100,mt-at,0,40,3,12,22,0.769230769,0.930232558,0.842105263,43,0.88,0.647058824,0.745762712,34,0.818141858,0.805194805,0.799564396
326,101,mt-at,0,38,5,12,22,0.76,0.88372093,0.817204301,43,0.814814815,0.647058824,0.721311475,34,0.784203944,0.779220779,0.774862014
326,102,mt-at,1,31,12,5,29,0.861111111,0.720930233,0.784810127,43,0.707317073,0.852941176,0.773333333,34,0.793202055,0.779220779,0.779742452
326,103,mt-at,0,38,5,13,21,0.745098039,0.88372093,0.808510638,43,0.807692308,0.617647059,0.7,34,0.772737067,0.766233766,0.76059685
326,104,mt-at,1,33,10,4,30,0.891891892,0.76744186,0.825,43,0.75,0.882352941,0.810810811,34,0.829238329,0.818181818,0.818734644
326,105,mt-at,1,38,5,2,32,0.95,0.88372093,0.915662651,43,0.864864865,0.941176471,0.901408451,34,0.912407862,0.909090909,0.909368588
326,106,mt-at,1,35,8,7,27,0.833333333,0.813953488,0.823529412,43,0.771428571,0.794117647,0.782608696,34,0.805998763,0.805194805,0.805460524
326,107,mt-at,0,37,6,14,20,0.725490196,0.860465116,0.787234043,43,0.769230769,0.588235294,0.666666667,34,0.744804215,0.74025974,0.7339965
326,108,mt-at,0,41,2,17,17,0.706896552,0.953488372,0.811881188,43,0.894736842,0.5,0.641509434,34,0.789839018,0.753246753,0.736652102
326,109,mt-at,1,37,6,8,26,0.822222222,0.860465116,0.840909091,43,0.8125,0.764705882,0.787878788,34,0.817929293,0.818181818,0.817493113
326,110,mt-at,0,36,7,12,22,0.75,0.837209302,0.791208791,43,0.75862069,0.647058824,0.698412698,34,0.753806538,0.753246753,0.750233893
326,111,mt-at,0,37,6,9,25,0.804347826,0.860465116,0.831460674,43,0.806451613,0.735294118,0.769230769,34,0.805276771,0.805194805,0.803982534
326,112,mt-at,1,38,5,7,27,0.844444444,0.88372093,0.863636364,43,0.84375,0.794117647,0.818181818,34,0.844137807,0.844155844,0.843565525
326,113,mt-at,1,37,6,4,30,0.902439024,0.860465116,0.880952381,43,0.833333333,0.882352941,0.857142857,34,0.871924823,0.87012987,0.870439085
326,114,mt-at,1,34,9,2,32,0.944444444,0.790697674,0.860759494,43,0.780487805,0.941176471,0.853333333,34,0.872048006,0.857142857,0.85748041
326,115,mt-at,1,42,1,8,26,0.84,0.976744186,0.903225806,43,0.962962963,0.764705882,0.852459016,34,0.894295334,0.883116883,0.880809302
326,116,mt-at,1,40,3,8,26,0.833333333,0.930232558,0.879120879,43,0.896551724,0.764705882,0.825396825,34,0.861247947,0.857142857,0.85539857
326,117,mt-at,1,41,2,11,23,0.788461538,0.953488372,0.863157895,43,0.92,0.676470588,0.779661017,34,0.846543457,0.831168831,0.826289144
326,118,mt-at,1,39,4,13,21,0.75,0.906976744,0.821052632,43,0.84,0.617647059,0.711864407,34,0.78974026,0.779220779,0.772839649
326,119,mt-at,1,37,6,16,18,0.698113208,0.860465116,0.770833333,43,0.75,0.529411765,0.620689655,34,0.721024259,0.714285714,0.704536125
326,120,mt-at,1,34,9,7,27,0.829268293,0.790697674,0.80952381,43,0.75,0.794117647,0.771428571,34,0.794266709,0.792207792,0.792702536
326,121,mt-at,1,37,6,3,31,0.925,0.860465116,0.891566265,43,0.837837838,0.911764706,0.873239437,34,0.886512812,0.883116883,0.883473899
326,122,mt-at,1,33,10,2,32,0.942857143,0.76744186,0.846153846,43,0.761904762,0.941176471,0.842105263,34,0.862956092,0.844155844,0.84436616
326,123,mt-at,1,34,9,4,30,0.894736842,0.790697674,0.839506173,43,0.769230769,0.882352941,0.821917808,34,0.839318576,0.831168831,0.831739882
326,124,mt-at,1,39,4,5,29,0.886363636,0.906976744,0.896551724,43,0.878787879,0.852941176,0.865671642,34,0.883018497,0.883116883,0.882916363
326,125,mt-at,1,35,8,7,27,0.833333333,0.813953488,0.823529412,43,0.771428571,0.794117647,0.782608696,34,0.805998763,0.805194805,0.805460524
326,126,mt-at,1,35,8,9,25,0.795454545,0.813953488,0.804597701,43,0.757575758,0.735294118,0.746268657,34,0.778728847,0.779220779,0.778842019
326,127,mt-at,1,40,3,10,24,0.8,0.930232558,0.860215054,43,0.888888889,0.705882353,0.786885246,34,0.839249639,0.831168831,0.827835658
326,128,mt-at,1,23,20,1,33,0.958333333,0.534883721,0.686567164,43,0.622641509,0.970588235,0.75862069,34,0.810105775,0.727272727,0.718383007
326,129,mt-at,1,43,0,1,33,0.977272727,1,0.988505747,43,1,0.970588235,0.985074627,34,0.987308146,0.987012987,0.986990707
326,130,mt-at,1,40,3,1,33,0.975609756,0.930232558,0.952380952,43,0.916666667,0.970588235,0.942857143,34,0.949582937,0.948051948,0.948175634
326,131,mt-at,1,27,16,2,32,0.931034483,0.627906977,0.75,43,0.666666667,0.941176471,0.780487805,34,0.814300642,0.766233766,0.763462148
326,132,mt-at,1,33,10,2,32,0.942857143,0.76744186,0.846153846,43,0.761904762,0.941176471,0.842105263,34,0.862956092,0.844155844,0.84436616
326,133,mt-at,1,41,2,3,31,0.931818182,0.953488372,0.942528736,43,0.939393939,0.911764706,0.925373134,34,0.935163322,0.935064935,0.934953535
326,134,mt-at,1,22,21,2,32,0.916666667,0.511627907,0.656716418,43,0.603773585,0.941176471,0.735632184,34,0.778506085,0.701298701,0.691562341
326,135,mt-at,1,37,6,1,33,0.973684211,0.860465116,0.913580247,43,0.846153846,0.970588235,0.904109589,34,0.917372102,0.909090909,0.909398398
326,136,mt-at,1,43,0,1,33,0.977272727,1,0.988505747,43,1,0.970588235,0.985074627,34,0.987308146,0.987012987,0.986990707
326,137,mt-at,1,42,1,0,34,1,0.976744186,0.988235294,43,0.971428571,1,0.985507246,34,0.987384045,0.987012987,0.987030702
326,138,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,139,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,140,mt-at,1,42,1,0,34,1,0.976744186,0.988235294,43,0.971428571,1,0.985507246,34,0.987384045,0.987012987,0.987030702
326,141,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,142,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,143,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,144,mt-at,1,42,1,0,34,1,0.976744186,0.988235294,43,0.971428571,1,0.985507246,34,0.987384045,0.987012987,0.987030702
326,145,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
326,146,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
326,147,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,148,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,149,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,150,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,151,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
326,152,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
118,1,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
118,2,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
118,3,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
118,4,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
118,5,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
118,6,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
118,7,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
118,8,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
118,9,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
118,10,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
118,11,wt-at,0,40,2,1,34,0.975609756,0.952380952,0.963855422,42,0.944444444,0.971428571,0.957746479,35,0.961443705,0.961038961,0.961078629
118,12,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
118,13,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
118,14,wt-at,0,37,5,1,34,0.973684211,0.880952381,0.925,42,0.871794872,0.971428571,0.918918919,35,0.927370875,0.922077922,0.922235872
118,15,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
118,16,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
118,17,wt-at,0,37,5,1,34,0.973684211,0.880952381,0.925,42,0.871794872,0.971428571,0.918918919,35,0.927370875,0.922077922,0.922235872
118,18,wt-at,0,39,3,1,34,0.975,0.928571429,0.951219512,42,0.918918919,0.971428571,0.944444444,35,0.9495086,0.948051948,0.948139936
118,19,wt-at,1,28,14,4,31,0.875,0.666666667,0.756756757,42,0.688888889,0.885714286,0.775,35,0.79040404,0.766233766,0.76504914
118,20,wt-at,1,25,17,3,32,0.892857143,0.595238095,0.714285714,42,0.653061224,0.914285714,0.761904762,35,0.783858998,0.74025974,0.735930736
118,21,wt-at,0,38,4,3,32,0.926829268,0.904761905,0.915662651,42,0.888888889,0.914285714,0.901408451,35,0.909583641,0.909090909,0.909183469
118,22,wt-at,0,42,0,4,31,0.913043478,1,0.954545455,42,1,0.885714286,0.939393939,35,0.95256917,0.948051948,0.947658402
118,23,wt-at,0,42,0,2,33,0.954545455,1,0.976744186,42,1,0.942857143,0.970588235,35,0.975206612,0.974025974,0.973946027
118,24,wt-at,0,41,1,1,34,0.976190476,0.976190476,0.976190476,42,0.971428571,0.971428571,0.971428571,35,0.974025974,0.974025974,0.974025974
