type0_f1,type0_precision,type0_recall,type0_support,type1_f1,type1_precision,type1_recall,type1_support,f1,landmark_index,type1_1,type1_0,precision,pred,recall,sample_index,type0_1,type0_0
0.860465116,0.840909091,0.880952381,42,0.823529412,0.848484848,0.8,35,0.84367616,116,28,7,0.844352617,1,0.844155844,105,5,37
0.844444444,0.791666667,0.904761905,42,0.78125,0.862068966,0.714285714,35,0.815719697,117,25,10,0.823667712,0,0.818181818,105,4,38
0.817204301,0.745098039,0.904761905,42,0.721311475,0.846153846,0.628571429,35,0.773616653,118,22,13,0.791032497,0,0.779220779,105,4,38
0.757894737,0.679245283,0.857142857,42,0.610169492,0.75,0.514285714,35,0.690746898,119,18,17,0.711406518,0,0.701298701,105,6,36
0.795180723,0.804878049,0.785714286,42,0.76056338,0.75,0.771428571,35,0.779445567,120,27,8,0.779933481,0,0.779220779,105,9,33
0.888888889,0.923076923,0.857142857,42,0.876712329,0.842105263,0.914285714,35,0.883354089,121,32,3,0.886271623,0,0.883116883,105,6,36
0.842105263,0.941176471,0.761904762,42,0.846153846,0.76744186,0.942857143,35,0.843945528,122,33,2,0.862206193,0,0.844155844,105,10,32
0.853658537,0.875,0.833333333,42,0.833333333,0.810810811,0.857142857,35,0.844419808,123,30,5,0.845823096,0,0.844155844,105,7,35
0.853658537,0.875,0.833333333,42,0.833333333,0.810810811,0.857142857,35,0.844419808,124,30,5,0.845823096,0,0.844155844,105,7,35
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,125,28,7,0.805863513,0,0.805194805,105,8,34
0.8,0.790697674,0.80952381,42,0.753623188,0.764705882,0.742857143,35,0.778919631,126,26,9,0.778883223,0,0.779220779,105,8,34
0.857142857,0.795918367,0.928571429,42,0.793650794,0.892857143,0.714285714,35,0.828282828,127,25,10,0.839981447,0,0.831168831,105,3,39
0.676923077,0.956521739,0.523809524,42,0.764044944,0.62962963,0.971428571,35,0.716523926,128,34,1,0.807934417,0,0.727272727,105,20,22
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,129,34,1,0.987315011,0,0.987012987,105,0,42
0.951219512,0.975,0.928571429,42,0.944444444,0.918918919,0.971428571,35,0.948139936,130,34,1,0.9495086,0,0.948051948,105,3,39
0.742857143,0.928571429,0.619047619,42,0.785714286,0.673469388,0.942857143,35,0.762337662,131,33,2,0.812615955,0,0.766233766,105,16,26
0.842105263,0.941176471,0.761904762,42,0.846153846,0.76744186,0.942857143,35,0.843945528,132,33,2,0.862206193,0,0.844155844,105,10,32
0.941176471,0.930232558,0.952380952,42,0.927536232,0.941176471,0.914285714,35,0.934976362,133,32,3,0.935207064,0,0.935064935,105,2,40
0.646153846,0.913043478,0.5,42,0.741573034,0.611111111,0.942857143,35,0.689526204,134,33,2,0.775801493,0,0.701298701,105,21,21
0.911392405,0.972972973,0.857142857,42,0.906666667,0.85,0.971428571,35,0.909244342,135,34,1,0.917076167,0,0.909090909,105,6,36
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,136,34,1,0.987315011,0,0.987012987,105,0,42
0.987951807,1,0.976190476,42,0.985915493,0.972222222,1,35,0.98702621,137,35,0,0.987373737,0,0.987012987,105,1,41
1,1,1,42,1,1,1,35,1,138,35,0,1,0,1,105,0,42
1,1,1,42,1,1,1,35,1,139,35,0,1,0,1,105,0,42
0.987951807,1,0.976190476,42,0.985915493,0.972222222,1,35,0.98702621,140,35,0,0.987373737,0,0.987012987,105,1,41
1,1,1,42,1,1,1,35,1,141,35,0,1,0,1,105,0,42
1,1,1,42,1,1,1,35,1,142,35,0,1,0,1,105,0,42
1,1,1,42,1,1,1,35,1,143,35,0,1,0,1,105,0,42
0.987951807,1,0.976190476,42,0.985915493,0.972222222,1,35,0.98702621,144,35,0,0.987373737,0,0.987012987,105,1,41
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,145,0,35,0.297520661,0,0.545454545,105,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,146,0,35,0.297520661,0,0.545454545,105,0,42
1,1,1,42,1,1,1,35,1,147,35,0,1,0,1,105,0,42
1,1,1,42,1,1,1,35,1,148,35,0,1,0,1,105,0,42
1,1,1,42,1,1,1,35,1,149,35,0,1,0,1,105,0,42
1,1,1,42,1,1,1,35,1,150,35,0,1,0,1,105,0,42
1,1,1,42,1,1,1,35,1,151,35,0,1,0,1,105,0,42
1,1,1,42,1,1,1,35,1,152,35,0,1,0,1,105,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,1,0,35,0.297520661,0,0.545454545,129,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,2,0,35,0.297520661,0,0.545454545,129,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,3,0,35,0.297520661,0,0.545454545,129,0,42
1,1,1,42,1,1,1,35,1,4,35,0,1,0,1,129,0,42
1,1,1,42,1,1,1,35,1,5,35,0,1,0,1,129,0,42
1,1,1,42,1,1,1,35,1,6,35,0,1,0,1,129,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,7,0,35,0.297520661,0,0.545454545,129,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,8,0,35,0.297520661,0,0.545454545,129,0,42
1,1,1,42,1,1,1,35,1,9,35,0,1,0,1,129,0,42
1,1,1,42,1,1,1,35,1,10,35,0,1,0,1,129,0,42
0.963855422,0.975609756,0.952380952,42,0.957746479,0.944444444,0.971428571,35,0.961078629,11,34,1,0.961443705,0,0.961038961,129,2,40
1,1,1,42,1,1,1,35,1,12,35,0,1,0,1,129,0,42
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,13,34,1,0.987315011,0,0.987012987,129,0,42
0.925,0.973684211,0.880952381,42,0.918918919,0.871794872,0.971428571,35,0.922235872,14,34,1,0.927370875,0,0.922077922,129,5,37
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,15,34,1,0.987315011,0,0.987012987,129,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,16,0,35,0.297520661,0,0.545454545,129,0,42
0.925,0.973684211,0.880952381,42,0.918918919,0.871794872,0.971428571,35,0.922235872,17,34,1,0.927370875,0,0.922077922,129,5,37
0.951219512,0.975,0.928571429,42,0.944444444,0.918918919,0.971428571,35,0.948139936,18,34,1,0.9495086,0,0.948051948,129,3,39
0.739726027,0.870967742,0.642857143,42,0.765432099,0.673913043,0.885714286,35,0.751410605,19,31,4,0.781397424,0,0.753246753,129,15,27
0.695652174,0.888888889,0.571428571,42,0.752941176,0.64,0.914285714,35,0.72169263,20,32,3,0.775757576,0,0.727272727,129,18,24
0.928571429,0.928571429,0.928571429,42,0.914285714,0.914285714,0.914285714,35,0.922077922,21,32,3,0.922077922,1,0.922077922,129,3,39
0.954545455,0.913043478,1,42,0.939393939,1,0.885714286,35,0.947658402,22,31,4,0.95256917,0,0.948051948,129,0,42
0.976744186,0.954545455,1,42,0.970588235,1,0.942857143,35,0.973946027,23,33,2,0.975206612,0,0.974025974,129,0,42
0.976190476,0.976190476,0.976190476,42,0.971428571,0.971428571,0.971428571,35,0.974025974,24,34,1,0.974025974,0,0.974025974,129,1,41
0.784810127,0.837837838,0.738095238,42,0.773333333,0.725,0.828571429,35,0.779593402,25,29,6,0.786547912,0,0.779220779,129,11,31
0.829268293,0.85,0.80952381,42,0.805555556,0.783783784,0.828571429,35,0.818489776,26,29,6,0.81990172,0,0.818181818,129,8,34
0.850574713,0.822222222,0.880952381,42,0.805970149,0.84375,0.771428571,35,0.830299911,27,27,8,0.832007576,0,0.831168831,129,5,37
0.840909091,0.804347826,0.880952381,42,0.787878788,0.838709677,0.742857143,35,0.816804408,28,26,9,0.819966849,0,0.818181818,129,5,37
0.827586207,0.8,0.857142857,42,0.776119403,0.8125,0.742857143,35,0.804192205,29,26,9,0.805681818,0,0.805194805,129,6,36
0.785714286,0.785714286,0.785714286,42,0.742857143,0.742857143,0.742857143,35,0.766233766,30,26,9,0.766233766,0,0.766233766,129,9,33
0.891304348,0.82,0.976190476,42,0.838709677,0.962962963,0.742857143,35,0.867397679,31,26,9,0.884983165,0,0.87012987,129,1,41
0.773333333,0.878787879,0.69047619,42,0.784810127,0.704545455,0.885714286,35,0.778550058,32,31,4,0.799586777,0,0.779220779,129,13,29
0.813953488,0.795454545,0.833333333,42,0.764705882,0.787878788,0.742857143,35,0.791568213,33,26,9,0.792011019,0,0.792207792,129,7,35
0.853932584,0.808510638,0.904761905,42,0.8,0.866666667,0.742857143,35,0.829417773,34,26,9,0.834945197,0,0.831168831,129,4,38
0.866666667,0.8125,0.928571429,42,0.8125,0.896551724,0.742857143,35,0.842045455,35,26,9,0.850705329,0,0.844155844,129,3,39
0.791208791,0.734693878,0.857142857,42,0.698412698,0.785714286,0.628571429,35,0.749028749,36,22,13,0.757884972,0,0.753246753,129,6,36
0.823529412,0.813953488,0.833333333,42,0.782608696,0.794117647,0.771428571,35,0.804929086,37,27,8,0.804937197,0,0.805194805,129,7,35
0.778947368,0.698113208,0.880952381,42,0.644067797,0.791666667,0.542857143,35,0.717638472,38,19,16,0.740637507,0,0.727272727,129,5,37
0.787234043,0.711538462,0.880952381,42,0.666666667,0.8,0.571428571,35,0.73243069,39,20,15,0.751748252,0,0.74025974,129,5,37
0.847826087,0.78,0.928571429,42,0.774193548,0.888888889,0.685714286,35,0.814356751,40,24,11,0.829494949,0,0.818181818,129,3,39
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,41,28,7,0.805863513,0,0.805194805,129,8,34
0.818181818,0.782608696,0.857142857,42,0.757575758,0.806451613,0.714285714,35,0.790633609,42,25,10,0.793446385,0,0.792207792,129,6,36
0.785046729,0.646153846,1,42,0.510638298,1,0.342857143,35,0.660315624,43,12,23,0.806993007,0,0.701298701,129,0,42
0.666666667,0.592592593,0.761904762,42,0.448275862,0.565217391,0.371428571,35,0.567398119,44,13,22,0.580149319,1,0.584415584,129,10,32
0.761904762,0.761904762,0.761904762,42,0.714285714,0.714285714,0.714285714,35,0.74025974,45,25,10,0.74025974,0,0.74025974,129,10,32
0.8,0.790697674,0.80952381,42,0.753623188,0.764705882,0.742857143,35,0.778919631,46,26,9,0.778883223,0,0.779220779,129,8,34
0.808988764,0.765957447,0.857142857,42,0.738461538,0.8,0.685714286,35,0.776930934,47,24,11,0.781431335,0,0.779220779,129,6,36
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,48,28,7,0.805863513,0,0.805194805,129,8,34
0.780487805,0.8,0.761904762,42,0.75,0.72972973,0.771428571,35,0.766629712,49,27,8,0.768058968,0,0.766233766,129,10,32
0.791208791,0.734693878,0.857142857,42,0.698412698,0.785714286,0.628571429,35,0.749028749,50,22,13,0.757884972,0,0.753246753,129,6,36
0.790697674,0.772727273,0.80952381,42,0.735294118,0.757575758,0.714285714,35,0.76551424,51,25,10,0.76584022,0,0.766233766,129,8,34
0.790697674,0.772727273,0.80952381,42,0.735294118,0.757575758,0.714285714,35,0.76551424,52,25,10,0.76584022,0,0.766233766,129,8,34
0.840909091,0.804347826,0.880952381,42,0.787878788,0.838709677,0.742857143,35,0.816804408,53,26,9,0.819966849,0,0.818181818,129,5,37
0.714285714,0.714285714,0.714285714,42,0.657142857,0.657142857,0.657142857,35,0.688311688,54,23,12,0.688311688,0,0.688311688,129,12,30
0.75,0.717391304,0.785714286,42,0.666666667,0.709677419,0.628571429,35,0.712121212,55,22,13,0.713884993,0,0.714285714,129,9,33
0.833333333,0.833333333,0.833333333,42,0.8,0.8,0.8,35,0.818181818,56,28,7,0.818181818,0,0.818181818,129,7,35
0.824742268,0.727272727,0.952380952,42,0.701754386,0.909090909,0.571428571,35,0.768838685,57,20,15,0.809917355,0,0.779220779,129,2,40
0.827586207,0.8,0.857142857,42,0.776119403,0.8125,0.742857143,35,0.804192205,58,26,9,0.805681818,0,0.805194805,129,6,36
0.804123711,0.709090909,0.928571429,42,0.666666667,0.863636364,0.542857143,35,0.741643236,59,19,16,0.779338843,0,0.753246753,129,3,39
0.816326531,0.714285714,0.952380952,42,0.678571429,0.904761905,0.542857143,35,0.753710575,60,19,16,0.800865801,0,0.766233766,129,2,40
0.80952381,0.80952381,0.80952381,42,0.771428571,0.771428571,0.771428571,35,0.792207792,61,27,8,0.792207792,0,0.792207792,129,8,34
0.813953488,0.795454545,0.833333333,42,0.764705882,0.787878788,0.742857143,35,0.791568213,62,26,9,0.792011019,0,0.792207792,129,7,35
0.712643678,0.688888889,0.738095238,42,0.626865672,0.65625,0.6,35,0.673653675,63,21,14,0.67405303,0,0.675324675,129,11,31
0.746987952,0.756097561,0.738095238,42,0.704225352,0.694444444,0.714285714,35,0.727550406,64,25,10,0.728073417,0,0.727272727,129,11,31
0.844444444,0.791666667,0.904761905,42,0.78125,0.862068966,0.714285714,35,0.815719697,65,25,10,0.823667712,0,0.818181818,129,4,38
0.808988764,0.765957447,0.857142857,42,0.738461538,0.8,0.685714286,35,0.776930934,66,24,11,0.781431335,0,0.779220779,129,6,36
0.762886598,0.672727273,0.880952381,42,0.596491228,0.772727273,0.485714286,35,0.687252339,67,17,18,0.718181818,0,0.701298701,129,5,37
0.736842105,0.660377358,0.833333333,42,0.576271186,0.708333333,0.485714286,35,0.663855324,68,17,18,0.682175529,0,0.675324675,129,7,35
0.835164835,0.775510204,0.904761905,42,0.761904762,0.857142857,0.685714286,35,0.801864802,69,24,11,0.812615955,1,0.805194805,129,4,38
0.76744186,0.75,0.785714286,42,0.705882353,0.727272727,0.685714286,35,0.739460266,70,24,11,0.739669421,0,0.74025974,129,9,33
0.746987952,0.756097561,0.738095238,42,0.704225352,0.694444444,0.714285714,35,0.727550406,71,25,10,0.728073417,0,0.727272727,129,11,31
0.772727273,0.739130435,0.80952381,42,0.696969697,0.741935484,0.657142857,35,0.738292011,72,23,12,0.740405457,0,0.74025974,129,8,34
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,73,20,15,0.734677088,0,0.727272727,129,6,36
0.817204301,0.745098039,0.904761905,42,0.721311475,0.846153846,0.628571429,35,0.773616653,74,22,13,0.791032497,0,0.779220779,129,4,38
0.727272727,0.631578947,0.857142857,42,0.509090909,0.7,0.4,35,0.628099174,75,14,21,0.662679426,0,0.649350649,129,6,36
0.673684211,0.603773585,0.761904762,42,0.474576271,0.583333333,0.4,35,0.583180602,76,14,21,0.594482561,0,0.597402597,129,10,32
0.693333333,0.787878788,0.619047619,42,0.708860759,0.636363636,0.8,35,0.700391254,77,28,7,0.719008264,0,0.701298701,129,16,26
0.772727273,0.739130435,0.80952381,42,0.696969697,0.741935484,0.657142857,35,0.738292011,78,23,12,0.740405457,0,0.74025974,129,8,34
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,79,20,15,0.734677088,0,0.727272727,129,6,36
0.813186813,0.755102041,0.880952381,42,0.73015873,0.821428571,0.657142857,35,0.775446775,80,23,12,0.785250464,0,0.779220779,129,5,37
0.8,0.716981132,0.904761905,42,0.677966102,0.833333333,0.571428571,35,0.744530046,81,20,15,0.769868496,0,0.753246753,129,4,38
0.770833333,0.685185185,0.880952381,42,0.620689655,0.782608696,0.514285714,35,0.702586207,82,18,17,0.729468599,0,0.714285714,129,5,37
0.767676768,0.666666667,0.904761905,42,0.581818182,0.8,0.457142857,35,0.683195592,83,16,19,0.727272727,0,0.701298701,129,4,38
0.742268041,0.654545455,0.857142857,42,0.561403509,0.727272727,0.457142857,35,0.66005689,84,16,19,0.687603306,0,0.675324675,129,6,36
0.684931507,0.806451613,0.595238095,42,0.716049383,0.630434783,0.828571429,35,0.699075996,85,29,6,0.726443963,0,0.701298701,129,17,25
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,86,20,15,0.734677088,0,0.727272727,129,6,36
0.790697674,0.772727273,0.80952381,42,0.735294118,0.757575758,0.714285714,35,0.76551424,87,25,10,0.76584022,0,0.766233766,129,8,34
0.804878049,0.825,0.785714286,42,0.777777778,0.756756757,0.8,35,0.792559744,88,28,7,0.793980344,0,0.792207792,129,9,33
0.817204301,0.745098039,0.904761905,42,0.721311475,0.846153846,0.628571429,35,0.773616653,89,22,13,0.791032497,0,0.779220779,129,4,38
0.75,0.717391304,0.785714286,42,0.666666667,0.709677419,0.628571429,35,0.712121212,90,22,13,0.713884993,0,0.714285714,129,9,33
0.781609195,0.755555556,0.80952381,42,0.71641791,0.75,0.685714286,35,0.751976793,91,24,11,0.753030303,0,0.753246753,129,8,34
0.755555556,0.708333333,0.80952381,42,0.65625,0.724137931,0.6,35,0.710416667,92,21,14,0.715517241,0,0.714285714,129,8,34
0.769230769,0.714285714,0.833333333,42,0.666666667,0.75,0.6,35,0.722610723,93,21,14,0.730519481,0,0.727272727,129,7,35
0.835164835,0.775510204,0.904761905,42,0.761904762,0.857142857,0.685714286,35,0.801864802,94,24,11,0.812615955,0,0.805194805,129,4,38
0.847826087,0.78,0.928571429,42,0.774193548,0.888888889,0.685714286,35,0.814356751,95,24,11,0.829494949,0,0.818181818,129,3,39
0.795180723,0.804878049,0.785714286,42,0.76056338,0.75,0.771428571,35,0.779445567,96,27,8,0.779933481,0,0.779220779,129,9,33
0.835164835,0.775510204,0.904761905,42,0.761904762,0.857142857,0.685714286,35,0.801864802,97,24,11,0.812615955,0,0.805194805,129,4,38
0.752688172,0.68627451,0.833333333,42,0.62295082,0.730769231,0.542857143,35,0.693716648,98,19,16,0.706499383,0,0.701298701,129,7,35
0.791208791,0.734693878,0.857142857,42,0.698412698,0.785714286,0.628571429,35,0.749028749,99,22,13,0.757884972,0,0.753246753,129,6,36
0.821052632,0.735849057,0.928571429,42,0.711864407,0.875,0.6,35,0.77142162,100,21,14,0.799099485,0,0.779220779,129,3,39
0.804347826,0.74,0.880952381,42,0.709677419,0.814814815,0.628571429,35,0.761315823,101,22,13,0.774006734,0,0.766233766,129,5,37
0.779220779,0.857142857,0.714285714,42,0.779220779,0.714285714,0.857142857,35,0.779220779,102,30,5,0.792207792,0,0.779220779,129,12,30
0.821052632,0.735849057,0.928571429,42,0.711864407,0.875,0.6,35,0.77142162,103,21,14,0.799099485,0,0.779220779,129,3,39
0.835443038,0.891891892,0.785714286,42,0.826666667,0.775,0.885714286,35,0.831453778,104,31,4,0.838759214,0,0.831168831,129,9,33
0.913580247,0.948717949,0.880952381,42,0.904109589,0.868421053,0.942857143,35,0.909275402,105,33,2,0.91221936,0,0.909090909,129,5,37
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,106,28,7,0.805863513,0,0.805194805,129,8,34
0.757894737,0.679245283,0.857142857,42,0.610169492,0.75,0.514285714,35,0.690746898,107,18,17,0.711406518,0,0.701298701,129,6,36
0.792079208,0.677966102,0.952380952,42,0.603773585,0.888888889,0.457142857,35,0.706485743,108,16,19,0.773840096,0,0.727272727,129,2,40
0.823529412,0.813953488,0.833333333,42,0.782608696,0.794117647,0.771428571,35,0.804929086,109,27,8,0.804937197,0,0.805194805,129,7,35
0.804347826,0.74,0.880952381,42,0.709677419,0.814814815,0.628571429,35,0.761315823,110,22,13,0.774006734,0,0.766233766,129,5,37
0.818181818,0.782608696,0.857142857,42,0.757575758,0.806451613,0.714285714,35,0.790633609,111,25,10,0.793446385,0,0.792207792,129,6,36
0.829268293,0.85,0.80952381,42,0.805555556,0.783783784,0.828571429,35,0.818489776,112,29,6,0.81990172,0,0.818181818,129,8,34
0.87804878,0.9,0.857142857,42,0.861111111,0.837837838,0.885714286,35,0.87034984,113,31,4,0.871744472,0,0.87012987,129,6,36
0.857142857,0.942857143,0.785714286,42,0.857142857,0.785714286,0.942857143,35,0.857142857,114,33,2,0.871428571,0,0.857142857,129,9,33
0.843373494,0.853658537,0.833333333,42,0.816901408,0.805555556,0.828571429,35,0.831340728,115,29,6,0.831793545,0,0.831168831,129,7,35
0.888888889,0.833333333,0.952380952,42,0.84375,0.931034483,0.771428571,35,0.868371212,116,27,8,0.877742947,0,0.87012987,129,2,40
0.847826087,0.78,0.928571429,42,0.774193548,0.888888889,0.685714286,35,0.814356751,117,24,11,0.829494949,0,0.818181818,129,3,39
0.804347826,0.74,0.880952381,42,0.709677419,0.814814815,0.628571429,35,0.761315823,118,22,13,0.774006734,0,0.766233766,129,5,37
0.770833333,0.685185185,0.880952381,42,0.620689655,0.782608696,0.514285714,35,0.702586207,119,18,17,0.729468599,0,0.714285714,129,5,37
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,120,28,7,0.805863513,1,0.805194805,129,8,34
0.902439024,0.925,0.880952381,42,0.888888889,0.864864865,0.914285714,35,0.896279872,121,32,3,0.897665848,1,0.896103896,129,5,37
0.842105263,0.941176471,0.761904762,42,0.846153846,0.76744186,0.942857143,35,0.843945528,122,33,2,0.862206193,0,0.844155844,129,10,32
0.853658537,0.875,0.833333333,42,0.833333333,0.810810811,0.857142857,35,0.844419808,123,30,5,0.845823096,0,0.844155844,129,7,35
0.894117647,0.88372093,0.904761905,42,0.869565217,0.882352941,0.857142857,35,0.882957452,124,30,5,0.883099117,0,0.883116883,129,4,38
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,125,28,7,0.805863513,0,0.805194805,129,8,34
0.8,0.790697674,0.80952381,42,0.753623188,0.764705882,0.742857143,35,0.778919631,126,26,9,0.778883223,0,0.779220779,129,8,34
0.857142857,0.795918367,0.928571429,42,0.793650794,0.892857143,0.714285714,35,0.828282828,127,25,10,0.839981447,0,0.831168831,129,3,39
0.676923077,0.956521739,0.523809524,42,0.764044944,0.62962963,0.971428571,35,0.716523926,128,34,1,0.807934417,1,0.727272727,129,20,22
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,129,34,1,0.987315011,0,0.987012987,129,0,42
0.951219512,0.975,0.928571429,42,0.944444444,0.918918919,0.971428571,35,0.948139936,130,34,1,0.9495086,0,0.948051948,129,3,39
0.724637681,0.925925926,0.595238095,42,0.776470588,0.66,0.942857143,35,0.748198093,131,33,2,0.805050505,0,0.753246753,129,17,25
0.857142857,0.942857143,0.785714286,42,0.857142857,0.785714286,0.942857143,35,0.857142857,132,33,2,0.871428571,1,0.857142857,129,9,33
