,landmark_index,pred,ww,wm,mm,mw,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
92,93,0,41,2,6,5,43,11,0.8913043478260869,0.9534883720930233,0.75,0.5454545454545454,0.9213483146067417,0.631578947368421,0.8625201288244766,0.8703703703703703,0.8623212212804171
93,94,1,42,1,3,8,43,11,0.84,0.9767441860465116,0.75,0.2727272727272727,0.9032258064516129,0.39999999999999997,0.8216666666666667,0.8333333333333334,0.8007168458781361
94,95,0,42,1,5,6,43,11,0.875,0.9767441860465116,0.8333333333333334,0.45454545454545453,0.923076923076923,0.5882352941176471,0.8665123456790125,0.8703703703703703,0.8548684431037371
95,96,1,41,2,6,5,43,11,0.8913043478260869,0.9534883720930233,0.75,0.5454545454545454,0.9213483146067417,0.631578947368421,0.8625201288244766,0.8703703703703703,0.8623212212804171
96,97,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
97,98,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
98,99,0,42,1,0,11,43,11,0.7924528301886793,0.9767441860465116,0.0,0.0,0.875,0.0,0.6310272536687632,0.7777777777777778,0.6967592592592593
99,100,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
100,101,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
101,102,1,38,5,7,4,43,11,0.9047619047619048,0.8837209302325582,0.5833333333333334,0.6363636363636364,0.8941176470588236,0.6086956521739131,0.8392857142857143,0.8333333333333334,0.8359761295822677
102,103,0,41,2,5,6,43,11,0.8723404255319149,0.9534883720930233,0.7142857142857143,0.45454545454545453,0.9111111111111112,0.5555555555555556,0.8401440954632443,0.8518518518518519,0.8386831275720167
103,104,0,42,1,1,10,43,11,0.8076923076923077,0.9767441860465116,0.5,0.09090909090909091,0.8842105263157894,0.15384615384615385,0.7450142450142451,0.7962962962962963,0.7354325985904934
104,105,1,40,3,6,5,43,11,0.8888888888888888,0.9302325581395349,0.6666666666666666,0.5454545454545454,0.9090909090909092,0.6,0.8436213991769548,0.8518518518518519,0.8461279461279462
105,106,1,38,5,6,5,43,11,0.8837209302325582,0.8837209302325582,0.5454545454545454,0.5454545454545454,0.8837209302325582,0.5454545454545454,0.8148148148148148,0.8148148148148148,0.8148148148148148
106,107,0,42,1,4,7,43,11,0.8571428571428571,0.9767441860465116,0.8,0.36363636363636365,0.9130434782608695,0.5000000000000001,0.8455026455026455,0.8518518518518519,0.8289049919484702
