,landmark_index,pred,ww,wm,mm,mw,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
86,87,1,35,9,24,11,44,35,0.7608695652173914,0.7954545454545454,0.7272727272727273,0.6857142857142857,0.7777777777777778,0.7058823529411764,0.7459848901786161,0.7468354430379747,0.745925374369157
87,88,1,38,6,21,14,44,35,0.7307692307692307,0.8636363636363636,0.7777777777777778,0.6,0.7916666666666666,0.6774193548387097,0.7515958022287136,0.7468354430379747,0.7410507690213692
88,89,1,39,5,20,15,44,35,0.7222222222222222,0.8863636363636364,0.8,0.5714285714285714,0.7959183673469388,0.6666666666666666,0.7566807313642757,0.7468354430379747,0.7386549556531474
89,90,1,30,14,21,14,44,35,0.6818181818181818,0.6818181818181818,0.6,0.6,0.6818181818181818,0.6,0.6455696202531646,0.6455696202531646,0.6455696202531646
90,91,1,35,9,23,12,44,35,0.7446808510638298,0.7954545454545454,0.71875,0.6571428571428571,0.7692307692307692,0.6865671641791045,0.73319249932669,0.7341772151898734,0.7326076530686392
91,92,1,36,8,17,18,44,35,0.6666666666666666,0.8181818181818182,0.68,0.4857142857142857,0.7346938775510203,0.5666666666666667,0.6725738396624472,0.6708860759493671,0.6602514423490914
92,93,1,36,8,20,15,44,35,0.7058823529411765,0.8181818181818182,0.7142857142857143,0.5714285714285714,0.7578947368421053,0.634920634920635,0.7096053611317945,0.7088607594936709,0.7034125397882894
93,94,1,36,8,25,10,44,35,0.782608695652174,0.8181818181818182,0.7575757575757576,0.7142857142857143,0.8,0.7352941176470589,0.7715181534664199,0.7721518987341772,0.7713328369322413
94,95,1,40,4,22,13,44,35,0.7547169811320755,0.9090909090909091,0.8461538461538461,0.6285714285714286,0.8247422680412373,0.721311475409836,0.7952269846227333,0.7848101265822784,0.7789184991539077
95,96,1,36,8,24,11,44,35,0.7659574468085106,0.8181818181818182,0.75,0.6857142857142857,0.7912087912087913,0.7164179104477612,0.7588876918933477,0.759493670886076,0.7580735908716261
96,97,1,37,7,24,11,44,35,0.7708333333333334,0.8409090909090909,0.7741935483870968,0.6857142857142857,0.8043478260869567,0.7272727272727272,0.7723220362052539,0.7721518987341772,0.7702006304097664
