sample_index,pts,r,stype,landmark_index
2,1,1.695862688,mt-at,111
21,1190,2.43013527,mt-at,111
24,1175,1.970148513,mt-at,111
3,81,1.748319648,mt-at,111
317,0,2.43013527,mt-at,111
318,2925,2.540163031,mt-at,111
319,3433,7.108632434,mt-at,111
320,489,4.030406491,mt-at,111
321,31,0.896509818,mt-at,111
323,328,2.658605424,mt-at,111
324,1366,2.149543583,mt-at,111
325,0,2.43013527,mt-at,111
326,4754,10.06602258,mt-at,111
327,2497,2.217161552,mt-at,111
328,1013,2.173749364,mt-at,111
329,15957,8.151242548,mt-at,111
330,1225,1.905236582,mt-at,111
331,229,1.302778145,mt-at,111
332,8963,9.836660294,mt-at,111
333,81,0.726590644,mt-at,111
334,569,1.007708144,mt-at,111
335,14678,7.050964481,mt-at,111
336,12578,5.097244963,mt-at,111
337,0,2.43013527,mt-at,111
338,3990,9.319450381,mt-at,111
339,16218,8.748168008,mt-at,111
340,0,2.43013527,mt-at,111
4,225,1.168705204,mt-at,111
5,315,5.608410697,mt-at,111
6,551,3.403413247,mt-at,111
1,1,0.567503962,mt-at,112
101,12635,4.949306339,wt-at,112
102,3475,2.314792616,wt-at,112
103,1540,1.64646777,wt-at,112
104,3854,2.910769657,wt-at,112
105,2755,3.506204907,wt-at,112
106,4168,2.29527884,wt-at,112
107,3220,3.395795353,wt-at,112
108,10282,4.040457686,wt-at,112
109,11070,4.703663012,wt-at,112
110,6854,3.729348427,wt-at,112
111,1507,2.485885571,wt-at,112
112_1,2582,3.17419657,wt-at,112
112_2,94,1.134622389,mt-at,112
113,7163,3.635516597,wt-at,112
114,4506,2.830342981,wt-at,112
115,6039,3.250355177,wt-at,112
116,903,1.841132898,wt-at,112
117,3653,8.177906543,wt-at,112
118,732,1.434950591,wt-at,112
119,5976,6.253702336,wt-at,112
120,2630,2.624468052,wt-at,112
121,4395,3.209115955,wt-at,112
122,5643,3.669292722,wt-at,112
123,193,17.03855715,wt-at,112
124,3786,3.324056084,wt-at,112
125,558,1.992144547,wt-at,112
126,20558,7.90856213,wt-at,112
127,2469,2.477304882,wt-at,112
128,6361,3.195326087,wt-at,112
129,4711,3.24854777,wt-at,112
130,8787,5.058986205,wt-at,112
131,4657,3.522450939,wt-at,112
132,4845,6.972826124,wt-at,112
133,4002,4.001542052,wt-at,112
134,8428,4.097158156,wt-at,112
135,158,2.720904995,wt-at,112
136,5455,3.718877565,wt-at,112
137,5302,3.03327617,wt-at,112
138,0,3.386411513,wt-at,112
139,12296,5.416130349,wt-at,112
140,7648,3.341822042,wt-at,112
141,9159,5.720122344,wt-at,112
142,8917,4.574664698,wt-at,112
143,3921,3.377027674,wt-at,112
152,13,1.059489932,mt-at,112
172,77,3.208897379,mt-at,112
19,6,2.569538107,mt-at,112
2,14,1.853694384,mt-at,112
21,17,0.887006297,mt-at,112
24,491,1.335587343,mt-at,112
3,83,2.395940298,mt-at,112
317,0,1.853694384,mt-at,112
318,1297,1.52850592,mt-at,112
319,17,0.228713713,mt-at,112
320,21,4.349070522,mt-at,112
321,82,0.895961997,mt-at,112
323,526,2.265788339,mt-at,112
324,284,1.422014734,mt-at,112
325,0,1.853694384,mt-at,112
326,15,1.876652399,mt-at,112
327,231,0.495331627,mt-at,112
328,139,0.72193802,mt-at,112
329,316,0.967282515,mt-at,112
330,1025,1.557578183,mt-at,112
331,95,0.680194907,mt-at,112
332,2453,11.89090237,mt-at,112
333,2675,3.243307077,mt-at,112
334,365,1.247380265,mt-at,112
335,2347,3.075906587,mt-at,112
336,9990,5.183678199,mt-at,112
337,0,1.853694384,mt-at,112
338,8965,8.200611194,mt-at,112
339,10342,4.99925907,mt-at,112
340,0,1.853694384,mt-at,112
4,310,1.887044354,mt-at,112
5,110,3.259778238,mt-at,112
6,628,2.848665936,mt-at,112
1,0,0.989070217,mt-at,113
101,10596,5.227803656,wt-at,113
102,5537,3.848866796,wt-at,113
103,1069,1.747238572,wt-at,113
104,453,2.402598025,wt-at,113
105,4019,3.62225299,wt-at,113
106,2405,2.057517164,wt-at,113
107,1635,1.61647188,wt-at,113
108,511,1.553562416,wt-at,113
109,4212,3.559043198,wt-at,113
110,2183,2.891615105,wt-at,113
111,264,1.361873679,wt-at,113
112_1,928,2.825314859,wt-at,113
112_2,23,3.050033723,mt-at,113
113,8391,3.827658695,wt-at,113
114,3954,2.644031657,wt-at,113
115,2981,2.837949885,wt-at,113
116,2758,2.79679705,wt-at,113
117,4758,2.734424913,wt-at,113
118,1030,1.72193236,wt-at,113
119,6943,3.798665527,wt-at,113
120,658,1.881328295,wt-at,113
121,3588,3.506925218,wt-at,113
122,0,2.825314859,wt-at,113
123,0,2.825314859,wt-at,113
124,1035,1.803669359,wt-at,113
125,97,0.870988692,wt-at,113
126,552,1.389255365,wt-at,113
127,2303,3.884675798,wt-at,113
128,6564,3.874754078,wt-at,113
129,799,2.082612903,wt-at,113
130,2761,3.310631988,wt-at,113
131,1782,6.896730205,wt-at,113
132,8410,4.23684123,wt-at,113
133,2986,3.04752533,wt-at,113
134,2047,2.504198715,wt-at,113
135,0,2.825314859,wt-at,113
136,1038,1.751322749,wt-at,113
137,5671,3.705608255,wt-at,113
138,0,2.825314859,wt-at,113
139,1301,3.091265111,wt-at,113
140,4638,2.819279512,wt-at,113
141,3186,3.793578651,wt-at,113
142,436,0.933776352,wt-at,113
143,5111,4.70874918,wt-at,113
152,41,0.453789392,mt-at,113
172,0,0.989070217,mt-at,113
19,0,0.989070217,mt-at,113
2,22,7.812453205,mt-at,113
21,45,0.628237904,mt-at,113
24,0,0.989070217,mt-at,113
3,2,0.491060243,mt-at,113
317,0,0.989070217,mt-at,113
318,3,0.276208453,mt-at,113
319,0,0.989070217,mt-at,113
320,878,1.334244097,mt-at,113
321,0,0.989070217,mt-at,113
323,9,0.182401431,mt-at,113
324,0,0.989070217,mt-at,113
325,0,0.989070217,mt-at,113
326,0,0.989070217,mt-at,113
327,26,0.344617539,mt-at,113
328,0,0.989070217,mt-at,113
329,16,0.206326989,mt-at,113
330,0,0.989070217,mt-at,113
331,0,0.989070217,mt-at,113
332,2,15.05137664,mt-at,113
333,1833,1.735175025,mt-at,113
334,1797,1.803583228,mt-at,113
335,0,0.989070217,mt-at,113
336,94,1.299516202,mt-at,113
337,0,0.989070217,mt-at,113
338,663,2.015783372,mt-at,113
339,8,3.775890044,mt-at,113
340,0,0.989070217,mt-at,113
4,333,0.989070217,mt-at,113
5,33,0.517882421,mt-at,113
6,13,0.509710584,mt-at,113
1,0,1.66616516,mt-at,114
101,7803,6.637364781,wt-at,114
102,6184,4.147619952,wt-at,114
103,558,1.329597008,wt-at,114
104,7271,4.655076645,wt-at,114
105,3351,3.909768956,wt-at,114
106,3392,2.253531814,wt-at,114
107,4423,4.235661794,wt-at,114
108,301,1.589708324,wt-at,114
109,10257,5.256622129,wt-at,114
110,12501,5.450923369,wt-at,114
111,2196,4.10982922,wt-at,114
112_1,1965,3.040617267,wt-at,114
112_2,96,1.581763371,mt-at,114
113,8114,4.659021058,wt-at,114
114,12171,4.671410652,wt-at,114
115,4552,3.698730601,wt-at,114
116,5817,4.256980977,wt-at,114
117,2111,1.785989884,wt-at,114
118,17550,6.19977249,wt-at,114
119,13603,5.017493379,wt-at,114
120,4504,8.654857918,wt-at,114
121,6761,4.43428171,wt-at,114
122,1,12.62050164,wt-at,114
123,0,4.191640873,wt-at,114
124,5452,4.414741884,wt-at,114
125,6053,4.147239424,wt-at,114
126,288,1.011006506,wt-at,114
127,4012,2.887629719,wt-at,114
128,10026,4.886494697,wt-at,114
129,7336,4.002229521,wt-at,114
130,264,1.163668676,wt-at,114
131,9406,7.651670353,wt-at,114
132,4864,2.876102124,wt-at,114
133,10965,6.018695966,wt-at,114
134,333,0.73395665,wt-at,114
135,364,5.553317969,wt-at,114
136,1286,5.029298175,wt-at,114
137,8380,4.366958942,wt-at,114
138,286,19.73289521,wt-at,114
139,1256,1.959185297,wt-at,114
140,9550,4.061224626,wt-at,114
141,3794,3.284189561,wt-at,114
142,251,1.118926539,wt-at,114
143,6401,3.64549842,wt-at,114
152,1022,2.39627184,mt-at,114
172,0,1.66616516,mt-at,114
19,0,1.66616516,mt-at,114
2,0,1.66616516,mt-at,114
21,57,0.418234651,mt-at,114
24,75,4.136279042,mt-at,114
3,7,0.589976427,mt-at,114
317,0,1.66616516,mt-at,114
318,0,1.66616516,mt-at,114
319,0,1.66616516,mt-at,114
320,3668,4.978607598,mt-at,114
321,0,1.66616516,mt-at,114
323,25,0.360759044,mt-at,114
324,0,1.66616516,mt-at,114
325,0,1.66616516,mt-at,114
326,0,1.66616516,mt-at,114
327,825,3.112987353,mt-at,114
328,139,9.814494802,mt-at,114
329,163,1.75056695,mt-at,114
330,1,4.710905947,mt-at,114
331,0,1.66616516,mt-at,114
332,0,1.66616516,mt-at,114
333,1035,1.078486857,mt-at,114
334,2219,2.736371911,mt-at,114
335,0,1.66616516,mt-at,114
336,45,4.519626437,mt-at,114
337,0,1.66616516,mt-at,114
338,377,1.522199556,mt-at,114
339,0,1.66616516,mt-at,114
340,0,1.66616516,mt-at,114
4,413,1.307494418,mt-at,114
5,22,0.473585635,mt-at,114
6,44,0.809811413,mt-at,114
1,0,3.282022072,mt-at,115
101,2503,6.464865576,wt-at,115
102,3695,3.798123953,wt-at,115
103,1406,2.535013624,wt-at,115
104,2254,4.275098046,wt-at,115
105,4473,4.352800637,wt-at,115
106,7767,4.503575836,wt-at,115
107,1848,2.743430166,wt-at,115
108,6163,6.685136482,wt-at,115
109,13314,7.920286089,wt-at,115
110,5977,3.666875865,wt-at,115
111,5721,3.68040142,wt-at,115
112_1,6727,6.356072041,wt-at,115
112_2,658,2.129662296,mt-at,115
113,1991,6.533777489,wt-at,115
114,10509,4.797901622,wt-at,115
115,10386,8.170008552,wt-at,115
116,9512,4.823834714,wt-at,115
117,4608,2.837421076,wt-at,115
118,7296,5.531879644,wt-at,115
119,9311,4.098037387,wt-at,115
120,9394,6.235038892,wt-at,115
121,11730,5.269773789,wt-at,115
122,0,4.650738729,wt-at,115
123,38,10.17068655,wt-at,115
124,2514,2.581999039,wt-at,115
125,6060,3.178574499,wt-at,115
126,1198,2.044702578,wt-at,115
127,1813,2.608587864,wt-at,115
128,2112,4.382175133,wt-at,115
129,2703,3.666032765,wt-at,115
130,468,1.573450424,wt-at,115
131,8051,6.546317977,wt-at,115
132,7226,3.893530744,wt-at,115
133,23170,7.147243095,wt-at,115
134,8668,6.138171338,wt-at,115
135,3208,5.116158208,wt-at,115
136,6558,4.335886277,wt-at,115
137,7786,4.408391849,wt-at,115
138,1226,11.14868987,wt-at,115
139,7135,4.92203399,wt-at,115
140,12030,6.577450765,wt-at,115
141,9217,5.705887757,wt-at,115
142,6008,5.813321015,wt-at,115
143,3592,2.871600275,wt-at,115
152,1372,3.220564813,mt-at,115
172,100,2.298616061,mt-at,115
19,0,3.282022072,mt-at,115
2,0,3.282022072,mt-at,115
21,195,0.837396304,mt-at,115
24,679,3.058464955,mt-at,115
3,95,3.112798075,mt-at,115
317,0,3.282022072,mt-at,115
318,7,4.066284329,mt-at,115
319,426,6.042961529,mt-at,115
320,10406,7.951140689,mt-at,115
321,0,3.282022072,mt-at,115
323,304,1.353206608,mt-at,115
324,2,6.658815217,mt-at,115
325,0,3.282022072,mt-at,115
326,0,3.282022072,mt-at,115
327,5512,3.616418989,mt-at,115
328,1493,3.031912384,mt-at,115
329,6279,3.343479331,mt-at,115
330,5443,8.542186716,mt-at,115
331,6705,7.313935346,mt-at,115
332,0,3.282022072,mt-at,115
333,2620,1.733526735,mt-at,115
334,1065,2.126329563,mt-at,115
335,82,6.647006494,mt-at,115
336,539,4.192164232,mt-at,115
337,0,3.282022072,mt-at,115
338,780,2.250530589,mt-at,115
339,0,3.282022072,mt-at,115
340,0,3.282022072,mt-at,115
4,470,3.407664,mt-at,115
5,18,0.66789598,mt-at,115
6,520,3.685051229,mt-at,115
1,217,10.66391786,mt-at,116
101,1221,2.391512296,wt-at,116
102,1650,2.922175639,wt-at,116
103,10972,4.693277868,wt-at,116
104,1473,1.570326912,wt-at,116
105,422,1.377115228,wt-at,116
106,1535,1.712913346,wt-at,116
107,1139,2.390599765,wt-at,116
108,6041,3.998070317,wt-at,116
109,1512,1.568149999,wt-at,116
110,4882,3.075959505,wt-at,116
111,2293,2.080199621,wt-at,116
112_1,1402,1.913286941,wt-at,116
112_2,419,2.649112336,mt-at,116
113,1684,6.308134076,wt-at,116
114,1205,3.808634627,wt-at,116
115,834,2.844413164,wt-at,116
116,2868,3.230621795,wt-at,116
117,4684,5.085085487,wt-at,116
118,581,1.42689114,wt-at,116
119,4777,4.468069404,wt-at,116
120,7332,4.800063735,wt-at,116
121,3437,2.998152001,wt-at,116
122,1353,6.229901576,wt-at,116
123,3630,9.964715066,wt-at,116
124,1010,1.519153016,wt-at,116
125,2490,2.267791473,wt-at,116
126,15438,7.045975444,wt-at,116
127,2301,3.71332454,wt-at,116
128,796,2.533126216,wt-at,116
129,1285,1.812943277,wt-at,116
130,10371,5.975435963,wt-at,116
131,1565,3.098032819,wt-at,116
132,9874,6.931864048,wt-at,116
133,11318,4.236182509,wt-at,116
134,5444,2.824523669,wt-at,116
135,1359,2.221043545,wt-at,116
136,1373,1.951797919,wt-at,116
137,3309,3.247614403,wt-at,116
138,651,10.18758429,wt-at,116
139,3094,3.909487414,wt-at,116
140,2188,2.789944625,wt-at,116
141,2031,2.98396565,wt-at,116
142,4448,3.000651545,wt-at,116
143,2719,3.086236331,wt-at,116
152,79,0.655155939,mt-at,116
172,171,1.959128985,mt-at,116
19,0,2.620340563,mt-at,116
2,6,3.336056892,mt-at,116
21,212,1.370159644,mt-at,116
24,33,1.185671916,mt-at,116
3,180,2.620340563,mt-at,116
317,0,2.620340563,mt-at,116
318,9,3.784685027,mt-at,116
319,79,3.265353435,mt-at,116
320,325,1.441815803,mt-at,116
321,0,2.620340563,mt-at,116
323,326,1.109321647,mt-at,116
324,0,2.620340563,mt-at,116
325,0,2.620340563,mt-at,116
326,22,7.252115717,mt-at,116
327,1184,1.948536275,mt-at,116
328,601,1.455543244,mt-at,116
329,1842,1.892504217,mt-at,116
330,499,3.03487595,mt-at,116
331,2037,3.478749679,mt-at,116
332,4,7.940912867,mt-at,116
333,2470,2.756051818,mt-at,116
334,896,1.38243844,mt-at,116
335,4562,4.933982731,mt-at,116
336,12170,5.985784578,mt-at,116
337,0,2.620340563,mt-at,116
338,5664,5.150073214,mt-at,116
339,0,2.620340563,mt-at,116
340,0,2.620340563,mt-at,116
4,87,0.607628199,mt-at,116
5,22,1.942570442,mt-at,116
6,251,2.067638092,mt-at,116
1,49,1.989914676,mt-at,117
101,3763,10.97491973,wt-at,117
102,1389,2.521728751,wt-at,117
103,1691,2.694214311,wt-at,117
104,2995,2.633796619,wt-at,117
105,1230,3.509764102,wt-at,117
106,2205,4.392692245,wt-at,117
107,2089,3.956650671,wt-at,117
108,2954,2.309247267,wt-at,117
109,4019,4.435335061,wt-at,117
110,4592,4.710761551,wt-at,117
111,2992,2.256233478,wt-at,117
112_1,3010,4.963806964,wt-at,117
112_2,33,2.871009134,mt-at,117
113,572,2.766380232,wt-at,117
114,407,5.281326641,wt-at,117
115,1388,2.752955379,wt-at,117
116,561,1.505647271,wt-at,117
117,369,4.112025676,wt-at,117
118,1169,3.693029033,wt-at,117
119,2976,3.661247362,wt-at,117
120,6173,5.67706297,wt-at,117
121,1235,1.567254533,wt-at,117
122,4290,5.110587953,wt-at,117
123,8032,10.32067313,wt-at,117
124,1052,1.852070515,wt-at,117
125,2169,4.879846388,wt-at,117
126,6344,3.170893188,wt-at,117
127,12103,5.79644066,wt-at,117
128,1836,3.528762721,wt-at,117
129,1832,1.974249937,wt-at,117
130,4415,3.5762468,wt-at,117
131,202,2.748341591,wt-at,117
132,1921,5.459476941,wt-at,117
133,8940,3.879545979,wt-at,117
134,1673,1.987466592,wt-at,117
135,271,2.169486163,wt-at,117
136,1720,2.385727501,wt-at,117
137,3640,3.970662945,wt-at,117
138,223,23.39231771,wt-at,117
139,2234,3.988104405,wt-at,117
140,1340,1.881411181,wt-at,117
141,4262,4.034858696,wt-at,117
142,2707,2.1252127,wt-at,117
143,6776,5.11790129,wt-at,117
152,11,0.180581298,mt-at,117
172,60,1.927699085,mt-at,117
19,0,2.349773734,mt-at,117
2,82,3.686294984,mt-at,117
21,28,0.566202159,mt-at,117
24,26,1.02445584,mt-at,117
3,211,2.468927528,mt-at,117
317,0,2.349773734,mt-at,117
318,94,1.278488137,mt-at,117
319,5,5.262817694,mt-at,117
320,1168,3.284658385,mt-at,117
321,0,2.349773734,mt-at,117
323,171,0.647776963,mt-at,117
324,0,2.349773734,mt-at,117
325,0,2.349773734,mt-at,117
326,23,5.897858357,mt-at,117
327,1531,2.014454625,mt-at,117
328,353,1.575887525,mt-at,117
329,3376,2.347127264,mt-at,117
330,88,2.131029951,mt-at,117
331,1113,5.963014307,mt-at,117
332,3518,15.09737317,mt-at,117
333,43,0.461747845,mt-at,117
334,1161,1.526619355,mt-at,117
335,2373,3.30251267,mt-at,117
336,2136,2.656794577,mt-at,117
337,0,2.349773734,mt-at,117
338,2877,4.286829478,mt-at,117
339,7628,12.41968936,mt-at,117
340,0,2.349773734,mt-at,117
4,167,0.764268588,mt-at,117
5,188,2.352420204,mt-at,117
6,438,2.826328771,mt-at,117
1,12,1.356347331,mt-at,118
101,15256,10.30585276,wt-at,118
102,2547,3.93887977,wt-at,118
103,886,1.578924379,wt-at,118
104,8970,4.331549163,wt-at,118
105,2846,3.538749585,wt-at,118
106,4519,5.074208834,wt-at,118
107,5828,4.071566942,wt-at,118
108,8331,4.057139826,wt-at,118
109,6914,4.767089646,wt-at,118
110,3246,7.183498729,wt-at,118
111,5779,5.545391554,wt-at,118
112_1,2980,3.180218496,wt-at,118
112_2,1058,3.712114709,mt-at,118
113,9585,7.619519382,wt-at,118
114,2393,7.735557235,wt-at,118
115,5707,4.871850326,wt-at,118
116,4042,7.922564701,wt-at,118
117,1011,6.700378661,wt-at,118
118,3677,4.260765842,wt-at,118
119,6868,7.284476654,wt-at,118
120,2449,8.319357331,wt-at,118
121,6717,4.767336486,wt-at,118
122,3376,4.485010305,wt-at,118
123,894,11.25325969,wt-at,118
124,7634,3.774418576,wt-at,118
125,1939,7.072943878,wt-at,118
126,3055,2.282822519,wt-at,118
127,2101,4.138162907,wt-at,118
128,7047,3.896676252,wt-at,118
129,5640,4.041389508,wt-at,118
130,2144,4.189042996,wt-at,118
131,381,17.10944012,wt-at,118
132,235,4.20729992,wt-at,118
133,11169,4.841491234,wt-at,118
134,2335,5.192069833,wt-at,118
135,162,3.438113375,wt-at,118
136,11263,5.23560057,wt-at,118
137,954,3.603953974,wt-at,118
138,1679,23.50962537,wt-at,118
139,11132,5.009946993,wt-at,118
140,12647,6.262964184,wt-at,118
141,4364,3.911606784,wt-at,118
142,3752,2.557655867,wt-at,118
143,1044,15.39659236,wt-at,118
152,14,0.282695087,mt-at,118
172,199,1.784972917,mt-at,118
19,0,3.860048735,mt-at,118
2,12,4.209458518,mt-at,118
21,208,3.831881227,mt-at,118
24,119,2.805031205,mt-at,118
3,105,3.022012903,mt-at,118
317,0,3.860048735,mt-at,118
318,2369,3.888216243,mt-at,118
319,2498,7.867806895,mt-at,118
320,2360,2.508738319,mt-at,118
321,0,3.860048735,mt-at,118
323,595,1.130756927,mt-at,118
324,0,3.860048735,mt-at,118
325,0,3.860048735,mt-at,118
326,35,13.87715363,mt-at,118
327,5251,4.598399878,mt-at,118
328,2446,3.458646637,mt-at,118
329,7331,4.482978338,mt-at,118
330,41,8.252882881,mt-at,118
331,1163,9.802851732,mt-at,118
332,5009,14.59089958,mt-at,118
333,468,4.635125695,mt-at,118
334,1212,1.584609663,mt-at,118
335,5876,6.052723759,mt-at,118
336,14726,7.354676546,mt-at,118
337,0,3.860048735,mt-at,118
338,5934,5.167919516,mt-at,118
339,10511,9.533291587,mt-at,118
340,0,3.860048735,mt-at,118
4,463,1.810275319,mt-at,118
5,343,2.42202476,mt-at,118
6,1341,3.069538939,mt-at,118
1,16,0.930529091,mt-at,119
101,2742,2.951707763,wt-at,119
102,1026,2.550314864,wt-at,119
103,2816,2.420792001,wt-at,119
104,2608,3.054030326,wt-at,119
105,6655,3.933897367,wt-at,119
106,3028,3.20551827,wt-at,119
107,2890,3.746327499,wt-at,119
108,13918,5.135923997,wt-at,119
109,12375,5.428586214,wt-at,119
110,858,4.784725015,wt-at,119
111,1030,6.169531334,wt-at,119
112_1,5571,5.21452869,wt-at,119
112_2,375,3.105689986,mt-at,119
113,6539,3.594568531,wt-at,119
114,13052,6.027931726,wt-at,119
115,8680,5.650347932,wt-at,119
116,9704,6.292536331,wt-at,119
117,1394,3.706516385,wt-at,119
118,492,1.650845809,wt-at,119
119,5020,6.696464856,wt-at,119
120,801,4.320147743,wt-at,119
121,725,1.855459978,wt-at,119
122,1915,4.216605967,wt-at,119
123,0,3.95011111,wt-at,119
124,2306,2.923801642,wt-at,119
125,726,2.566512415,wt-at,119
126,10437,6.20802472,wt-at,119
127,255,4.382186966,wt-at,119
128,5153,3.996849642,wt-at,119
129,3511,3.610093499,wt-at,119
130,3621,6.175902582,wt-at,119
131,190,4.464573303,wt-at,119
132,1207,3.95011111,wt-at,119
133,4204,2.756485084,wt-at,119
134,4726,13.27089957,wt-at,119
135,0,3.95011111,wt-at,119
136,6150,3.941227544,wt-at,119
137,265,1.987641597,wt-at,119
138,16,21.65765709,wt-at,119
139,7922,4.506178686,wt-at,119
140,3858,3.815050857,wt-at,119
141,3830,4.506657252,wt-at,119
142,5183,3.045264238,wt-at,119
143,84,0.637186573,wt-at,119
152,61,0.566994442,mt-at,119
172,45,1.281827923,mt-at,119
19,0,2.751173095,mt-at,119
2,16,1.98010726,mt-at,119
21,906,2.219133001,mt-at,119
24,96,3.720386144,mt-at,119
3,0,2.751173095,mt-at,119
317,0,2.751173095,mt-at,119
318,3842,3.757085719,mt-at,119
319,88,6.117289512,mt-at,119
320,1446,1.843155871,mt-at,119
321,0,2.751173095,mt-at,119
323,1293,2.368958388,mt-at,119
324,0,2.751173095,mt-at,119
325,0,2.751173095,mt-at,119
326,2,11.30888359,mt-at,119
327,75,0.807373362,mt-at,119
328,358,3.587669464,mt-at,119
329,8438,12.23260622,mt-at,119
330,0,2.751173095,mt-at,119
331,0,2.751173095,mt-at,119
332,7909,14.48303821,mt-at,119
333,1027,2.07774349,mt-at,119
334,514,1.081629324,mt-at,119
335,3536,8.749125886,mt-at,119
336,13246,7.99329264,mt-at,119
337,0,2.751173095,mt-at,119
338,18023,7.385243746,mt-at,119
339,7728,8.038065234,mt-at,119
340,0,2.751173095,mt-at,119
4,397,1.154871417,mt-at,119
5,547,2.526777612,mt-at,119
6,1042,2.751173095,mt-at,119
1,1,0.698362021,mt-at,120
101,4040,3.679753313,wt-at,120
102,1412,2.580161088,wt-at,120
103,4753,3.831779301,wt-at,120
104,830,1.936940847,wt-at,120
105,3326,3.56743616,wt-at,120
106,1122,1.42871596,wt-at,120
107,394,1.543565683,wt-at,120
108,4220,3.649681543,wt-at,120
109,7585,3.75999805,wt-at,120
110,1378,2.359074475,wt-at,120
111,147,1.619941214,wt-at,120
112_1,1722,2.346055581,wt-at,120
112_2,0,1.721245045,mt-at,120
113,5359,3.067701944,wt-at,120
114,3233,2.276533459,wt-at,120
115,4443,4.942142626,wt-at,120
116,3427,2.481584742,wt-at,120
117,7804,4.839577142,wt-at,120
118,248,0.816844018,wt-at,120
119,4158,3.783982619,wt-at,120
120,218,3.270193358,wt-at,120
121,1609,3.049593555,wt-at,120
122,601,4.388398881,wt-at,120
123,0,3.05864775,wt-at,120
124,1016,2.313996242,wt-at,120
125,34,0.370146732,wt-at,120
126,13068,5.958040972,wt-at,120
127,223,5.231711627,wt-at,120
128,3412,2.354395624,wt-at,120
129,279,0.902259632,wt-at,120
130,9089,4.852828361,wt-at,120
131,323,2.13926109,wt-at,120
132,1784,5.225666238,wt-at,120
133,2704,2.188317184,wt-at,120
134,4278,2.629287554,wt-at,120
135,0,3.05864775,wt-at,120
136,2349,3.544804468,wt-at,120
137,1819,3.036870973,wt-at,120
138,0,3.05864775,wt-at,120
139,4180,4.259003811,wt-at,120
140,4184,2.686732915,wt-at,120
141,7606,4.653185439,wt-at,120
142,2674,3.317227934,wt-at,120
143,509,3.107350253,wt-at,120
152,57,0.437583734,mt-at,120
172,0,1.721245045,mt-at,120
19,0,1.721245045,mt-at,120
2,0,1.721245045,mt-at,120
21,133,0.892903462,mt-at,120
24,0,1.721245045,mt-at,120
3,0,1.721245045,mt-at,120
317,0,1.721245045,mt-at,120
318,107,1.746269898,mt-at,120
319,0,1.721245045,mt-at,120
320,1725,2.221709419,mt-at,120
321,0,1.721245045,mt-at,120
323,112,2.692954336,mt-at,120
324,0,1.721245045,mt-at,120
325,0,1.721245045,mt-at,120
326,0,1.721245045,mt-at,120
327,21,0.314099115,mt-at,120
328,0,1.721245045,mt-at,120
329,19,0.357378119,mt-at,120
330,0,1.721245045,mt-at,120
331,0,1.721245045,mt-at,120
332,163,16.17030071,mt-at,120
333,5049,2.552941233,mt-at,120
334,593,1.022640486,mt-at,120
335,0,1.721245045,mt-at,120
336,335,1.721245045,mt-at,120
337,0,1.721245045,mt-at,120
338,3338,3.614994866,mt-at,120
339,705,4.961112853,mt-at,120
340,0,1.721245045,mt-at,120
4,619,1.394574841,mt-at,120
5,125,1.209410202,mt-at,120
6,106,2.224956057,mt-at,120
1,0,0.988530234,mt-at,121
101,2421,3.65898461,wt-at,121
102,4650,3.560363482,wt-at,121
103,1733,2.587898951,wt-at,121
104,386,1.880133757,wt-at,121
105,2189,3.414388652,wt-at,121
106,51,0.576942959,wt-at,121
107,378,1.45415955,wt-at,121
108,19,0.274962292,wt-at,121
109,121,1.077869129,wt-at,121
110,4,3.244307043,wt-at,121
111,0,2.241906193,wt-at,121
112_1,0,2.241906193,wt-at,121
112_2,0,0.988530234,mt-at,121
113,2631,3.086536888,wt-at,121
114,360,1.690022679,wt-at,121
115,434,1.739875705,wt-at,121
116,3373,2.997991706,wt-at,121
117,1854,2.349958117,wt-at,121
118,909,1.572589075,wt-at,121
119,767,2.231439146,wt-at,121
120,0,2.241906193,wt-at,121
121,497,2.25237324,wt-at,121
122,0,2.241906193,wt-at,121
123,0,2.241906193,wt-at,121
124,0,2.241906193,wt-at,121
125,0,2.241906193,wt-at,121
126,50,2.900468045,wt-at,121
127,1,0.137388766,wt-at,121
128,2059,3.243911376,wt-at,121
129,155,1.106071179,wt-at,121
130,182,3.570773129,wt-at,121
131,0,2.241906193,wt-at,121
132,5423,2.82475913,wt-at,121
133,337,1.339856494,wt-at,121
134,5,0.145339668,wt-at,121
135,0,2.241906193,wt-at,121
136,0,2.241906193,wt-at,121
137,0,2.241906193,wt-at,121
138,0,2.241906193,wt-at,121
139,0,2.241906193,wt-at,121
140,404,2.421612676,wt-at,121
141,610,2.147763336,wt-at,121
142,371,0.908227934,wt-at,121
143,1746,6.326433793,wt-at,121
152,0,0.988530234,mt-at,121
172,0,0.988530234,mt-at,121
19,0,0.988530234,mt-at,121
2,0,0.988530234,mt-at,121
21,52,0.803459608,mt-at,121
24,0,0.988530234,mt-at,121
3,0,0.988530234,mt-at,121
317,0,0.988530234,mt-at,121
318,0,0.988530234,mt-at,121
319,0,0.988530234,mt-at,121
320,455,2.547339026,mt-at,121
321,0,0.988530234,mt-at,121
323,0,0.988530234,mt-at,121
324,0,0.988530234,mt-at,121
325,0,0.988530234,mt-at,121
326,0,0.988530234,mt-at,121
327,0,0.988530234,mt-at,121
328,0,0.988530234,mt-at,121
329,0,0.988530234,mt-at,121
