,landmark_index,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype
7564,117,138,42.88,52.4,0.0,0.79,50,0,7.214498103471699,wt-zrf
7565,118,138,42.88,52.4,0.79,1.57,50,0,7.753491168603774,wt-zrf
7566,119,138,42.88,52.4,1.57,2.36,50,0,8.963246700784312,wt-zrf
7567,120,138,42.88,52.4,2.36,3.14,50,0,6.907214134921569,wt-zrf
7568,121,138,52.4,61.93,-0.79,0.0,50,0,7.732970884675001,wt-zrf
7569,122,138,52.4,61.93,-1.57,-0.79,50,0,7.754738862707319,wt-zrf
7570,123,138,52.4,61.93,-2.36,-1.57,50,0,6.569701020212119,wt-zrf
7571,124,138,52.4,61.93,-3.14,-2.36,50,0,5.1814678814374995,wt-zrf
7572,125,138,52.4,61.93,0.0,0.79,50,0,6.688967162820512,wt-zrf
7573,126,138,52.4,61.93,0.79,1.57,50,0,8.702008207210525,wt-zrf
7574,127,138,52.4,61.93,1.57,2.36,50,0,8.648175480764703,wt-zrf
7575,128,138,52.4,61.93,2.36,3.14,50,0,6.969733379593749,wt-zrf
7576,129,138,61.93,71.46,-0.79,0.0,50,0,7.600197435739131,wt-zrf
7577,130,138,61.93,71.46,-1.57,-0.79,50,0,7.827794362454545,wt-zrf
7578,131,138,61.93,71.46,-2.36,-1.57,50,0,5.940535763647058,wt-zrf
7579,132,138,61.93,71.46,-3.14,-2.36,50,0,5.973802553133334,wt-zrf
7580,133,138,61.93,71.46,0.0,0.79,50,0,7.1845207087727285,wt-zrf
7581,134,138,61.93,71.46,0.79,1.57,50,0,8.661729118458334,wt-zrf
7582,135,138,61.93,71.46,1.57,2.36,50,0,8.143087029631578,wt-zrf
7583,136,138,61.93,71.46,2.36,3.14,50,0,5.907005426312501,wt-zrf
7584,137,138,71.46,80.99,-0.79,0.0,50,0,9.940457303272726,wt-zrf
7585,138,138,71.46,80.99,-1.57,-0.79,50,0,9.3633622756,wt-zrf
7586,139,138,71.46,80.99,-2.36,-1.57,50,0,5.3614083615000006,wt-zrf
7587,140,138,71.46,80.99,-3.14,-2.36,50,0,7.00319746275,wt-zrf
7588,141,138,71.46,80.99,0.0,0.79,50,0,9.0752873962,wt-zrf
7589,142,138,71.46,80.99,0.79,1.57,50,0,14.529684476571429,wt-zrf
7590,143,138,71.46,80.99,1.57,2.36,50,0,11.4490653566,wt-zrf
7591,144,138,71.46,80.99,2.36,3.14,50,0,3.6453054280000003,wt-zrf
7592,145,138,80.99,90.51,-0.79,0.0,50,0,4.884112899000001,wt-zrf
7593,146,138,80.99,90.51,-1.57,-0.79,50,0,4.470987876000001,wt-zrf
7594,147,138,80.99,90.51,-2.36,-1.57,50,0,3.7555405865000004,wt-zrf
7595,148,138,80.99,90.51,-3.14,-2.36,50,0,3.7555405865000004,wt-zrf
7596,149,138,80.99,90.51,0.0,0.79,50,0,5.344322461333333,wt-zrf
7597,150,138,80.99,90.51,0.79,1.57,50,0,10.239756931,wt-zrf
7598,151,138,80.99,90.51,1.57,2.36,50,0,8.501807839333333,wt-zrf
7599,152,138,80.99,90.51,2.36,3.14,50,0,7.763095025999999,wt-zrf
7600,1,139,-14.29,-4.76,-0.79,0.0,50,403,10.37428399,wt-zrf
7601,2,139,-14.29,-4.76,-1.57,-0.79,50,325,8.139632218,wt-zrf
7602,3,139,-14.29,-4.76,-2.36,-1.57,50,554,10.17665944,wt-zrf
7603,4,139,-14.29,-4.76,-3.14,-2.36,50,763,13.48357303,wt-zrf
7604,5,139,-14.29,-4.76,0.0,0.79,50,651,9.889783947,wt-zrf
7605,6,139,-14.29,-4.76,0.79,1.57,50,110,7.084430384,wt-zrf
7606,7,139,-14.29,-4.76,1.57,2.36,50,1105,23.74425173,wt-zrf
7607,8,139,-14.29,-4.76,2.36,3.14,50,382,12.92587707,wt-zrf
7608,9,139,-23.82,-14.29,-0.79,0.0,50,1257,12.162143400000001,wt-zrf
7609,10,139,-23.82,-14.29,-1.57,-0.79,50,2459,8.596943934,wt-zrf
7610,11,139,-23.82,-14.29,-2.36,-1.57,50,3136,9.438894522,wt-zrf
7611,12,139,-23.82,-14.29,-3.14,-2.36,50,1161,5.772033821,wt-zrf
7612,13,139,-23.82,-14.29,0.0,0.79,50,983,8.860139473,wt-zrf
7613,14,139,-23.82,-14.29,0.79,1.57,50,1034,7.5455083,wt-zrf
7614,15,139,-23.82,-14.29,1.57,2.36,50,709,15.53556363,wt-zrf
7615,16,139,-23.82,-14.29,2.36,3.14,50,858,10.51011075,wt-zrf
7616,17,139,-33.35,-23.82,-0.79,0.0,50,3202,11.29296318,wt-zrf
7617,18,139,-33.35,-23.82,-1.57,-0.79,50,11696,9.361280529,wt-zrf
7618,19,139,-33.35,-23.82,-2.36,-1.57,50,5199,7.626686356,wt-zrf
7619,20,139,-33.35,-23.82,-3.14,-2.36,50,1632,4.830639257,wt-zrf
7620,21,139,-33.35,-23.82,0.0,0.79,50,526,5.931872118999999,wt-zrf
7621,22,139,-33.35,-23.82,0.79,1.57,50,438,7.8002996510000004,wt-zrf
7622,23,139,-33.35,-23.82,1.57,2.36,50,3598,20.18864728,wt-zrf
7623,24,139,-33.35,-23.82,2.36,3.14,50,876,12.47066309,wt-zrf
7624,25,139,-4.76,4.76,-0.79,0.0,50,1952,13.09826461,wt-zrf
7625,26,139,-4.76,4.76,-1.57,-0.79,50,1,20.71546882,wt-zrf
7626,27,139,-4.76,4.76,-2.36,-1.57,50,200,16.49014502,wt-zrf
7627,28,139,-4.76,4.76,-3.14,-2.36,50,227,17.61419041,wt-zrf
7628,29,139,-4.76,4.76,0.0,0.79,50,856,9.792242527,wt-zrf
7629,30,139,-4.76,4.76,0.79,1.57,50,51,14.28841638,wt-zrf
7630,31,139,-4.76,4.76,1.57,2.36,50,377,22.72685027,wt-zrf
7631,32,139,-4.76,4.76,2.36,3.14,50,48,8.550265157,wt-zrf
7632,33,139,-42.88,-33.35,-0.79,0.0,50,2949,7.456009192000001,wt-zrf
7633,34,139,-42.88,-33.35,-1.57,-0.79,50,7779,8.030115471,wt-zrf
7634,35,139,-42.88,-33.35,-2.36,-1.57,50,2560,4.963209926,wt-zrf
7635,36,139,-42.88,-33.35,-3.14,-2.36,50,1456,3.2882705089999997,wt-zrf
7636,37,139,-42.88,-33.35,0.0,0.79,50,941,5.632969855,wt-zrf
7637,38,139,-42.88,-33.35,0.79,1.57,50,3140,4.888139532,wt-zrf
7638,39,139,-42.88,-33.35,1.57,2.36,50,6105,17.532704199999998,wt-zrf
7639,40,139,-42.88,-33.35,2.36,3.14,50,2762,9.307171663,wt-zrf
7640,41,139,-52.4,-42.88,-0.79,0.0,50,10887,7.623795501,wt-zrf
7641,42,139,-52.4,-42.88,-1.57,-0.79,50,5706,7.884478036,wt-zrf
7642,43,139,-52.4,-42.88,-2.36,-1.57,50,606,2.218040358,wt-zrf
7643,44,139,-52.4,-42.88,-3.14,-2.36,50,539,1.9806085390000001,wt-zrf
7644,45,139,-52.4,-42.88,0.0,0.79,50,2290,3.7747948780000002,wt-zrf
7645,46,139,-52.4,-42.88,0.79,1.57,50,3399,3.232158104,wt-zrf
7646,47,139,-52.4,-42.88,1.57,2.36,50,13203,12.43354566,wt-zrf
7647,48,139,-52.4,-42.88,2.36,3.14,50,1330,3.883173544,wt-zrf
7648,49,139,-61.93,-52.4,-0.79,0.0,50,925,9.66184933,wt-zrf
7649,50,139,-61.93,-52.4,-1.57,-0.79,50,141,10.04491517,wt-zrf
7650,51,139,-61.93,-52.4,-2.36,-1.57,50,0,5.829527134794118,wt-zrf
7651,52,139,-61.93,-52.4,-3.14,-2.36,50,0,4.525859486484849,wt-zrf
7652,53,139,-61.93,-52.4,0.0,0.79,50,6,4.0420371489999996,wt-zrf
7653,54,139,-61.93,-52.4,0.79,1.57,50,0,7.145992021794873,wt-zrf
7654,55,139,-61.93,-52.4,1.57,2.36,50,0,7.225671878911766,wt-zrf
7655,56,139,-61.93,-52.4,2.36,3.14,50,0,5.12971366777143,wt-zrf
7656,57,139,-71.46,-61.93,-0.79,0.0,50,0,7.975689779954546,wt-zrf
7657,58,139,-71.46,-61.93,-1.57,-0.79,50,0,8.975039812136364,wt-zrf
7658,59,139,-71.46,-61.93,-2.36,-1.57,50,0,6.158859893076922,wt-zrf
7659,60,139,-71.46,-61.93,-3.14,-2.36,50,0,4.685663,wt-zrf
7660,61,139,-71.46,-61.93,0.0,0.79,50,0,7.54188176757143,wt-zrf
7661,62,139,-71.46,-61.93,0.79,1.57,50,0,9.371338572047621,wt-zrf
7662,63,139,-71.46,-61.93,1.57,2.36,50,0,6.53121312817647,wt-zrf
7663,64,139,-71.46,-61.93,2.36,3.14,50,0,6.071621147214286,wt-zrf
7664,65,139,-80.99,-71.46,-0.79,0.0,50,0,10.3128461528,wt-zrf
7665,66,139,-80.99,-71.46,-1.57,-0.79,50,0,11.3182055094,wt-zrf
7666,67,139,-80.99,-71.46,-2.36,-1.57,50,0,5.815648733333333,wt-zrf
7667,68,139,-80.99,-71.46,-3.14,-2.36,50,0,5.815648733333333,wt-zrf
7668,69,139,-80.99,-71.46,0.0,0.79,50,0,10.684059734200002,wt-zrf
7669,70,139,-80.99,-71.46,0.79,1.57,50,0,12.2509807665,wt-zrf
7670,71,139,-80.99,-71.46,1.57,2.36,50,0,8.217831928,wt-zrf
7671,72,139,-80.99,-71.46,2.36,3.14,50,0,10.4099061955,wt-zrf
7672,73,139,-90.51,-80.99,-0.79,0.0,50,0,10.584386488333333,wt-zrf
7673,74,139,-90.51,-80.99,-1.57,-0.79,50,0,10.584386488333333,wt-zrf
7674,75,139,-90.51,-80.99,-2.36,-1.57,50,0,6.6317259075,wt-zrf
7675,76,139,-90.51,-80.99,-3.14,-2.36,50,0,6.6317259075,wt-zrf
7676,77,139,-90.51,-80.99,0.0,0.79,50,0,9.276694040333334,wt-zrf
7677,78,139,-90.51,-80.99,0.79,1.57,50,0,9.276694040333334,wt-zrf
7678,79,139,-90.51,-80.99,1.57,2.36,50,0,3.91015801,wt-zrf
7679,80,139,-90.51,-80.99,2.36,3.14,50,0,3.91015801,wt-zrf
7680,81,139,14.29,23.82,-0.79,0.0,50,283,16.12734184,wt-zrf
7681,82,139,14.29,23.82,-1.57,-0.79,50,2,9.325415282,wt-zrf
7682,83,139,14.29,23.82,-2.36,-1.57,50,89,16.86906815,wt-zrf
7683,84,139,14.29,23.82,-3.14,-2.36,50,370,19.152686,wt-zrf
7684,85,139,14.29,23.82,0.0,0.79,50,14,6.787779776,wt-zrf
7685,86,139,14.29,23.82,0.79,1.57,50,112,8.505081262000001,wt-zrf
7686,87,139,14.29,23.82,1.57,2.36,50,456,19.01069605,wt-zrf
7687,88,139,14.29,23.82,2.36,3.14,50,28,37.73351931,wt-zrf
7688,89,139,23.82,33.35,-0.79,0.0,50,294,19.14957285,wt-zrf
7689,90,139,23.82,33.35,-1.57,-0.79,50,79,18.33856775,wt-zrf
7690,91,139,23.82,33.35,-2.36,-1.57,50,276,6.957225017000001,wt-zrf
7691,92,139,23.82,33.35,-3.14,-2.36,50,182,18.37631559,wt-zrf
7692,93,139,23.82,33.35,0.0,0.79,50,167,6.705431646,wt-zrf
7693,94,139,23.82,33.35,0.79,1.57,50,83,11.22114366,wt-zrf
7694,95,139,23.82,33.35,1.57,2.36,50,1046,27.33294631,wt-zrf
7695,96,139,23.82,33.35,2.36,3.14,50,243,12.62367853,wt-zrf
7696,97,139,33.35,42.88,-0.79,0.0,50,32,9.427067504,wt-zrf
7697,98,139,33.35,42.88,-1.57,-0.79,50,111,9.837165769,wt-zrf
7698,99,139,33.35,42.88,-2.36,-1.57,50,314,14.72758222,wt-zrf
7699,100,139,33.35,42.88,-3.14,-2.36,50,857,13.21132343,wt-zrf
7700,101,139,33.35,42.88,0.0,0.79,50,37,6.349472852999999,wt-zrf
7701,102,139,33.35,42.88,0.79,1.57,50,177,9.565840121,wt-zrf
7702,103,139,33.35,42.88,1.57,2.36,50,1114,15.81205361,wt-zrf
7703,104,139,33.35,42.88,2.36,3.14,50,1008,12.49510155,wt-zrf
7704,105,139,4.76,14.29,-0.79,0.0,50,203,17.28253274,wt-zrf
7705,106,139,4.76,14.29,-1.57,-0.79,50,1,16.76433815,wt-zrf
7706,107,139,4.76,14.29,-2.36,-1.57,50,88,17.09294329,wt-zrf
7707,108,139,4.76,14.29,-3.14,-2.36,50,179,19.08741865,wt-zrf
7708,109,139,4.76,14.29,0.0,0.79,50,142,11.40645543,wt-zrf
7709,110,139,4.76,14.29,0.79,1.57,50,61,10.36405482,wt-zrf
7710,111,139,4.76,14.29,1.57,2.36,50,435,17.70237839,wt-zrf
7711,112,139,4.76,14.29,2.36,3.14,50,560,25.44838854,wt-zrf
7712,113,139,42.88,52.4,-0.79,0.0,50,743,9.696865757000001,wt-zrf
7713,114,139,42.88,52.4,-1.57,-0.79,50,2083,9.608490329,wt-zrf
7714,115,139,42.88,52.4,-2.36,-1.57,50,3112,10.38991585,wt-zrf
7715,116,139,42.88,52.4,-3.14,-2.36,50,3340,8.666435475,wt-zrf
7716,117,139,42.88,52.4,0.0,0.79,50,231,7.445615807,wt-zrf
7717,118,139,42.88,52.4,0.79,1.57,50,1952,6.7806110660000005,wt-zrf
7718,119,139,42.88,52.4,1.57,2.36,50,3200,8.697357718,wt-zrf
7719,120,139,42.88,52.4,2.36,3.14,50,1771,7.993900849,wt-zrf
7720,121,139,52.4,61.93,-0.79,0.0,50,8392,6.868526025,wt-zrf
7721,122,139,52.4,61.93,-1.57,-0.79,50,8825,7.774689407,wt-zrf
7722,123,139,52.4,61.93,-2.36,-1.57,50,2382,4.099487537,wt-zrf
7723,124,139,52.4,61.93,-3.14,-2.36,50,3414,4.596997899,wt-zrf
7724,125,139,52.4,61.93,0.0,0.79,50,5666,4.997613956,wt-zrf
7725,126,139,52.4,61.93,0.79,1.57,50,7754,4.714538171,wt-zrf
7726,127,139,52.4,61.93,1.57,2.36,50,5442,4.8885632789999995,wt-zrf
7727,128,139,52.4,61.93,2.36,3.14,50,4117,7.52577884,wt-zrf
7728,129,139,61.93,71.46,-0.79,0.0,50,6872,7.762721061000001,wt-zrf
7729,130,139,61.93,71.46,-1.57,-0.79,50,2971,8.079627566000001,wt-zrf
7730,131,139,61.93,71.46,-2.36,-1.57,50,179,1.9538534140000001,wt-zrf
7731,132,139,61.93,71.46,-3.14,-2.36,50,94,1.990517197,wt-zrf
7732,133,139,61.93,71.46,0.0,0.79,50,1478,3.4761637660000004,wt-zrf
7733,134,139,61.93,71.46,0.79,1.57,50,361,2.547244579,wt-zrf
7734,135,139,61.93,71.46,1.57,2.36,50,2348,6.676347067000001,wt-zrf
7735,136,139,61.93,71.46,2.36,3.14,50,1000,6.586153607999999,wt-zrf
7736,137,139,71.46,80.99,-0.79,0.0,50,0,9.940457303272726,wt-zrf
7737,138,139,71.46,80.99,-1.57,-0.79,50,0,9.3633622756,wt-zrf
7738,139,139,71.46,80.99,-2.36,-1.57,50,0,5.3614083615000006,wt-zrf
7739,140,139,71.46,80.99,-3.14,-2.36,50,0,7.00319746275,wt-zrf
7740,141,139,71.46,80.99,0.0,0.79,50,0,9.0752873962,wt-zrf
7741,142,139,71.46,80.99,0.79,1.57,50,0,14.529684476571429,wt-zrf
7742,143,139,71.46,80.99,1.57,2.36,50,0,11.4490653566,wt-zrf
7743,144,139,71.46,80.99,2.36,3.14,50,0,3.6453054280000003,wt-zrf
7744,145,139,80.99,90.51,-0.79,0.0,50,0,4.884112899000001,wt-zrf
7745,146,139,80.99,90.51,-1.57,-0.79,50,0,4.470987876000001,wt-zrf
7746,147,139,80.99,90.51,-2.36,-1.57,50,0,3.7555405865000004,wt-zrf
7747,148,139,80.99,90.51,-3.14,-2.36,50,0,3.7555405865000004,wt-zrf
7748,149,139,80.99,90.51,0.0,0.79,50,0,5.344322461333333,wt-zrf
7749,150,139,80.99,90.51,0.79,1.57,50,0,10.239756931,wt-zrf
7750,151,139,80.99,90.51,1.57,2.36,50,0,8.501807839333333,wt-zrf
7751,152,139,80.99,90.51,2.36,3.14,50,0,7.763095025999999,wt-zrf
7752,1,140,-14.29,-4.76,-0.79,0.0,50,23,18.78541191,wt-zrf
7753,2,140,-14.29,-4.76,-1.57,-0.79,50,446,9.290301348,wt-zrf
7754,3,140,-14.29,-4.76,-2.36,-1.57,50,616,21.31529517,wt-zrf
7755,4,140,-14.29,-4.76,-3.14,-2.36,50,234,5.604087592999999,wt-zrf
7756,5,140,-14.29,-4.76,0.0,0.79,50,14,11.56743736,wt-zrf
7757,6,140,-14.29,-4.76,0.79,1.57,50,0,13.61233011928846,wt-zrf
7758,7,140,-14.29,-4.76,1.57,2.36,50,5,16.03818665,wt-zrf
7759,8,140,-14.29,-4.76,2.36,3.14,50,176,16.85290618,wt-zrf
7760,9,140,-23.82,-14.29,-0.79,0.0,50,93,16.54487183,wt-zrf
7761,10,140,-23.82,-14.29,-1.57,-0.79,50,913,12.82269667,wt-zrf
7762,11,140,-23.82,-14.29,-2.36,-1.57,50,117,18.9275328,wt-zrf
7763,12,140,-23.82,-14.29,-3.14,-2.36,50,3,22.10718433,wt-zrf
7764,13,140,-23.82,-14.29,0.0,0.79,50,74,23.42447269,wt-zrf
7765,14,140,-23.82,-14.29,0.79,1.57,50,15,17.72987236,wt-zrf
7766,15,140,-23.82,-14.29,1.57,2.36,50,28,14.95763345,wt-zrf
7767,16,140,-23.82,-14.29,2.36,3.14,50,191,14.20458608,wt-zrf
7768,17,140,-33.35,-23.82,-0.79,0.0,50,146,11.97462944,wt-zrf
7769,18,140,-33.35,-23.82,-1.57,-0.79,50,119,2.578598026,wt-zrf
7770,19,140,-33.35,-23.82,-2.36,-1.57,50,513,11.27217761,wt-zrf
7771,20,140,-33.35,-23.82,-3.14,-2.36,50,528,8.264263439,wt-zrf
7772,21,140,-33.35,-23.82,0.0,0.79,50,83,22.98679435,wt-zrf
7773,22,140,-33.35,-23.82,0.79,1.57,50,0,11.563692134759261,wt-zrf
7774,23,140,-33.35,-23.82,1.57,2.36,50,57,17.29075422,wt-zrf
7775,24,140,-33.35,-23.82,2.36,3.14,50,170,11.117368699999998,wt-zrf
7776,25,140,-4.76,4.76,-0.79,0.0,50,42,17.92446807,wt-zrf
7777,26,140,-4.76,4.76,-1.57,-0.79,50,273,16.50829396,wt-zrf
7778,27,140,-4.76,4.76,-2.36,-1.57,50,168,19.78575485,wt-zrf
7779,28,140,-4.76,4.76,-3.14,-2.36,50,11,19.90010052,wt-zrf
7780,29,140,-4.76,4.76,0.0,0.79,50,21,13.69097422,wt-zrf
7781,30,140,-4.76,4.76,0.79,1.57,50,1,9.101838932,wt-zrf
7782,31,140,-4.76,4.76,1.57,2.36,50,0,15.403091340351848,wt-zrf
7783,32,140,-4.76,4.76,2.36,3.14,50,98,18.43183754,wt-zrf
7784,33,140,-42.88,-33.35,-0.79,0.0,50,22,5.037045826,wt-zrf
7785,34,140,-42.88,-33.35,-1.57,-0.79,50,457,3.110881852,wt-zrf
7786,35,140,-42.88,-33.35,-2.36,-1.57,50,574,12.30296053,wt-zrf
7787,36,140,-42.88,-33.35,-3.14,-2.36,50,704,7.062435187,wt-zrf
7788,37,140,-42.88,-33.35,0.0,0.79,50,34,4.633405979,wt-zrf
7789,38,140,-42.88,-33.35,0.79,1.57,50,188,19.25276885,wt-zrf
7790,39,140,-42.88,-33.35,1.57,2.36,50,1151,9.176801376,wt-zrf
7791,40,140,-42.88,-33.35,2.36,3.14,50,455,7.070616571,wt-zrf
7792,41,140,-52.4,-42.88,-0.79,0.0,50,486,4.055259328,wt-zrf
7793,42,140,-52.4,-42.88,-1.57,-0.79,50,539,3.6044297889999997,wt-zrf
7794,43,140,-52.4,-42.88,-2.36,-1.57,50,1204,11.22800018,wt-zrf
7795,44,140,-52.4,-42.88,-3.14,-2.36,50,769,8.244268277,wt-zrf
7796,45,140,-52.4,-42.88,0.0,0.79,50,1442,3.03578542,wt-zrf
7797,46,140,-52.4,-42.88,0.79,1.57,50,8770,5.325772324,wt-zrf
7798,47,140,-52.4,-42.88,1.57,2.36,50,4740,5.605397683,wt-zrf
7799,48,140,-52.4,-42.88,2.36,3.14,50,1004,5.5962405539999995,wt-zrf
7800,49,140,-61.93,-52.4,-0.79,0.0,50,1255,3.356893233,wt-zrf
7801,50,140,-61.93,-52.4,-1.57,-0.79,50,121,1.553697429,wt-zrf
7802,51,140,-61.93,-52.4,-2.36,-1.57,50,1838,6.796699031,wt-zrf
7803,52,140,-61.93,-52.4,-3.14,-2.36,50,1710,5.912064222000001,wt-zrf
7804,53,140,-61.93,-52.4,0.0,0.79,50,1281,3.963482408,wt-zrf
7805,54,140,-61.93,-52.4,0.79,1.57,50,4882,6.114199575,wt-zrf
7806,55,140,-61.93,-52.4,1.57,2.36,50,1472,3.2636223269999998,wt-zrf
7807,56,140,-61.93,-52.4,2.36,3.14,50,230,1.984505341,wt-zrf
7808,57,140,-71.46,-61.93,-0.79,0.0,50,559,3.36917912,wt-zrf
7809,58,140,-71.46,-61.93,-1.57,-0.79,50,106,1.979182872,wt-zrf
7810,59,140,-71.46,-61.93,-2.36,-1.57,50,0,6.158859893076922,wt-zrf
7811,60,140,-71.46,-61.93,-3.14,-2.36,50,0,4.685663,wt-zrf
7812,61,140,-71.46,-61.93,0.0,0.79,50,1428,4.434274479,wt-zrf
7813,62,140,-71.46,-61.93,0.79,1.57,50,1115,6.590831217000001,wt-zrf
7814,63,140,-71.46,-61.93,1.57,2.36,50,0,6.53121312817647,wt-zrf
7815,64,140,-71.46,-61.93,2.36,3.14,50,0,6.071621147214286,wt-zrf
7816,65,140,-80.99,-71.46,-0.79,0.0,50,0,10.3128461528,wt-zrf
7817,66,140,-80.99,-71.46,-1.57,-0.79,50,0,11.3182055094,wt-zrf
7818,67,140,-80.99,-71.46,-2.36,-1.57,50,0,5.815648733333333,wt-zrf
7819,68,140,-80.99,-71.46,-3.14,-2.36,50,0,5.815648733333333,wt-zrf
7820,69,140,-80.99,-71.46,0.0,0.79,50,0,10.684059734200002,wt-zrf
7821,70,140,-80.99,-71.46,0.79,1.57,50,0,12.2509807665,wt-zrf
7822,71,140,-80.99,-71.46,1.57,2.36,50,0,8.217831928,wt-zrf
7823,72,140,-80.99,-71.46,2.36,3.14,50,0,10.4099061955,wt-zrf
7824,73,140,-90.51,-80.99,-0.79,0.0,50,0,10.584386488333333,wt-zrf
7825,74,140,-90.51,-80.99,-1.57,-0.79,50,0,10.584386488333333,wt-zrf
7826,75,140,-90.51,-80.99,-2.36,-1.57,50,0,6.6317259075,wt-zrf
7827,76,140,-90.51,-80.99,-3.14,-2.36,50,0,6.6317259075,wt-zrf
7828,77,140,-90.51,-80.99,0.0,0.79,50,0,9.276694040333334,wt-zrf
7829,78,140,-90.51,-80.99,0.79,1.57,50,0,9.276694040333334,wt-zrf
7830,79,140,-90.51,-80.99,1.57,2.36,50,0,3.91015801,wt-zrf
7831,80,140,-90.51,-80.99,2.36,3.14,50,0,3.91015801,wt-zrf
7832,81,140,14.29,23.82,-0.79,0.0,50,107,16.32488721,wt-zrf
7833,82,140,14.29,23.82,-1.57,-0.79,50,565,7.20304632,wt-zrf
7834,83,140,14.29,23.82,-2.36,-1.57,50,550,19.47680567,wt-zrf
7835,84,140,14.29,23.82,-3.14,-2.36,50,252,13.74009322,wt-zrf
7836,85,140,14.29,23.82,0.0,0.79,50,7,28.7100608,wt-zrf
7837,86,140,14.29,23.82,0.79,1.57,50,0,12.389470860192302,wt-zrf
7838,87,140,14.29,23.82,1.57,2.36,50,19,16.81660785,wt-zrf
7839,88,140,14.29,23.82,2.36,3.14,50,433,16.76813882,wt-zrf
7840,89,140,23.82,33.35,-0.79,0.0,50,227,3.262580823,wt-zrf
7841,90,140,23.82,33.35,-1.57,-0.79,50,908,7.041622428999999,wt-zrf
7842,91,140,23.82,33.35,-2.36,-1.57,50,1241,17.851822100000003,wt-zrf
7843,92,140,23.82,33.35,-3.14,-2.36,50,625,8.712361482999999,wt-zrf
7844,93,140,23.82,33.35,0.0,0.79,50,58,17.20076752,wt-zrf
7845,94,140,23.82,33.35,0.79,1.57,50,123,4.089477316,wt-zrf
7846,95,140,23.82,33.35,1.57,2.36,50,120,15.38870427,wt-zrf
7847,96,140,23.82,33.35,2.36,3.14,50,1755,11.47907606,wt-zrf
7848,97,140,33.35,42.88,-0.79,0.0,50,1587,5.3807246289999995,wt-zrf
7849,98,140,33.35,42.88,-1.57,-0.79,50,3675,8.55712978,wt-zrf
7850,99,140,33.35,42.88,-2.36,-1.57,50,1191,5.772947004,wt-zrf
7851,100,140,33.35,42.88,-3.14,-2.36,50,1526,7.102343895,wt-zrf
7852,101,140,33.35,42.88,0.0,0.79,50,870,4.960947513,wt-zrf
7853,102,140,33.35,42.88,0.79,1.57,50,895,3.133305527,wt-zrf
7854,103,140,33.35,42.88,1.57,2.36,50,3226,7.752432338999999,wt-zrf
7855,104,140,33.35,42.88,2.36,3.14,50,3828,7.111909207999999,wt-zrf
7856,105,140,4.76,14.29,-0.79,0.0,50,157,15.99623558,wt-zrf
7857,106,140,4.76,14.29,-1.57,-0.79,50,1313,16.52428678,wt-zrf
7858,107,140,4.76,14.29,-2.36,-1.57,50,461,21.44471697,wt-zrf
7859,108,140,4.76,14.29,-3.14,-2.36,50,41,17.08165965,wt-zrf
7860,109,140,4.76,14.29,0.0,0.79,50,105,26.14857988,wt-zrf
7861,110,140,4.76,14.29,0.79,1.57,50,0,13.572536343283016,wt-zrf
7862,111,140,4.76,14.29,1.57,2.36,50,0,14.79641503467308,wt-zrf
7863,112,140,4.76,14.29,2.36,3.14,50,149,16.48254449,wt-zrf
7864,113,140,42.88,52.4,-0.79,0.0,50,3766,6.776037597,wt-zrf
7865,114,140,42.88,52.4,-1.57,-0.79,50,3801,5.577893909,wt-zrf
7866,115,140,42.88,52.4,-2.36,-1.57,50,7420,6.172580818999999,wt-zrf
7867,116,140,42.88,52.4,-3.14,-2.36,50,6028,5.989761269,wt-zrf
7868,117,140,42.88,52.4,0.0,0.79,50,4268,4.7590633339999995,wt-zrf
7869,118,140,42.88,52.4,0.79,1.57,50,7390,5.856488775,wt-zrf
7870,119,140,42.88,52.4,1.57,2.36,50,5221,4.419637498999999,wt-zrf
7871,120,140,42.88,52.4,2.36,3.14,50,3353,3.3409884919999997,wt-zrf
7872,121,140,52.4,61.93,-0.79,0.0,50,3171,4.950421436,wt-zrf
7873,122,140,52.4,61.93,-1.57,-0.79,50,3981,5.082162007,wt-zrf
7874,123,140,52.4,61.93,-2.36,-1.57,50,969,3.279701629,wt-zrf
7875,124,140,52.4,61.93,-3.14,-2.36,50,146,1.69528586,wt-zrf
7876,125,140,52.4,61.93,0.0,0.79,50,3842,5.755506104,wt-zrf
7877,126,140,52.4,61.93,0.79,1.57,50,3106,6.7451513720000005,wt-zrf
7878,127,140,52.4,61.93,1.57,2.36,50,263,1.6537394669999999,wt-zrf
7879,128,140,52.4,61.93,2.36,3.14,50,102,0.7925313390000001,wt-zrf
7880,129,140,61.93,71.46,-0.79,0.0,50,200,6.32514629,wt-zrf
7881,130,140,61.93,71.46,-1.57,-0.79,50,0,7.827794362454545,wt-zrf
7882,131,140,61.93,71.46,-2.36,-1.57,50,0,5.940535763647058,wt-zrf
7883,132,140,61.93,71.46,-3.14,-2.36,50,0,5.973802553133334,wt-zrf
7884,133,140,61.93,71.46,0.0,0.79,50,89,5.925161618,wt-zrf
7885,134,140,61.93,71.46,0.79,1.57,50,0,8.661729118458334,wt-zrf
7886,135,140,61.93,71.46,1.57,2.36,50,0,8.143087029631578,wt-zrf
7887,136,140,61.93,71.46,2.36,3.14,50,0,5.907005426312501,wt-zrf
