,Unnamed: 0,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype,unique_key,landmark_index
5306,3489,138,-42.88,-33.35,-0.79,0.0,50,3323,9.325805216000001,wt-at,54.27848101,44
5307,3569,138,-42.88,-33.35,0.0,0.79,50,2849,12.876491900000001,wt-at,#DIV/0!,45
5308,3649,138,-42.88,-33.35,0.79,1.57,50,688,27.05149957,wt-at,-54.27848101,46
5309,3729,138,-42.88,-33.35,1.57,2.36,50,11,0.386104706,wt-at,-27.31210191,47
5310,3809,138,-42.88,-33.35,2.36,3.14,50,14,18.76550401,wt-at,-18.16949153,48
5311,3889,138,-33.35,-23.82,-3.14,-2.36,50,9338,9.648692731,wt-at,10.62101911,49
5312,3969,138,-33.35,-23.82,-2.36,-1.57,50,16503,7.609728153,wt-at,14.13135593,50
5313,4049,138,-33.35,-23.82,-1.57,-0.79,50,7664,5.237462206,wt-at,21.24203822,51
5314,4129,138,-33.35,-23.82,-0.79,0.0,50,5058,4.640967203,wt-at,42.21518987,52
5315,4209,138,-33.35,-23.82,0.0,0.79,50,7077,7.78861715,wt-at,#DIV/0!,53
5316,4289,138,-33.35,-23.82,0.79,1.57,50,3227,4.622075977,wt-at,-42.21518987,54
5317,4369,138,-33.35,-23.82,1.57,2.36,50,529,1.9860638830000001,wt-at,-21.24203822,55
5318,4449,138,-33.35,-23.82,2.36,3.14,50,644,1.7839005369999998,wt-at,-14.13135593,56
5319,4529,138,-23.82,-14.29,-3.14,-2.36,50,18482,9.284926512,wt-at,7.585987261,57
5320,4609,138,-23.82,-14.29,-2.36,-1.57,50,5974,8.09501265,wt-at,10.09322034,58
5321,4689,138,-23.82,-14.29,-1.57,-0.79,50,1009,8.199328573999999,wt-at,15.17197452,59
5322,4769,138,-23.82,-14.29,-0.79,0.0,50,4078,9.332540574,wt-at,30.15189873,60
5323,4849,138,-23.82,-14.29,0.0,0.79,50,6401,8.469027257999999,wt-at,#DIV/0!,61
5324,4929,138,-23.82,-14.29,0.79,1.57,50,17881,6.161114555,wt-at,-30.15189873,62
5325,5009,138,-23.82,-14.29,1.57,2.36,50,3767,3.019168169,wt-at,-15.17197452,63
5326,5089,138,-23.82,-14.29,2.36,3.14,50,5102,5.000551953,wt-at,-10.09322034,64
5327,5169,138,-14.29,-4.76,-3.14,-2.36,50,10251,11.71108475,wt-at,4.550955414,65
5328,5249,138,-14.29,-4.76,-2.36,-1.57,50,991,7.07371964,wt-at,6.055084746,66
5329,5329,138,-14.29,-4.76,-1.57,-0.79,50,1128,10.17490309,wt-at,9.101910828,67
5330,5409,138,-14.29,-4.76,-0.79,0.0,50,1962,7.011980111000001,wt-at,18.08860759,68
5331,5489,138,-14.29,-4.76,0.0,0.79,50,4426,9.531208875,wt-at,#DIV/0!,69
5332,5569,138,-14.29,-4.76,0.79,1.57,50,17407,7.758268816,wt-at,-18.08860759,70
5333,5649,138,-14.29,-4.76,1.57,2.36,50,8443,6.453699427,wt-at,-9.101910828,71
5334,5729,138,-14.29,-4.76,2.36,3.14,50,8984,9.048682300000001,wt-at,-6.055084746,72
5335,5809,138,-4.76,4.76,-3.14,-2.36,50,15671,14.68207139,wt-at,1.515923567,73
5336,5889,138,-4.76,4.76,-2.36,-1.57,50,5696,11.63298999,wt-at,2.016949153,74
5337,5969,138,-4.76,4.76,-1.57,-0.79,50,606,7.770156275,wt-at,3.031847134,75
5338,6049,138,-4.76,4.76,-0.79,0.0,50,5864,14.49071751,wt-at,6.025316456,76
5339,6129,138,-4.76,4.76,0.0,0.79,50,10548,19.15950388,wt-at,#DIV/0!,77
5340,6209,138,-4.76,4.76,0.79,1.57,50,8667,8.677738854,wt-at,-6.025316456,78
5341,6289,138,-4.76,4.76,1.57,2.36,50,12794,8.284000664,wt-at,-3.031847134,79
5342,6369,138,-4.76,4.76,2.36,3.14,50,5126,10.25452246,wt-at,-2.016949153,80
5343,6424,138,4.76,14.29,-3.14,-2.36,50,10389,,wt-at,4.76/-3.14,81
5344,6478,138,4.76,14.29,-2.36,-1.57,50,2935,17.03851949,wt-at,4.76/-2.36,82
5345,6558,138,4.76,14.29,-1.57,-0.79,50,461,2.5204304090000003,wt-at,4.76/-1.57,83
5346,6638,138,4.76,14.29,-0.79,0.0,50,2891,13.08635637,wt-at,4.76/-0.79,84
5347,6718,138,14.29,23.82,-3.14,-2.36,50,22649,14.556614300000001,wt-at,14.29/-3.14,85
5348,6798,138,14.29,23.82,-2.36,-1.57,50,1215,9.078396851,wt-at,14.29/-2.36,86
5349,6878,138,14.29,23.82,-1.57,-0.79,50,1983,8.986146097,wt-at,14.29/-1.57,87
5350,6958,138,14.29,23.82,-0.79,0.0,50,4383,12.99404046,wt-at,14.29/-0.79,88
5351,7038,138,14.29,23.82,0.0,0.79,50,17738,15.53476858,wt-at,14.29/0.0,89
5352,7118,138,14.29,23.82,0.79,1.57,50,10139,7.84798932,wt-at,14.29/0.79,90
5353,7198,138,14.29,23.82,1.57,2.36,50,9388,5.4672087,wt-at,14.29/1.57,91
5354,7278,138,14.29,23.82,2.36,3.14,50,14683,6.42314078,wt-at,14.29/2.36,92
5355,7358,138,23.82,33.35,-3.14,-2.36,50,17896,11.07677762,wt-at,23.82/-3.14,93
5356,7438,138,23.82,33.35,-2.36,-1.57,50,23510,9.310900957000001,wt-at,23.82/-2.36,94
5357,7518,138,23.82,33.35,-1.57,-0.79,50,7227,7.455961422000001,wt-at,23.82/-1.57,95
5358,7598,138,23.82,33.35,-0.79,0.0,50,8148,8.404765423999999,wt-at,23.82/-0.79,96
5359,7678,138,23.82,33.35,0.0,0.79,50,11382,9.772371024,wt-at,23.82/0.0,97
5360,7758,138,23.82,33.35,0.79,1.57,50,9560,11.98329331,wt-at,23.82/0.79,98
5361,7838,138,23.82,33.35,1.57,2.36,50,1224,4.019286975,wt-at,23.82/1.57,99
5362,7918,138,23.82,33.35,2.36,3.14,50,1521,4.286681641,wt-at,23.82/2.36,100
5363,7998,138,33.35,42.88,-3.14,-2.36,50,29,1.660509808,wt-at,33.35/-3.14,101
5364,8078,138,33.35,42.88,-2.36,-1.57,50,10867,17.33301003,wt-at,33.35/-2.36,102
5365,8158,138,33.35,42.88,-1.57,-0.79,50,14764,12.54131632,wt-at,33.35/-1.57,103
5366,8238,138,33.35,42.88,-0.79,0.0,50,8760,9.64965298,wt-at,33.35/-0.79,104
5367,8318,138,33.35,42.88,0.0,0.79,50,3338,9.02556631,wt-at,33.35/0.0,105
5368,8398,138,33.35,42.88,0.79,1.57,50,8071,26.56764014,wt-at,33.35/0.79,106
5369,8478,138,33.35,42.88,1.57,2.36,50,120,20.06213278,wt-at,33.35/1.57,107
5370,8558,138,33.35,42.88,2.36,3.14,50,0,3.17419657,wt-at,33.35/2.36,108
5371,50,139,-90.51,-80.99,-3.14,-2.36,50,0,0.0,wt-at,28.82484076,1
5372,130,139,-90.51,-80.99,-2.36,-1.57,50,0,0.0,wt-at,38.35169492,2
5373,210,139,-90.51,-80.99,-1.57,-0.79,50,0,0.0,wt-at,57.64968153,3
5374,290,139,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,114.5696203,4
5375,370,139,-90.51,-80.99,0.0,0.79,50,0,7.188516933,wt-at,#DIV/0!,5
5376,450,139,-90.51,-80.99,0.79,1.57,50,0,8.238536689,wt-at,-114.5696203,6
5377,530,139,-90.51,-80.99,1.57,2.36,50,0,0.0,wt-at,-57.64968153,7
5378,610,139,-90.51,-80.99,2.36,3.14,50,0,0.0,wt-at,-38.35169492,8
5379,690,139,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,wt-at,25.79299363,9
5380,770,139,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,wt-at,34.31779661,10
5381,850,139,-80.99,-71.46,-1.57,-0.79,50,0,4.616573777,wt-at,51.58598726,11
5382,930,139,-80.99,-71.46,-0.79,0.0,50,1,9.206906885,wt-at,102.5189873,12
5383,1010,139,-80.99,-71.46,0.0,0.79,50,0,3.193147737,wt-at,#DIV/0!,13
5384,1090,139,-80.99,-71.46,0.79,1.57,50,0,5.593540193,wt-at,-102.5189873,14
5385,1170,139,-80.99,-71.46,1.57,2.36,50,0,2.525775453,wt-at,-51.58598726,15
5386,1250,139,-80.99,-71.46,2.36,3.14,50,0,1.224732521,wt-at,-34.31779661,16
5387,1330,139,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,wt-at,22.75796178,17
5388,1410,139,-71.46,-61.93,-2.36,-1.57,50,0,2.770861299,wt-at,30.27966102,18
5389,1490,139,-71.46,-61.93,-1.57,-0.79,50,20,6.289079172999999,wt-at,45.51592357,19
5390,1570,139,-71.46,-61.93,-0.79,0.0,50,8,5.91202397,wt-at,90.4556962,20
5391,1650,139,-71.46,-61.93,0.0,0.79,50,0,2.392335002,wt-at,#DIV/0!,21
5392,1730,139,-71.46,-61.93,0.79,1.57,50,213,5.6848195420000005,wt-at,-90.4556962,22
5393,1810,139,-71.46,-61.93,1.57,2.36,50,467,7.760905097,wt-at,-45.51592357,23
5394,1890,139,-71.46,-61.93,2.36,3.14,50,0,1.930789773,wt-at,-30.27966102,24
5395,1970,139,-61.93,-52.4,-3.14,-2.36,50,0,1.767464736,wt-at,19.72292994,25
5396,2050,139,-61.93,-52.4,-2.36,-1.57,50,1,0.169619808,wt-at,26.24152542,26
5397,2130,139,-61.93,-52.4,-1.57,-0.79,50,248,9.868407353,wt-at,39.44585987,27
5398,2210,139,-61.93,-52.4,-0.79,0.0,50,54,0.8988340840000001,wt-at,78.39240506,28
5399,2290,139,-61.93,-52.4,0.0,0.79,50,66,0.854891933,wt-at,#DIV/0!,29
5400,2370,139,-61.93,-52.4,0.79,1.57,50,4026,8.001868206000001,wt-at,-78.39240506,30
5401,2450,139,-61.93,-52.4,1.57,2.36,50,11541,10.72736396,wt-at,-39.44585987,31
5402,2530,139,-61.93,-52.4,2.36,3.14,50,42,8.037107906000001,wt-at,-26.24152542,32
5403,2610,139,-52.4,-42.88,-3.14,-2.36,50,90,1.5299383430000002,wt-at,16.68789809,33
5404,2690,139,-52.4,-42.88,-2.36,-1.57,50,173,1.278081909,wt-at,22.20338983,34
5405,2770,139,-52.4,-42.88,-1.57,-0.79,50,2353,6.361228705,wt-at,33.37579618,35
5406,2850,139,-52.4,-42.88,-0.79,0.0,50,959,1.6045342669999998,wt-at,66.32911392,36
5407,2930,139,-52.4,-42.88,0.0,0.79,50,536,1.222797265,wt-at,#DIV/0!,37
5408,3010,139,-52.4,-42.88,0.79,1.57,50,4191,5.501261484,wt-at,-66.32911392,38
5409,3090,139,-52.4,-42.88,1.57,2.36,50,19916,7.730208556,wt-at,-33.37579618,39
5410,3170,139,-52.4,-42.88,2.36,3.14,50,912,2.95073155,wt-at,-22.20338983,40
5411,3250,139,-42.88,-33.35,-3.14,-2.36,50,518,1.019224209,wt-at,13.65605096,41
5412,3330,139,-42.88,-33.35,-2.36,-1.57,50,689,1.4401475540000002,wt-at,18.16949153,42
5413,3410,139,-42.88,-33.35,-1.57,-0.79,50,12721,7.23073395,wt-at,27.31210191,43
5414,3490,139,-42.88,-33.35,-0.79,0.0,50,1629,2.249208979,wt-at,54.27848101,44
5415,3570,139,-42.88,-33.35,0.0,0.79,50,415,0.977178254,wt-at,#DIV/0!,45
5416,3650,139,-42.88,-33.35,0.79,1.57,50,1224,2.044127487,wt-at,-54.27848101,46
5417,3730,139,-42.88,-33.35,1.57,2.36,50,12444,6.0243006679999995,wt-at,-27.31210191,47
5418,3810,139,-42.88,-33.35,2.36,3.14,50,3554,4.632688974,wt-at,-18.16949153,48
5419,3890,139,-33.35,-23.82,-3.14,-2.36,50,1220,1.4911575780000002,wt-at,10.62101911,49
5420,3970,139,-33.35,-23.82,-2.36,-1.57,50,2608,2.068976889,wt-at,14.13135593,50
5421,4050,139,-33.35,-23.82,-1.57,-0.79,50,22399,9.176231356,wt-at,21.24203822,51
5422,4130,139,-33.35,-23.82,-0.79,0.0,50,1328,6.938867963,wt-at,42.21518987,52
5423,4210,139,-33.35,-23.82,0.0,0.79,50,374,2.8843849839999995,wt-at,#DIV/0!,53
5424,4290,139,-33.35,-23.82,0.79,1.57,50,2124,4.000221993,wt-at,-42.21518987,54
5425,4370,139,-33.35,-23.82,1.57,2.36,50,4642,7.2231245060000004,wt-at,-21.24203822,55
5426,4450,139,-33.35,-23.82,2.36,3.14,50,5944,4.607004906,wt-at,-14.13135593,56
5427,4530,139,-23.82,-14.29,-3.14,-2.36,50,2724,2.101486598,wt-at,7.585987261,57
5428,4610,139,-23.82,-14.29,-2.36,-1.57,50,4624,2.801358485,wt-at,10.09322034,58
5429,4690,139,-23.82,-14.29,-1.57,-0.79,50,17223,9.333655687,wt-at,15.17197452,59
5430,4770,139,-23.82,-14.29,-0.79,0.0,50,2180,7.803995122999999,wt-at,30.15189873,60
5431,4850,139,-23.82,-14.29,0.0,0.79,50,1034,4.385551305,wt-at,#DIV/0!,61
5432,4930,139,-23.82,-14.29,0.79,1.57,50,1161,3.5099715160000002,wt-at,-30.15189873,62
5433,5010,139,-23.82,-14.29,1.57,2.36,50,1040,3.5741053660000004,wt-at,-15.17197452,63
5434,5090,139,-23.82,-14.29,2.36,3.14,50,6028,5.022629575,wt-at,-10.09322034,64
5435,5170,139,-14.29,-4.76,-3.14,-2.36,50,6297,4.290122378,wt-at,4.550955414,65
5436,5250,139,-14.29,-4.76,-2.36,-1.57,50,7378,3.8594255239999997,wt-at,6.055084746,66
5437,5330,139,-14.29,-4.76,-1.57,-0.79,50,16122,10.11511169,wt-at,9.101910828,67
5438,5410,139,-14.29,-4.76,-0.79,0.0,50,3319,9.597424123,wt-at,18.08860759,68
5439,5490,139,-14.29,-4.76,0.0,0.79,50,553,9.255881728,wt-at,#DIV/0!,69
5440,5570,139,-14.29,-4.76,0.79,1.57,50,2168,5.905045562000001,wt-at,-18.08860759,70
5441,5650,139,-14.29,-4.76,1.57,2.36,50,3624,4.818962741,wt-at,-9.101910828,71
5442,5730,139,-14.29,-4.76,2.36,3.14,50,3624,5.35159612,wt-at,-6.055084746,72
5443,5810,139,-4.76,4.76,-3.14,-2.36,50,8098,4.860761723,wt-at,1.515923567,73
5444,5890,139,-4.76,4.76,-2.36,-1.57,50,6422,4.971195821,wt-at,2.016949153,74
5445,5970,139,-4.76,4.76,-1.57,-0.79,50,7262,8.12847024,wt-at,3.031847134,75
5446,6050,139,-4.76,4.76,-0.79,0.0,50,2011,15.37664635,wt-at,6.025316456,76
5447,6130,139,-4.76,4.76,0.0,0.79,50,1557,4.122000613,wt-at,#DIV/0!,77
5448,6210,139,-4.76,4.76,0.79,1.57,50,2382,12.62328605,wt-at,-6.025316456,78
5449,6290,139,-4.76,4.76,1.57,2.36,50,580,16.50667632,wt-at,-3.031847134,79
5450,6370,139,-4.76,4.76,2.36,3.14,50,3262,6.068890491,wt-at,-2.016949153,80
5451,6425,139,4.76,14.29,-3.14,-2.36,50,8834,,wt-at,4.76/-3.14,81
5452,6479,139,4.76,14.29,-2.36,-1.57,50,7360,4.7516989810000005,wt-at,4.76/-2.36,82
5453,6559,139,4.76,14.29,-1.57,-0.79,50,1343,12.48791687,wt-at,4.76/-1.57,83
5454,6639,139,4.76,14.29,-0.79,0.0,50,1190,18.74363741,wt-at,4.76/-0.79,84
5455,6719,139,14.29,23.82,-3.14,-2.36,50,7461,4.540804426,wt-at,14.29/-3.14,85
5456,6799,139,14.29,23.82,-2.36,-1.57,50,4502,3.707289424,wt-at,14.29/-2.36,86
5457,6879,139,14.29,23.82,-1.57,-0.79,50,2864,6.692746897,wt-at,14.29/-1.57,87
5458,6959,139,14.29,23.82,-0.79,0.0,50,2357,19.40163594,wt-at,14.29/-0.79,88
5459,7039,139,14.29,23.82,0.0,0.79,50,1359,10.74162644,wt-at,14.29/0.0,89
5460,7119,139,14.29,23.82,0.79,1.57,50,181,8.613950411,wt-at,14.29/0.79,90
5461,7199,139,14.29,23.82,1.57,2.36,50,7651,10.74277514,wt-at,14.29/1.57,91
5462,7279,139,14.29,23.82,2.36,3.14,50,11418,8.480486218,wt-at,14.29/2.36,92
5463,7359,139,23.82,33.35,-3.14,-2.36,50,2581,2.385292104,wt-at,23.82/-3.14,93
5464,7439,139,23.82,33.35,-2.36,-1.57,50,942,1.605221795,wt-at,23.82/-2.36,94
5465,7519,139,23.82,33.35,-1.57,-0.79,50,4216,3.74334303,wt-at,23.82/-1.57,95
5466,7599,139,23.82,33.35,-0.79,0.0,50,1801,18.66680551,wt-at,23.82/-0.79,96
5467,7679,139,23.82,33.35,0.0,0.79,50,114,2.3073653380000003,wt-at,23.82/0.0,97
5468,7759,139,23.82,33.35,0.79,1.57,50,1257,24.05291764,wt-at,23.82/0.79,98
5469,7839,139,23.82,33.35,1.57,2.36,50,2994,6.048943046000001,wt-at,23.82/1.57,99
5470,7919,139,23.82,33.35,2.36,3.14,50,13869,6.501201,wt-at,23.82/2.36,100
5471,7999,139,33.35,42.88,-3.14,-2.36,50,2588,3.2840202410000003,wt-at,33.35/-3.14,101
5472,8079,139,33.35,42.88,-2.36,-1.57,50,1240,1.58712568,wt-at,33.35/-2.36,102
5473,8159,139,33.35,42.88,-1.57,-0.79,50,10370,6.100705027,wt-at,33.35/-1.57,103
5474,8239,139,33.35,42.88,-0.79,0.0,50,1300,2.822223373,wt-at,33.35/-0.79,104
5475,8319,139,33.35,42.88,0.0,0.79,50,723,4.415156454,wt-at,33.35/0.0,105
5476,8399,139,33.35,42.88,0.79,1.57,50,1219,4.661539905,wt-at,33.35/0.79,106
5477,8479,139,33.35,42.88,1.57,2.36,50,4869,5.493625927999999,wt-at,33.35/1.57,107
5478,8559,139,33.35,42.88,2.36,3.14,50,12296,5.4161303489999995,wt-at,33.35/2.36,108
5479,51,140,-90.51,-80.99,-3.14,-2.36,50,0,0.0,wt-at,28.82484076,1
5480,131,140,-90.51,-80.99,-2.36,-1.57,50,0,0.0,wt-at,38.35169492,2
5481,211,140,-90.51,-80.99,-1.57,-0.79,50,0,0.0,wt-at,57.64968153,3
5482,291,140,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,114.5696203,4
5483,371,140,-90.51,-80.99,0.0,0.79,50,0,7.188516933,wt-at,#DIV/0!,5
5484,451,140,-90.51,-80.99,0.79,1.57,50,0,8.238536689,wt-at,-114.5696203,6
5485,531,140,-90.51,-80.99,1.57,2.36,50,0,0.0,wt-at,-57.64968153,7
5486,611,140,-90.51,-80.99,2.36,3.14,50,0,0.0,wt-at,-38.35169492,8
5487,691,140,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,wt-at,25.79299363,9
5488,771,140,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,wt-at,34.31779661,10
5489,851,140,-80.99,-71.46,-1.57,-0.79,50,89,2.9771625310000003,wt-at,51.58598726,11
5490,931,140,-80.99,-71.46,-0.79,0.0,50,215,3.2994131789999996,wt-at,102.5189873,12
5491,1011,140,-80.99,-71.46,0.0,0.79,50,259,3.2830474080000003,wt-at,#DIV/0!,13
5492,1091,140,-80.99,-71.46,0.79,1.57,50,45,4.50884219,wt-at,-102.5189873,14
5493,1171,140,-80.99,-71.46,1.57,2.36,50,0,2.525775453,wt-at,-51.58598726,15
5494,1251,140,-80.99,-71.46,2.36,3.14,50,0,1.224732521,wt-at,-34.31779661,16
5495,1331,140,-71.46,-61.93,-3.14,-2.36,50,30,1.4687683459999998,wt-at,22.75796178,17
5496,1411,140,-71.46,-61.93,-2.36,-1.57,50,1063,4.080954402,wt-at,30.27966102,18
5497,1491,140,-71.46,-61.93,-1.57,-0.79,50,4801,5.049631205,wt-at,45.51592357,19
5498,1571,140,-71.46,-61.93,-0.79,0.0,50,1185,1.925586798,wt-at,90.4556962,20
5499,1651,140,-71.46,-61.93,0.0,0.79,50,708,1.6001015330000001,wt-at,#DIV/0!,21
5500,1731,140,-71.46,-61.93,0.79,1.57,50,1109,3.416952752,wt-at,-90.4556962,22
5501,1811,140,-71.46,-61.93,1.57,2.36,50,0,4.367453533,wt-at,-45.51592357,23
5502,1891,140,-71.46,-61.93,2.36,3.14,50,0,1.930789773,wt-at,-30.27966102,24
5503,1971,140,-61.93,-52.4,-3.14,-2.36,50,649,2.9900538780000003,wt-at,19.72292994,25
5504,2051,140,-61.93,-52.4,-2.36,-1.57,50,2607,4.03927299,wt-at,26.24152542,26
5505,2131,140,-61.93,-52.4,-1.57,-0.79,50,3883,3.0899517810000003,wt-at,39.44585987,27
5506,2211,140,-61.93,-52.4,-0.79,0.0,50,858,1.426158831,wt-at,78.39240506,28
5507,2291,140,-61.93,-52.4,0.0,0.79,50,679,1.683914736,wt-at,#DIV/0!,29
5508,2371,140,-61.93,-52.4,0.79,1.57,50,3481,4.174083161,wt-at,-78.39240506,30
5509,2451,140,-61.93,-52.4,1.57,2.36,50,251,2.739474842,wt-at,-39.44585987,31
5510,2531,140,-61.93,-52.4,2.36,3.14,50,280,2.9008113460000002,wt-at,-26.24152542,32
5511,2611,140,-52.4,-42.88,-3.14,-2.36,50,1711,1.944506855,wt-at,16.68789809,33
5512,2691,140,-52.4,-42.88,-2.36,-1.57,50,6045,3.98208851,wt-at,22.20338983,34
5513,2771,140,-52.4,-42.88,-1.57,-0.79,50,314,2.616335957,wt-at,33.37579618,35
5514,2851,140,-52.4,-42.88,-0.79,0.0,50,117,3.256982991,wt-at,66.32911392,36
5515,2931,140,-52.4,-42.88,0.0,0.79,50,38,0.507693111,wt-at,#DIV/0!,37
5516,3011,140,-52.4,-42.88,0.79,1.57,50,3252,4.367759186000001,wt-at,-66.32911392,38
5517,3091,140,-52.4,-42.88,1.57,2.36,50,1772,2.138386992,wt-at,-33.37579618,39
5518,3171,140,-52.4,-42.88,2.36,3.14,50,802,3.271287894,wt-at,-22.20338983,40
5519,3251,140,-42.88,-33.35,-3.14,-2.36,50,4041,3.2837486439999997,wt-at,13.65605096,41
5520,3331,140,-42.88,-33.35,-2.36,-1.57,50,2943,2.918570125,wt-at,18.16949153,42
5521,3411,140,-42.88,-33.35,-1.57,-0.79,50,461,5.175236188,wt-at,27.31210191,43
5522,3491,140,-42.88,-33.35,-0.79,0.0,50,42,1.238800986,wt-at,54.27848101,44
5523,3571,140,-42.88,-33.35,0.0,0.79,50,405,10.69006702,wt-at,#DIV/0!,45
5524,3651,140,-42.88,-33.35,0.79,1.57,50,4600,5.841266915,wt-at,-54.27848101,46
5525,3731,140,-42.88,-33.35,1.57,2.36,50,1444,2.0168848219999997,wt-at,-27.31210191,47
5526,3811,140,-42.88,-33.35,2.36,3.14,50,1579,3.121293534,wt-at,-18.16949153,48
5527,3891,140,-33.35,-23.82,-3.14,-2.36,50,5068,3.680866982,wt-at,10.62101911,49
5528,3971,140,-33.35,-23.82,-2.36,-1.57,50,2104,4.229418829,wt-at,14.13135593,50
5529,4051,140,-33.35,-23.82,-1.57,-0.79,50,480,10.99377995,wt-at,21.24203822,51
5530,4131,140,-33.35,-23.82,-0.79,0.0,50,321,13.27106754,wt-at,42.21518987,52
5531,4211,140,-33.35,-23.82,0.0,0.79,50,1202,11.37471392,wt-at,#DIV/0!,53
5532,4291,140,-33.35,-23.82,0.79,1.57,50,9511,6.596800235,wt-at,-42.21518987,54
5533,4371,140,-33.35,-23.82,1.57,2.36,50,1841,2.247052647,wt-at,-21.24203822,55
5534,4451,140,-33.35,-23.82,2.36,3.14,50,1451,2.1725929280000003,wt-at,-14.13135593,56
5535,4531,140,-23.82,-14.29,-3.14,-2.36,50,8253,4.374861032,wt-at,7.585987261,57
5536,4611,140,-23.82,-14.29,-2.36,-1.57,50,2700,7.570611947000001,wt-at,10.09322034,58
5537,4691,140,-23.82,-14.29,-1.57,-0.79,50,104,3.552855544,wt-at,15.17197452,59
5538,4771,140,-23.82,-14.29,-0.79,0.0,50,1198,5.445884135,wt-at,30.15189873,60
5539,4851,140,-23.82,-14.29,0.0,0.79,50,1548,19.57265968,wt-at,#DIV/0!,61
5540,4931,140,-23.82,-14.29,0.79,1.57,50,6214,9.507479231,wt-at,-30.15189873,62
5541,5011,140,-23.82,-14.29,1.57,2.36,50,4378,2.918226848,wt-at,-15.17197452,63
5542,5091,140,-23.82,-14.29,2.36,3.14,50,2052,2.712059713,wt-at,-10.09322034,64
5543,5171,140,-14.29,-4.76,-3.14,-2.36,50,8886,5.858595714,wt-at,4.550955414,65
5544,5251,140,-14.29,-4.76,-2.36,-1.57,50,4946,9.337774547,wt-at,6.055084746,66
5545,5331,140,-14.29,-4.76,-1.57,-0.79,50,347,17.84080237,wt-at,9.101910828,67
5546,5411,140,-14.29,-4.76,-0.79,0.0,50,816,18.81929986,wt-at,18.08860759,68
5547,5491,140,-14.29,-4.76,0.0,0.79,50,3051,27.41057813,wt-at,#DIV/0!,69
5548,5571,140,-14.29,-4.76,0.79,1.57,50,2723,6.346904192,wt-at,-18.08860759,70
5549,5651,140,-14.29,-4.76,1.57,2.36,50,3408,4.2537560999999995,wt-at,-9.101910828,71
5550,5731,140,-14.29,-4.76,2.36,3.14,50,4788,3.676420208,wt-at,-6.055084746,72
5551,5811,140,-4.76,4.76,-3.14,-2.36,50,9373,5.111570518,wt-at,1.515923567,73
5552,5891,140,-4.76,4.76,-2.36,-1.57,50,2922,8.528899203,wt-at,2.016949153,74
5553,5971,140,-4.76,4.76,-1.57,-0.79,50,1486,15.59671814,wt-at,3.031847134,75
5554,6051,140,-4.76,4.76,-0.79,0.0,50,863,14.83769517,wt-at,6.025316456,76
5555,6131,140,-4.76,4.76,0.0,0.79,50,1014,15.97564934,wt-at,#DIV/0!,77
5556,6211,140,-4.76,4.76,0.79,1.57,50,661,8.51176995,wt-at,-6.025316456,78
5557,6291,140,-4.76,4.76,1.57,2.36,50,1545,4.10118866,wt-at,-3.031847134,79
5558,6371,140,-4.76,4.76,2.36,3.14,50,4339,3.3353487680000002,wt-at,-2.016949153,80
5559,6426,140,4.76,14.29,-3.14,-2.36,50,6451,,wt-at,4.76/-3.14,81
5560,6480,140,4.76,14.29,-2.36,-1.57,50,11119,10.48215198,wt-at,4.76/-2.36,82
5561,6560,140,4.76,14.29,-1.57,-0.79,50,451,8.477325927999999,wt-at,4.76/-1.57,83
5562,6640,140,4.76,14.29,-0.79,0.0,50,555,16.29611593,wt-at,4.76/-0.79,84
5563,6720,140,14.29,23.82,-3.14,-2.36,50,7052,3.7544478860000003,wt-at,14.29/-3.14,85
5564,6800,140,14.29,23.82,-2.36,-1.57,50,8534,10.15941534,wt-at,14.29/-2.36,86
5565,6880,140,14.29,23.82,-1.57,-0.79,50,669,4.292974888,wt-at,14.29/-1.57,87
5566,6960,140,14.29,23.82,-0.79,0.0,50,229,16.30148307,wt-at,14.29/-0.79,88
5567,7040,140,14.29,23.82,0.0,0.79,50,952,5.393714553,wt-at,14.29/0.0,89
5568,7120,140,14.29,23.82,0.79,1.57,50,1720,7.36556202,wt-at,14.29/0.79,90
5569,7200,140,14.29,23.82,1.57,2.36,50,6074,5.494739704,wt-at,14.29/1.57,91
5570,7280,140,14.29,23.82,2.36,3.14,50,5850,3.403309394,wt-at,14.29/2.36,92
5571,7360,140,23.82,33.35,-3.14,-2.36,50,5351,3.2877048010000003,wt-at,23.82/-3.14,93
5572,7440,140,23.82,33.35,-2.36,-1.57,50,5152,8.433143995,wt-at,23.82/-2.36,94
5573,7520,140,23.82,33.35,-1.57,-0.79,50,2038,9.062158248,wt-at,23.82/-1.57,95
5574,7600,140,23.82,33.35,-0.79,0.0,50,402,2.1469952759999997,wt-at,23.82/-0.79,96
5575,7680,140,23.82,33.35,0.0,0.79,50,2458,18.16800951,wt-at,23.82/0.0,97
5576,7760,140,23.82,33.35,0.79,1.57,50,8150,9.348558009,wt-at,23.82/0.79,98
