landmark_index,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype
84,139,14.29,23.82,-3.14,-2.36,50,7461,4.540804426,wt-at
85,139,14.29,23.82,0,0.79,50,1359,10.74162644,wt-at
86,139,14.29,23.82,0.79,1.57,50,181,8.613950411,wt-at
87,139,14.29,23.82,1.57,2.36,50,7651,10.74277514,wt-at
88,139,14.29,23.82,2.36,3.14,50,11418,8.480486218,wt-at
89,139,23.82,33.35,-0.79,0,50,1801,18.66680551,wt-at
90,139,23.82,33.35,-1.57,-0.79,50,4216,3.74334303,wt-at
91,139,23.82,33.35,-2.36,-1.57,50,942,1.605221795,wt-at
92,139,23.82,33.35,-3.14,-2.36,50,2581,2.385292104,wt-at
93,139,23.82,33.35,0,0.79,50,114,2.307365338,wt-at
94,139,23.82,33.35,0.79,1.57,50,1257,24.05291764,wt-at
95,139,23.82,33.35,1.57,2.36,50,2994,6.048943046,wt-at
96,139,23.82,33.35,2.36,3.14,50,13869,6.501201,wt-at
97,139,33.35,42.88,-0.79,0,50,1300,2.822223373,wt-at
98,139,33.35,42.88,-1.57,-0.79,50,10370,6.100705027,wt-at
99,139,33.35,42.88,-2.36,-1.57,50,1240,1.58712568,wt-at
100,139,33.35,42.88,-3.14,-2.36,50,2588,3.284020241,wt-at
101,139,33.35,42.88,0,0.79,50,723,4.415156454,wt-at
102,139,33.35,42.88,0.79,1.57,50,1219,4.661539905,wt-at
103,139,33.35,42.88,1.57,2.36,50,4869,5.493625928,wt-at
104,139,33.35,42.88,2.36,3.14,50,12296,5.416130349,wt-at
105,139,4.76,14.29,-0.79,0,50,1190,18.74363741,wt-at
106,139,4.76,14.29,-1.57,-0.79,50,1343,12.48791687,wt-at
107,139,4.76,14.29,-2.36,-1.57,50,7360,4.751698981,wt-at
108,139,4.76,14.29,-3.14,-2.36,50,8834,5.478533766,wt-at
109,139,4.76,14.29,0,0.79,50,1048,8.021062176,wt-at
110,139,4.76,14.29,0.79,1.57,50,1093,11.17602826,wt-at
111,139,4.76,14.29,1.57,2.36,50,2124,12.92027557,wt-at
112,139,4.76,14.29,2.36,3.14,50,6192,8.029393925,wt-at
113,139,42.88,52.4,-0.79,0,50,3094,3.909487414,wt-at
114,139,42.88,52.4,-1.57,-0.79,50,7135,4.92203399,wt-at
115,139,42.88,52.4,-2.36,-1.57,50,1256,1.959185297,wt-at
116,139,42.88,52.4,-3.14,-2.36,50,1301,3.091265111,wt-at
117,139,42.88,52.4,0,0.79,50,2234,3.988104405,wt-at
118,139,42.88,52.4,0.79,1.57,50,11132,5.009946993,wt-at
119,139,42.88,52.4,1.57,2.36,50,7922,4.506178686,wt-at
120,139,42.88,52.4,2.36,3.14,50,4180,4.259003811,wt-at
121,139,52.4,61.93,-0.79,0,50,3013,6.03508157,wt-at
122,139,52.4,61.93,-1.57,-0.79,50,352,3.401487608,wt-at
123,139,52.4,61.93,-2.36,-1.57,50,26,3.510541057,wt-at
124,139,52.4,61.93,-3.14,-2.36,50,0,NA,wt-at
125,139,52.4,61.93,0,0.79,50,6510,5.740817864,wt-at
126,139,52.4,61.93,0.79,1.57,50,11700,7.696861226,wt-at
127,139,52.4,61.93,1.57,2.36,50,636,6.443448217,wt-at
128,139,52.4,61.93,2.36,3.14,50,0,NA,wt-at
129,139,61.93,71.46,-0.79,0,50,379,11.84672547,wt-at
130,139,61.93,71.46,-1.57,-0.79,50,0,NA,wt-at
131,139,61.93,71.46,-2.36,-1.57,50,0,NA,wt-at
132,139,61.93,71.46,-3.14,-2.36,50,0,NA,wt-at
133,139,61.93,71.46,0,0.79,50,778,9.471306571,wt-at
134,139,61.93,71.46,0.79,1.57,50,503,7.499609728,wt-at
135,139,61.93,71.46,1.57,2.36,50,0,NA,wt-at
136,139,61.93,71.46,2.36,3.14,50,0,NA,wt-at
137,139,71.46,80.99,-0.79,0,50,0,NA,wt-at
138,139,71.46,80.99,-1.57,-0.79,50,0,NA,wt-at
139,139,71.46,80.99,-2.36,-1.57,50,0,NA,wt-at
140,139,71.46,80.99,-3.14,-2.36,50,0,NA,wt-at
141,139,71.46,80.99,0,0.79,50,0,NA,wt-at
142,139,71.46,80.99,0.79,1.57,50,0,NA,wt-at
143,139,71.46,80.99,1.57,2.36,50,0,NA,wt-at
144,139,71.46,80.99,2.36,3.14,50,0,NA,wt-at
145,139,80.99,90.51,-0.79,0,50,0,NA,wt-at
146,139,80.99,90.51,-1.57,-0.79,50,0,NA,wt-at
147,139,80.99,90.51,-2.36,-1.57,50,0,NA,wt-at
148,139,80.99,90.51,-3.14,-2.36,50,0,NA,wt-at
149,139,80.99,90.51,0,0.79,50,0,NA,wt-at
150,139,80.99,90.51,0.79,1.57,50,0,NA,wt-at
151,139,80.99,90.51,1.57,2.36,50,0,NA,wt-at
152,139,80.99,90.51,2.36,3.14,50,0,NA,wt-at
1,140,-14.29,-4.76,-0.79,0,50,816,18.81929986,wt-at
2,140,-14.29,-4.76,-1.57,-0.79,50,347,17.84080237,wt-at
3,140,-14.29,-4.76,-2.36,-1.57,50,4946,9.337774547,wt-at
4,140,-14.29,-4.76,-3.14,-2.36,50,8886,5.858595714,wt-at
5,140,-14.29,-4.76,0,0.79,50,3051,27.41057813,wt-at
6,140,-14.29,-4.76,0.79,1.57,50,2723,6.346904192,wt-at
7,140,-14.29,-4.76,1.57,2.36,50,3408,4.2537561,wt-at
8,140,-14.29,-4.76,2.36,3.14,50,4788,3.676420208,wt-at
9,140,-23.82,-14.29,-0.79,0,50,1198,5.445884135,wt-at
10,140,-23.82,-14.29,-1.57,-0.79,50,104,3.552855544,wt-at
11,140,-23.82,-14.29,-2.36,-1.57,50,2700,7.570611947,wt-at
12,140,-23.82,-14.29,-3.14,-2.36,50,8253,4.374861032,wt-at
13,140,-23.82,-14.29,0,0.79,50,1548,19.57265968,wt-at
14,140,-23.82,-14.29,0.79,1.57,50,6214,9.507479231,wt-at
15,140,-23.82,-14.29,1.57,2.36,50,4378,2.918226848,wt-at
16,140,-23.82,-14.29,2.36,3.14,50,2052,2.712059713,wt-at
17,140,-33.35,-23.82,-0.79,0,50,321,13.27106754,wt-at
18,140,-33.35,-23.82,-1.57,-0.79,50,480,10.99377995,wt-at
19,140,-33.35,-23.82,-2.36,-1.57,50,2104,4.229418829,wt-at
20,140,-33.35,-23.82,-3.14,-2.36,50,5068,3.680866982,wt-at
21,140,-33.35,-23.82,0,0.79,50,1202,11.37471392,wt-at
22,140,-33.35,-23.82,0.79,1.57,50,9511,6.596800235,wt-at
23,140,-33.35,-23.82,1.57,2.36,50,1841,2.247052647,wt-at
24,140,-33.35,-23.82,2.36,3.14,50,1451,2.172592928,wt-at
25,140,-4.76,4.76,-0.79,0,50,863,14.83769517,wt-at
26,140,-4.76,4.76,-1.57,-0.79,50,1486,15.59671814,wt-at
27,140,-4.76,4.76,-2.36,-1.57,50,2922,8.528899203,wt-at
28,140,-4.76,4.76,-3.14,-2.36,50,9373,5.111570518,wt-at
29,140,-4.76,4.76,0,0.79,50,1014,15.97564934,wt-at
30,140,-4.76,4.76,0.79,1.57,50,661,8.51176995,wt-at
31,140,-4.76,4.76,1.57,2.36,50,1545,4.10118866,wt-at
32,140,-4.76,4.76,2.36,3.14,50,4339,3.335348768,wt-at
33,140,-42.88,-33.35,-0.79,0,50,42,1.238800986,wt-at
34,140,-42.88,-33.35,-1.57,-0.79,50,461,5.175236188,wt-at
35,140,-42.88,-33.35,-2.36,-1.57,50,2943,2.918570125,wt-at
36,140,-42.88,-33.35,-3.14,-2.36,50,4041,3.283748644,wt-at
37,140,-42.88,-33.35,0,0.79,50,405,10.69006702,wt-at
38,140,-42.88,-33.35,0.79,1.57,50,4600,5.841266915,wt-at
39,140,-42.88,-33.35,1.57,2.36,50,1444,2.016884822,wt-at
40,140,-42.88,-33.35,2.36,3.14,50,1579,3.121293534,wt-at
41,140,-52.4,-42.88,-0.79,0,50,117,3.256982991,wt-at
42,140,-52.4,-42.88,-1.57,-0.79,50,314,2.616335957,wt-at
43,140,-52.4,-42.88,-2.36,-1.57,50,6045,3.98208851,wt-at
44,140,-52.4,-42.88,-3.14,-2.36,50,1711,1.944506855,wt-at
45,140,-52.4,-42.88,0,0.79,50,38,0.507693111,wt-at
46,140,-52.4,-42.88,0.79,1.57,50,3252,4.367759186,wt-at
47,140,-52.4,-42.88,1.57,2.36,50,1772,2.138386992,wt-at
48,140,-52.4,-42.88,2.36,3.14,50,802,3.271287894,wt-at
49,140,-61.93,-52.4,-0.79,0,50,858,1.426158831,wt-at
50,140,-61.93,-52.4,-1.57,-0.79,50,3883,3.089951781,wt-at
51,140,-61.93,-52.4,-2.36,-1.57,50,2607,4.03927299,wt-at
52,140,-61.93,-52.4,-3.14,-2.36,50,649,2.990053878,wt-at
53,140,-61.93,-52.4,0,0.79,50,679,1.683914736,wt-at
54,140,-61.93,-52.4,0.79,1.57,50,3481,4.174083161,wt-at
55,140,-61.93,-52.4,1.57,2.36,50,251,2.739474842,wt-at
56,140,-61.93,-52.4,2.36,3.14,50,280,2.900811346,wt-at
57,140,-71.46,-61.93,-0.79,0,50,1185,1.925586798,wt-at
58,140,-71.46,-61.93,-1.57,-0.79,50,4801,5.049631205,wt-at
59,140,-71.46,-61.93,-2.36,-1.57,50,1063,4.080954402,wt-at
60,140,-71.46,-61.93,-3.14,-2.36,50,30,1.468768346,wt-at
61,140,-71.46,-61.93,0,0.79,50,708,1.600101533,wt-at
62,140,-71.46,-61.93,0.79,1.57,50,1109,3.416952752,wt-at
63,140,-71.46,-61.93,1.57,2.36,50,0,NA,wt-at
64,140,-71.46,-61.93,2.36,3.14,50,0,NA,wt-at
65,140,-80.99,-71.46,-0.79,0,50,215,3.299413179,wt-at
66,140,-80.99,-71.46,-1.57,-0.79,50,89,2.977162531,wt-at
67,140,-80.99,-71.46,-2.36,-1.57,50,0,NA,wt-at
68,140,-80.99,-71.46,-3.14,-2.36,50,0,NA,wt-at
69,140,-80.99,-71.46,0,0.79,50,259,3.283047408,wt-at
70,140,-80.99,-71.46,0.79,1.57,50,45,4.50884219,wt-at
71,140,-80.99,-71.46,1.57,2.36,50,0,NA,wt-at
72,140,-80.99,-71.46,2.36,3.14,50,0,NA,wt-at
73,140,-90.51,-80.99,-0.79,0,50,0,NA,wt-at
74,140,-90.51,-80.99,-1.57,-0.79,50,0,NA,wt-at
75,140,-90.51,-80.99,-2.36,-1.57,50,0,NA,wt-at
76,140,-90.51,-80.99,-3.14,-2.36,50,0,NA,wt-at
77,140,-90.51,-80.99,0,0.79,50,0,NA,wt-at
78,140,-90.51,-80.99,0.79,1.57,50,0,NA,wt-at
79,140,-90.51,-80.99,1.57,2.36,50,0,NA,wt-at
80,140,-90.51,-80.99,2.36,3.14,50,0,NA,wt-at
81,140,14.29,23.82,-0.79,0,50,229,16.30148307,wt-at
82,140,14.29,23.82,-1.57,-0.79,50,669,4.292974888,wt-at
83,140,14.29,23.82,-2.36,-1.57,50,8534,10.15941534,wt-at
84,140,14.29,23.82,-3.14,-2.36,50,7052,3.754447886,wt-at
85,140,14.29,23.82,0,0.79,50,952,5.393714553,wt-at
86,140,14.29,23.82,0.79,1.57,50,1720,7.36556202,wt-at
87,140,14.29,23.82,1.57,2.36,50,6074,5.494739704,wt-at
88,140,14.29,23.82,2.36,3.14,50,5850,3.403309394,wt-at
89,140,23.82,33.35,-0.79,0,50,402,2.146995276,wt-at
90,140,23.82,33.35,-1.57,-0.79,50,2038,9.062158248,wt-at
91,140,23.82,33.35,-2.36,-1.57,50,5152,8.433143995,wt-at
92,140,23.82,33.35,-3.14,-2.36,50,5351,3.287704801,wt-at
93,140,23.82,33.35,0,0.79,50,2458,18.16800951,wt-at
94,140,23.82,33.35,0.79,1.57,50,8150,9.348558009,wt-at
95,140,23.82,33.35,1.57,2.36,50,10045,5.726518207,wt-at
96,140,23.82,33.35,2.36,3.14,50,7901,3.586951918,wt-at
97,140,33.35,42.88,-0.79,0,50,410,2.790211514,wt-at
98,140,33.35,42.88,-1.57,-0.79,50,6320,8.336739358,wt-at
99,140,33.35,42.88,-2.36,-1.57,50,4336,3.474209851,wt-at
100,140,33.35,42.88,-3.14,-2.36,50,6761,2.936643343,wt-at
101,140,33.35,42.88,0,0.79,50,1592,6.554620305,wt-at
102,140,33.35,42.88,0.79,1.57,50,10987,8.667330424,wt-at
103,140,33.35,42.88,1.57,2.36,50,10095,4.815194142,wt-at
104,140,33.35,42.88,2.36,3.14,50,7648,3.341822042,wt-at
105,140,4.76,14.29,-0.79,0,50,555,16.29611593,wt-at
106,140,4.76,14.29,-1.57,-0.79,50,451,8.477325928,wt-at
107,140,4.76,14.29,-2.36,-1.57,50,11119,10.48215198,wt-at
108,140,4.76,14.29,-3.14,-2.36,50,6451,4.306795301,wt-at
109,140,4.76,14.29,0,0.79,50,3196,15.44353581,wt-at
110,140,4.76,14.29,0.79,1.57,50,1169,14.1561637,wt-at
111,140,4.76,14.29,1.57,2.36,50,2655,4.995297949,wt-at
112,140,4.76,14.29,2.36,3.14,50,5252,3.612024467,wt-at
113,140,42.88,52.4,-0.79,0,50,2188,2.789944625,wt-at
114,140,42.88,52.4,-1.57,-0.79,50,12030,6.577450765,wt-at
115,140,42.88,52.4,-2.36,-1.57,50,9550,4.061224626,wt-at
116,140,42.88,52.4,-3.14,-2.36,50,4638,2.819279512,wt-at
117,140,42.88,52.4,0,0.79,50,1340,1.881411181,wt-at
118,140,42.88,52.4,0.79,1.57,50,12647,6.262964184,wt-at
119,140,42.88,52.4,1.57,2.36,50,3858,3.815050857,wt-at
120,140,42.88,52.4,2.36,3.14,50,4184,2.686732915,wt-at
121,140,52.4,61.93,-0.79,0,50,2914,3.22121516,wt-at
122,140,52.4,61.93,-1.57,-0.79,50,12363,7.629717102,wt-at
123,140,52.4,61.93,-2.36,-1.57,50,4518,5.03666521,wt-at
124,140,52.4,61.93,-3.14,-2.36,50,404,2.421612676,wt-at
125,140,52.4,61.93,0,0.79,50,1423,2.065116442,wt-at
126,140,52.4,61.93,0.79,1.57,50,2228,3.507514634,wt-at
127,140,52.4,61.93,1.57,2.36,50,53,1.705958048,wt-at
128,140,52.4,61.93,2.36,3.14,50,111,1.339515014,wt-at
129,140,61.93,71.46,-0.79,0,50,735,4.462080009,wt-at
130,140,61.93,71.46,-1.57,-0.79,50,2556,7.750235111,wt-at
131,140,61.93,71.46,-2.36,-1.57,50,0,NA,wt-at
132,140,61.93,71.46,-3.14,-2.36,50,0,NA,wt-at
133,140,61.93,71.46,0,0.79,50,185,3.113349695,wt-at
134,140,61.93,71.46,0.79,1.57,50,34,4.753816317,wt-at
135,140,61.93,71.46,1.57,2.36,50,0,NA,wt-at
136,140,61.93,71.46,2.36,3.14,50,0,NA,wt-at
137,140,71.46,80.99,-0.79,0,50,0,NA,wt-at
138,140,71.46,80.99,-1.57,-0.79,50,0,NA,wt-at
139,140,71.46,80.99,-2.36,-1.57,50,0,NA,wt-at
140,140,71.46,80.99,-3.14,-2.36,50,0,NA,wt-at
141,140,71.46,80.99,0,0.79,50,0,NA,wt-at
142,140,71.46,80.99,0.79,1.57,50,0,NA,wt-at
143,140,71.46,80.99,1.57,2.36,50,0,NA,wt-at
144,140,71.46,80.99,2.36,3.14,50,0,NA,wt-at
145,140,80.99,90.51,-0.79,0,50,0,NA,wt-at
146,140,80.99,90.51,-1.57,-0.79,50,0,NA,wt-at
147,140,80.99,90.51,-2.36,-1.57,50,0,NA,wt-at
148,140,80.99,90.51,-3.14,-2.36,50,0,NA,wt-at
149,140,80.99,90.51,0,0.79,50,0,NA,wt-at
150,140,80.99,90.51,0.79,1.57,50,0,NA,wt-at
151,140,80.99,90.51,1.57,2.36,50,0,NA,wt-at
152,140,80.99,90.51,2.36,3.14,50,0,NA,wt-at
1,141,-14.29,-4.76,-0.79,0,50,2952,4.463737948,wt-at
2,141,-14.29,-4.76,-1.57,-0.79,50,3018,4.03773493,wt-at
3,141,-14.29,-4.76,-2.36,-1.57,50,2701,3.432567527,wt-at
4,141,-14.29,-4.76,-3.14,-2.36,50,3599,3.18236738,wt-at
5,141,-14.29,-4.76,0,0.79,50,1934,12.90453508,wt-at
6,141,-14.29,-4.76,0.79,1.57,50,856,7.457191278,wt-at
7,141,-14.29,-4.76,1.57,2.36,50,2303,5.437082894,wt-at
8,141,-14.29,-4.76,2.36,3.14,50,9821,5.044023248,wt-at
9,141,-23.82,-14.29,-0.79,0,50,3643,7.502760592,wt-at
10,141,-23.82,-14.29,-1.57,-0.79,50,4768,5.531214022,wt-at
11,141,-23.82,-14.29,-2.36,-1.57,50,3417,3.854165728,wt-at
12,141,-23.82,-14.29,-3.14,-2.36,50,3784,3.381100044,wt-at
13,141,-23.82,-14.29,0,0.79,50,2967,8.289598378,wt-at
14,141,-23.82,-14.29,0.79,1.57,50,2237,5.359181677,wt-at
15,141,-23.82,-14.29,1.57,2.36,50,4614,5.645184029,wt-at
16,141,-23.82,-14.29,2.36,3.14,50,10775,4.690715632,wt-at
17,141,-33.35,-23.82,-0.79,0,50,966,7.191218161,wt-at
18,141,-33.35,-23.82,-1.57,-0.79,50,4836,6.948364808,wt-at
19,141,-33.35,-23.82,-2.36,-1.57,50,5617,3.374856486,wt-at
20,141,-33.35,-23.82,-3.14,-2.36,50,5755,3.359259624,wt-at
21,141,-33.35,-23.82,0,0.79,50,3112,6.022776671,wt-at
22,141,-33.35,-23.82,0.79,1.57,50,2315,9.426438435,wt-at
23,141,-33.35,-23.82,1.57,2.36,50,5510,6.059264639,wt-at
24,141,-33.35,-23.82,2.36,3.14,50,7652,4.524326389,wt-at
25,141,-4.76,4.76,-0.79,0,50,1716,12.26009321,wt-at
26,141,-4.76,4.76,-1.57,-0.79,50,376,2.99717419,wt-at
27,141,-4.76,4.76,-2.36,-1.57,50,3843,4.696264348,wt-at
28,141,-4.76,4.76,-3.14,-2.36,50,4640,3.518745719,wt-at
29,141,-4.76,4.76,0,0.79,50,5151,11.80907168,wt-at
30,141,-4.76,4.76,0.79,1.57,50,3837,14.83929228,wt-at
31,141,-4.76,4.76,1.57,2.36,50,2961,12.11615179,wt-at
32,141,-4.76,4.76,2.36,3.14,50,8742,4.770006116,wt-at
33,141,-42.88,-33.35,-0.79,0,50,751,3.311426692,wt-at
34,141,-42.88,-33.35,-1.57,-0.79,50,4880,6.225349688,wt-at
35,141,-42.88,-33.35,-2.36,-1.57,50,6469,3.536332611,wt-at
36,141,-42.88,-33.35,-3.14,-2.36,50,7566,4.471354493,wt-at
37,141,-42.88,-33.35,0,0.79,50,1399,7.086194336,wt-at
38,141,-42.88,-33.35,0.79,1.57,50,5169,8.500931529,wt-at
39,141,-42.88,-33.35,1.57,2.36,50,4159,5.579983129,wt-at
40,141,-42.88,-33.35,2.36,3.14,50,5998,3.874008772,wt-at
41,141,-52.4,-42.88,-0.79,0,50,677,2.811096229,wt-at
42,141,-52.4,-42.88,-1.57,-0.79,50,4422,4.494651642,wt-at
43,141,-52.4,-42.88,-2.36,-1.57,50,3192,5.019927588,wt-at
44,141,-52.4,-42.88,-3.14,-2.36,50,4947,4.475254443,wt-at
45,141,-52.4,-42.88,0,0.79,50,2366,6.17603398,wt-at
46,141,-52.4,-42.88,0.79,1.57,50,7064,3.790557164,wt-at
47,141,-52.4,-42.88,1.57,2.36,50,3294,2.862539518,wt-at
48,141,-52.4,-42.88,2.36,3.14,50,3846,3.425064081,wt-at
49,141,-61.93,-52.4,-0.79,0,50,359,1.855431756,wt-at
50,141,-61.93,-52.4,-1.57,-0.79,50,4360,4.85100145,wt-at
51,141,-61.93,-52.4,-2.36,-1.57,50,1281,3.547063609,wt-at
52,141,-61.93,-52.4,-3.14,-2.36,50,705,2.930343164,wt-at
53,141,-61.93,-52.4,0,0.79,50,4338,4.295215726,wt-at
54,141,-61.93,-52.4,0.79,1.57,50,3499,2.887300392,wt-at
55,141,-61.93,-52.4,1.57,2.36,50,1192,2.190442816,wt-at
56,141,-61.93,-52.4,2.36,3.14,50,990,2.594145022,wt-at
57,141,-71.46,-61.93,-0.79,0,50,1381,2.610181185,wt-at
58,141,-71.46,-61.93,-1.57,-0.79,50,4848,4.919014089,wt-at
59,141,-71.46,-61.93,-2.36,-1.57,50,326,1.626367008,wt-at
60,141,-71.46,-61.93,-3.14,-2.36,50,61,2.978739006,wt-at
61,141,-71.46,-61.93,0,0.79,50,4721,3.225688195,wt-at
62,141,-71.46,-61.93,0.79,1.57,50,747,1.777969105,wt-at
63,141,-71.46,-61.93,1.57,2.36,50,420,1.23818652,wt-at
64,141,-71.46,-61.93,2.36,3.14,50,126,1.018035294,wt-at
65,141,-80.99,-71.46,-0.79,0,50,258,2.428279475,wt-at
66,141,-80.99,-71.46,-1.57,-0.79,50,1117,4.638892937,wt-at
67,141,-80.99,-71.46,-2.36,-1.57,50,0,NA,wt-at
68,141,-80.99,-71.46,-3.14,-2.36,50,0,NA,wt-at
69,141,-80.99,-71.46,0,0.79,50,36,1.145214568,wt-at
70,141,-80.99,-71.46,0.79,1.57,50,171,1.847112084,wt-at
71,141,-80.99,-71.46,1.57,2.36,50,97,1.158171992,wt-at
72,141,-80.99,-71.46,2.36,3.14,50,16,0.952131569,wt-at
73,141,-90.51,-80.99,-0.79,0,50,0,NA,wt-at
74,141,-90.51,-80.99,-1.57,-0.79,50,0,NA,wt-at
75,141,-90.51,-80.99,-2.36,-1.57,50,0,NA,wt-at
76,141,-90.51,-80.99,-3.14,-2.36,50,0,NA,wt-at
77,141,-90.51,-80.99,0,0.79,50,0,NA,wt-at
78,141,-90.51,-80.99,0.79,1.57,50,0,NA,wt-at
79,141,-90.51,-80.99,1.57,2.36,50,0,NA,wt-at
80,141,-90.51,-80.99,2.36,3.14,50,0,NA,wt-at
81,141,14.29,23.82,-0.79,0,50,601,4.941347148,wt-at
82,141,14.29,23.82,-1.57,-0.79,50,8414,9.091117355,wt-at
83,141,14.29,23.82,-2.36,-1.57,50,10471,4.365275181,wt-at
84,141,14.29,23.82,-3.14,-2.36,50,7998,3.888372669,wt-at
85,141,14.29,23.82,0,0.79,50,753,2.42007933,wt-at
86,141,14.29,23.82,0.79,1.57,50,5402,6.05813955,wt-at
87,141,14.29,23.82,1.57,2.36,50,3871,7.250246771,wt-at
88,141,14.29,23.82,2.36,3.14,50,1771,3.198343688,wt-at
89,141,23.82,33.35,-0.79,0,50,1135,4.282563643,wt-at
90,141,23.82,33.35,-1.57,-0.79,50,14675,9.15584365,wt-at
91,141,23.82,33.35,-2.36,-1.57,50,6379,3.453720115,wt-at
92,141,23.82,33.35,-3.14,-2.36,50,4219,4.034450743,wt-at
93,141,23.82,33.35,0,0.79,50,961,3.554058697,wt-at
94,141,23.82,33.35,0.79,1.57,50,2778,5.464503832,wt-at
95,141,23.82,33.35,1.57,2.36,50,9444,7.487554989,wt-at
96,141,23.82,33.35,2.36,3.14,50,1614,3.03791739,wt-at
97,141,33.35,42.88,-0.79,0,50,2389,6.180444585,wt-at
98,141,33.35,42.88,-1.57,-0.79,50,11898,6.286211651,wt-at
99,141,33.35,42.88,-2.36,-1.57,50,4497,3.210935622,wt-at
100,141,33.35,42.88,-3.14,-2.36,50,4687,3.780737695,wt-at
101,141,33.35,42.88,0,0.79,50,1236,6.200471798,wt-at
102,141,33.35,42.88,0.79,1.57,50,2024,4.778238176,wt-at
103,141,33.35,42.88,1.57,2.36,50,5317,6.001784432,wt-at
104,141,33.35,42.88,2.36,3.14,50,9159,5.720122344,wt-at
105,141,4.76,14.29,-0.79,0,50,2136,26.06304765,wt-at
106,141,4.76,14.29,-1.57,-0.79,50,1594,9.01308122,wt-at
107,141,4.76,14.29,-2.36,-1.57,50,4808,5.311929519,wt-at
108,141,4.76,14.29,-3.14,-2.36,50,8269,4.290581314,wt-at
109,141,4.76,14.29,0,0.79,50,1584,6.2800033,wt-at
110,141,4.76,14.29,0.79,1.57,50,1660,4.056823027,wt-at
111,141,4.76,14.29,1.57,2.36,50,3459,4.845848155,wt-at
112,141,4.76,14.29,2.36,3.14,50,4221,3.167959138,wt-at
113,141,42.88,52.4,-0.79,0,50,2031,2.98396565,wt-at
114,141,42.88,52.4,-1.57,-0.79,50,9217,5.705887757,wt-at
115,141,42.88,52.4,-2.36,-1.57,50,3794,3.284189561,wt-at
116,141,42.88,52.4,-3.14,-2.36,50,3186,3.793578651,wt-at
117,141,42.88,52.4,0,0.79,50,4262,4.034858696,wt-at
118,141,42.88,52.4,0.79,1.57,50,4364,3.911606784,wt-at
119,141,42.88,52.4,1.57,2.36,50,3830,4.506657252,wt-at
120,141,42.88,52.4,2.36,3.14,50,7606,4.653185439,wt-at
121,141,52.4,61.93,-0.79,0,50,2441,4.038780202,wt-at
122,141,52.4,61.93,-1.57,-0.79,50,3281,5.207214006,wt-at
123,141,52.4,61.93,-2.36,-1.57,50,1365,2.235442441,wt-at
124,141,52.4,61.93,-3.14,-2.36,50,610,2.147763336,wt-at
125,141,52.4,61.93,0,0.79,50,5043,3.37248884,wt-at
126,141,52.4,61.93,0.79,1.57,50,7053,4.35762793,wt-at
127,141,52.4,61.93,1.57,2.36,50,3346,4.740402914,wt-at
128,141,52.4,61.93,2.36,3.14,50,1752,3.339811382,wt-at
129,141,61.93,71.46,-0.79,0,50,647,2.439716652,wt-at
130,141,61.93,71.46,-1.57,-0.79,50,1237,10.35511593,wt-at
131,141,61.93,71.46,-2.36,-1.57,50,111,1.715122842,wt-at
132,141,61.93,71.46,-3.14,-2.36,50,165,1.198974447,wt-at
133,141,61.93,71.46,0,0.79,50,791,3.562954849,wt-at
134,141,61.93,71.46,0.79,1.57,50,3400,6.023443153,wt-at
135,141,61.93,71.46,1.57,2.36,50,1634,5.610530469,wt-at
136,141,61.93,71.46,2.36,3.14,50,117,0.989160213,wt-at
137,141,71.46,80.99,-0.79,0,50,38,3.234477302,wt-at
138,141,71.46,80.99,-1.57,-0.79,50,7,3.170957093,wt-at
139,141,71.46,80.99,-2.36,-1.57,50,0,NA,wt-at
140,141,71.46,80.99,-3.14,-2.36,50,0,NA,wt-at
141,141,71.46,80.99,0,0.79,50,0,NA,wt-at
142,141,71.46,80.99,0.79,1.57,50,3,2.835387012,wt-at
143,141,71.46,80.99,1.57,2.36,50,0,NA,wt-at
144,141,71.46,80.99,2.36,3.14,50,0,NA,wt-at
145,141,80.99,90.51,-0.79,0,50,0,NA,wt-at
146,141,80.99,90.51,-1.57,-0.79,50,0,NA,wt-at
147,141,80.99,90.51,-2.36,-1.57,50,0,NA,wt-at
148,141,80.99,90.51,-3.14,-2.36,50,0,NA,wt-at
149,141,80.99,90.51,0,0.79,50,0,NA,wt-at
150,141,80.99,90.51,0.79,1.57,50,0,NA,wt-at
151,141,80.99,90.51,1.57,2.36,50,0,NA,wt-at
152,141,80.99,90.51,2.36,3.14,50,0,NA,wt-at
1,142,-14.29,-4.76,-0.79,0,50,5932,9.371539572,wt-at
2,142,-14.29,-4.76,-1.57,-0.79,50,5466,4.10716247,wt-at
3,142,-14.29,-4.76,-2.36,-1.57,50,3728,2.952417313,wt-at
4,142,-14.29,-4.76,-3.14,-2.36,50,7818,4.572532057,wt-at
5,142,-14.29,-4.76,0,0.79,50,696,14.08884748,wt-at
6,142,-14.29,-4.76,0.79,1.57,50,34,3.644973778,wt-at
7,142,-14.29,-4.76,1.57,2.36,50,3465,10.45691328,wt-at
8,142,-14.29,-4.76,2.36,3.14,50,1899,5.332803387,wt-at
9,142,-23.82,-14.29,-0.79,0,50,5341,8.704411125,wt-at
10,142,-23.82,-14.29,-1.57,-0.79,50,6020,4.10982269,wt-at
11,142,-23.82,-14.29,-2.36,-1.57,50,4372,2.567137998,wt-at
12,142,-23.82,-14.29,-3.14,-2.36,50,8291,3.725146593,wt-at
