landmark_index,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype
3,135,-14.29,-4.76,-2.36,-1.57,50,278,18.01280934,wt-zrf
4,135,-14.29,-4.76,-3.14,-2.36,50,515,10.74094181,wt-zrf
5,135,-14.29,-4.76,0,0.79,50,1,26.34003321,wt-zrf
6,135,-14.29,-4.76,0.79,1.57,50,498,9.39104088,wt-zrf
7,135,-14.29,-4.76,1.57,2.36,50,187,4.825339198,wt-zrf
8,135,-14.29,-4.76,2.36,3.14,50,69,2.595435178,wt-zrf
9,135,-23.82,-14.29,-0.79,0,50,11,8.202875744,wt-zrf
10,135,-23.82,-14.29,-1.57,-0.79,50,504,13.38654434,wt-zrf
11,135,-23.82,-14.29,-2.36,-1.57,50,418,19.14801387,wt-zrf
12,135,-23.82,-14.29,-3.14,-2.36,50,924,8.81180009,wt-zrf
13,135,-23.82,-14.29,0,0.79,50,77,9.362991496,wt-zrf
14,135,-23.82,-14.29,0.79,1.57,50,424,18.78156608,wt-zrf
15,135,-23.82,-14.29,1.57,2.36,50,66,5.754763659,wt-zrf
16,135,-23.82,-14.29,2.36,3.14,50,90,3.770752976,wt-zrf
17,135,-33.35,-23.82,-0.79,0,50,301,5.249968113,wt-zrf
18,135,-33.35,-23.82,-1.57,-0.79,50,685,10.2008556,wt-zrf
19,135,-33.35,-23.82,-2.36,-1.57,50,1804,5.532067858,wt-zrf
20,135,-33.35,-23.82,-3.14,-2.36,50,2227,7.410900569,wt-zrf
21,135,-33.35,-23.82,0,0.79,50,144,4.447808804,wt-zrf
22,135,-33.35,-23.82,0.79,1.57,50,1522,10.13639313,wt-zrf
23,135,-33.35,-23.82,1.57,2.36,50,892,4.1440101,wt-zrf
24,135,-33.35,-23.82,2.36,3.14,50,734,3.853783096,wt-zrf
25,135,-4.76,4.76,-0.79,0,50,92,17.24729958,wt-zrf
26,135,-4.76,4.76,-1.57,-0.79,50,62,17.07671568,wt-zrf
27,135,-4.76,4.76,-2.36,-1.57,50,109,18.86408227,wt-zrf
28,135,-4.76,4.76,-3.14,-2.36,50,138,7.474969009,wt-zrf
29,135,-4.76,4.76,0,0.79,50,156,14.07659858,wt-zrf
30,135,-4.76,4.76,0.79,1.57,50,254,5.237234733,wt-zrf
31,135,-4.76,4.76,1.57,2.36,50,58,4.342587858,wt-zrf
32,135,-4.76,4.76,2.36,3.14,50,59,6.704966452,wt-zrf
33,135,-42.88,-33.35,-0.79,0,50,2293,3.662107893,wt-zrf
34,135,-42.88,-33.35,-1.57,-0.79,50,5294,5.162747979,wt-zrf
35,135,-42.88,-33.35,-2.36,-1.57,50,3552,6.657892201,wt-zrf
36,135,-42.88,-33.35,-3.14,-2.36,50,1528,2.344603611,wt-zrf
37,135,-42.88,-33.35,0,0.79,50,1400,2.901896041,wt-zrf
38,135,-42.88,-33.35,0.79,1.57,50,4373,6.413077148,wt-zrf
39,135,-42.88,-33.35,1.57,2.36,50,2631,3.119069978,wt-zrf
40,135,-42.88,-33.35,2.36,3.14,50,1262,2.006444818,wt-zrf
41,135,-52.4,-42.88,-0.79,0,50,2294,2.823922145,wt-zrf
42,135,-52.4,-42.88,-1.57,-0.79,50,2389,3.382300476,wt-zrf
43,135,-52.4,-42.88,-2.36,-1.57,50,4348,5.341556127,wt-zrf
44,135,-52.4,-42.88,-3.14,-2.36,50,302,1.525124123,wt-zrf
45,135,-52.4,-42.88,0,0.79,50,2370,2.563505307,wt-zrf
46,135,-52.4,-42.88,0.79,1.57,50,4122,3.677927187,wt-zrf
47,135,-52.4,-42.88,1.57,2.36,50,1226,2.9764099,wt-zrf
48,135,-52.4,-42.88,2.36,3.14,50,87,0.816338175,wt-zrf
49,135,-61.93,-52.4,-0.79,0,50,17,0.563603054,wt-zrf
50,135,-61.93,-52.4,-1.57,-0.79,50,37,0.940825266,wt-zrf
51,135,-61.93,-52.4,-2.36,-1.57,50,14,1.579065428,wt-zrf
52,135,-61.93,-52.4,-3.14,-2.36,50,2,0.402089894,wt-zrf
53,135,-61.93,-52.4,0,0.79,50,49,1.481348455,wt-zrf
54,135,-61.93,-52.4,0.79,1.57,50,16,1.12483533,wt-zrf
55,135,-61.93,-52.4,1.57,2.36,50,33,1.125509882,wt-zrf
56,135,-61.93,-52.4,2.36,3.14,50,3,0.425623911,wt-zrf
57,135,-71.46,-61.93,-0.79,0,50,0,NA,wt-zrf
58,135,-71.46,-61.93,-1.57,-0.79,50,0,NA,wt-zrf
59,135,-71.46,-61.93,-2.36,-1.57,50,0,NA,wt-zrf
60,135,-71.46,-61.93,-3.14,-2.36,50,0,NA,wt-zrf
61,135,-71.46,-61.93,0,0.79,50,0,NA,wt-zrf
62,135,-71.46,-61.93,0.79,1.57,50,0,NA,wt-zrf
63,135,-71.46,-61.93,1.57,2.36,50,0,NA,wt-zrf
64,135,-71.46,-61.93,2.36,3.14,50,0,NA,wt-zrf
65,135,-80.99,-71.46,-0.79,0,50,0,NA,wt-zrf
66,135,-80.99,-71.46,-1.57,-0.79,50,0,NA,wt-zrf
67,135,-80.99,-71.46,-2.36,-1.57,50,0,NA,wt-zrf
68,135,-80.99,-71.46,-3.14,-2.36,50,0,NA,wt-zrf
69,135,-80.99,-71.46,0,0.79,50,0,NA,wt-zrf
70,135,-80.99,-71.46,0.79,1.57,50,0,NA,wt-zrf
71,135,-80.99,-71.46,1.57,2.36,50,0,NA,wt-zrf
72,135,-80.99,-71.46,2.36,3.14,50,0,NA,wt-zrf
73,135,-90.51,-80.99,-0.79,0,50,0,NA,wt-zrf
74,135,-90.51,-80.99,-1.57,-0.79,50,0,NA,wt-zrf
75,135,-90.51,-80.99,-2.36,-1.57,50,0,NA,wt-zrf
76,135,-90.51,-80.99,-3.14,-2.36,50,0,NA,wt-zrf
77,135,-90.51,-80.99,0,0.79,50,0,NA,wt-zrf
78,135,-90.51,-80.99,0.79,1.57,50,0,NA,wt-zrf
79,135,-90.51,-80.99,1.57,2.36,50,0,NA,wt-zrf
80,135,-90.51,-80.99,2.36,3.14,50,0,NA,wt-zrf
81,135,14.29,23.82,-0.79,0,50,99,4.631509612,wt-zrf
82,135,14.29,23.82,-1.57,-0.79,50,61,5.130991984,wt-zrf
83,135,14.29,23.82,-2.36,-1.57,50,43,4.863121424,wt-zrf
84,135,14.29,23.82,-3.14,-2.36,50,254,8.099901476,wt-zrf
85,135,14.29,23.82,0,0.79,50,63,5.680807943,wt-zrf
86,135,14.29,23.82,0.79,1.57,50,375,5.339222849,wt-zrf
87,135,14.29,23.82,1.57,2.36,50,133,2.678823079,wt-zrf
88,135,14.29,23.82,2.36,3.14,50,455,4.977023711,wt-zrf
89,135,23.82,33.35,-0.79,0,50,126,4.63280128,wt-zrf
90,135,23.82,33.35,-1.57,-0.79,50,369,9.879662705,wt-zrf
91,135,23.82,33.35,-2.36,-1.57,50,173,5.687490895,wt-zrf
92,135,23.82,33.35,-3.14,-2.36,50,1042,7.493332941,wt-zrf
93,135,23.82,33.35,0,0.79,50,86,3.768488554,wt-zrf
94,135,23.82,33.35,0.79,1.57,50,587,5.339971165,wt-zrf
95,135,23.82,33.35,1.57,2.36,50,2281,3.817921081,wt-zrf
96,135,23.82,33.35,2.36,3.14,50,1730,3.853249151,wt-zrf
97,135,33.35,42.88,-0.79,0,50,1017,3.48026959,wt-zrf
98,135,33.35,42.88,-1.57,-0.79,50,2278,3.564496957,wt-zrf
99,135,33.35,42.88,-2.36,-1.57,50,1243,8.382964805,wt-zrf
100,135,33.35,42.88,-3.14,-2.36,50,3173,7.050013968,wt-zrf
101,135,33.35,42.88,0,0.79,50,532,1.626416119,wt-zrf
102,135,33.35,42.88,0.79,1.57,50,2424,5.296627334,wt-zrf
103,135,33.35,42.88,1.57,2.36,50,1662,3.381819758,wt-zrf
104,135,33.35,42.88,2.36,3.14,50,1300,2.811398469,wt-zrf
105,135,4.76,14.29,-0.79,0,50,26,9.70533823,wt-zrf
106,135,4.76,14.29,-1.57,-0.79,50,45,12.02755251,wt-zrf
107,135,4.76,14.29,-2.36,-1.57,50,45,16.64665565,wt-zrf
108,135,4.76,14.29,-3.14,-2.36,50,222,9.898565295,wt-zrf
109,135,4.76,14.29,0,0.79,50,70,7.814164235,wt-zrf
110,135,4.76,14.29,0.79,1.57,50,131,5.834884272,wt-zrf
111,135,4.76,14.29,1.57,2.36,50,110,5.206402556,wt-zrf
112,135,4.76,14.29,2.36,3.14,50,445,5.630568827,wt-zrf
113,135,42.88,52.4,-0.79,0,50,2127,2.562062172,wt-zrf
114,135,42.88,52.4,-1.57,-0.79,50,3374,3.30539481,wt-zrf
115,135,42.88,52.4,-2.36,-1.57,50,3296,5.257252926,wt-zrf
116,135,42.88,52.4,-3.14,-2.36,50,735,6.861678416,wt-zrf
117,135,42.88,52.4,0,0.79,50,1808,4.248846441,wt-zrf
118,135,42.88,52.4,0.79,1.57,50,7477,5.172175004,wt-zrf
119,135,42.88,52.4,1.57,2.36,50,2734,3.071929752,wt-zrf
120,135,42.88,52.4,2.36,3.14,50,306,1.062542229,wt-zrf
121,135,52.4,61.93,-0.79,0,50,227,2.007088238,wt-zrf
122,135,52.4,61.93,-1.57,-0.79,50,73,2.092515468,wt-zrf
123,135,52.4,61.93,-2.36,-1.57,50,0,NA,wt-zrf
124,135,52.4,61.93,-3.14,-2.36,50,0,NA,wt-zrf
125,135,52.4,61.93,0,0.79,50,1723,4.18034876,wt-zrf
126,135,52.4,61.93,0.79,1.57,50,1967,5.242904028,wt-zrf
127,135,52.4,61.93,1.57,2.36,50,0,NA,wt-zrf
128,135,52.4,61.93,2.36,3.14,50,0,NA,wt-zrf
129,135,61.93,71.46,-0.79,0,50,0,NA,wt-zrf
130,135,61.93,71.46,-1.57,-0.79,50,0,NA,wt-zrf
131,135,61.93,71.46,-2.36,-1.57,50,0,NA,wt-zrf
132,135,61.93,71.46,-3.14,-2.36,50,0,NA,wt-zrf
133,135,61.93,71.46,0,0.79,50,0,NA,wt-zrf
134,135,61.93,71.46,0.79,1.57,50,0,NA,wt-zrf
135,135,61.93,71.46,1.57,2.36,50,0,NA,wt-zrf
136,135,61.93,71.46,2.36,3.14,50,0,NA,wt-zrf
137,135,71.46,80.99,-0.79,0,50,0,NA,wt-zrf
138,135,71.46,80.99,-1.57,-0.79,50,0,NA,wt-zrf
139,135,71.46,80.99,-2.36,-1.57,50,0,NA,wt-zrf
140,135,71.46,80.99,-3.14,-2.36,50,0,NA,wt-zrf
141,135,71.46,80.99,0,0.79,50,0,NA,wt-zrf
142,135,71.46,80.99,0.79,1.57,50,0,NA,wt-zrf
143,135,71.46,80.99,1.57,2.36,50,0,NA,wt-zrf
144,135,71.46,80.99,2.36,3.14,50,0,NA,wt-zrf
145,135,80.99,90.51,-0.79,0,50,0,NA,wt-zrf
146,135,80.99,90.51,-1.57,-0.79,50,0,NA,wt-zrf
147,135,80.99,90.51,-2.36,-1.57,50,0,NA,wt-zrf
148,135,80.99,90.51,-3.14,-2.36,50,0,NA,wt-zrf
149,135,80.99,90.51,0,0.79,50,0,NA,wt-zrf
150,135,80.99,90.51,0.79,1.57,50,0,NA,wt-zrf
151,135,80.99,90.51,1.57,2.36,50,0,NA,wt-zrf
152,135,80.99,90.51,2.36,3.14,50,0,NA,wt-zrf
1,136,-14.29,-4.76,-0.79,0,50,663,14.29208565,wt-zrf
2,136,-14.29,-4.76,-1.57,-0.79,50,32,2.86767639,wt-zrf
3,136,-14.29,-4.76,-2.36,-1.57,50,60,15.71664861,wt-zrf
4,136,-14.29,-4.76,-3.14,-2.36,50,243,19.33726474,wt-zrf
5,136,-14.29,-4.76,0,0.79,50,688,14.06596528,wt-zrf
6,136,-14.29,-4.76,0.79,1.57,50,494,9.559037238,wt-zrf
7,136,-14.29,-4.76,1.57,2.36,50,1486,14.34854732,wt-zrf
8,136,-14.29,-4.76,2.36,3.14,50,186,12.25645985,wt-zrf
9,136,-23.82,-14.29,-0.79,0,50,618,13.50786588,wt-zrf
10,136,-23.82,-14.29,-1.57,-0.79,50,137,5.808987075,wt-zrf
11,136,-23.82,-14.29,-2.36,-1.57,50,95,14.69257329,wt-zrf
12,136,-23.82,-14.29,-3.14,-2.36,50,587,15.97021463,wt-zrf
13,136,-23.82,-14.29,0,0.79,50,391,13.42905315,wt-zrf
14,136,-23.82,-14.29,0.79,1.57,50,1219,14.49346236,wt-zrf
15,136,-23.82,-14.29,1.57,2.36,50,1300,27.82051473,wt-zrf
16,136,-23.82,-14.29,2.36,3.14,50,423,19.6192832,wt-zrf
17,136,-33.35,-23.82,-0.79,0,50,525,15.40868324,wt-zrf
18,136,-33.35,-23.82,-1.57,-0.79,50,360,15.98778785,wt-zrf
19,136,-33.35,-23.82,-2.36,-1.57,50,513,12.36752498,wt-zrf
20,136,-33.35,-23.82,-3.14,-2.36,50,1164,12.906092,wt-zrf
21,136,-33.35,-23.82,0,0.79,50,874,10.66108975,wt-zrf
22,136,-33.35,-23.82,0.79,1.57,50,1634,8.06994049,wt-zrf
23,136,-33.35,-23.82,1.57,2.36,50,1642,23.24798572,wt-zrf
24,136,-33.35,-23.82,2.36,3.14,50,872,17.18089409,wt-zrf
25,136,-4.76,4.76,-0.79,0,50,290,21.89657074,wt-zrf
26,136,-4.76,4.76,-1.57,-0.79,50,42,21.07470662,wt-zrf
27,136,-4.76,4.76,-2.36,-1.57,50,100,15.98072571,wt-zrf
28,136,-4.76,4.76,-3.14,-2.36,50,469,19.27840095,wt-zrf
29,136,-4.76,4.76,0,0.79,50,292,14.23994458,wt-zrf
30,136,-4.76,4.76,0.79,1.57,50,876,16.9237925,wt-zrf
31,136,-4.76,4.76,1.57,2.36,50,577,22.76030092,wt-zrf
32,136,-4.76,4.76,2.36,3.14,50,203,22.77658672,wt-zrf
33,136,-42.88,-33.35,-0.79,0,50,2728,9.193867339,wt-zrf
34,136,-42.88,-33.35,-1.57,-0.79,50,3391,8.657250901,wt-zrf
35,136,-42.88,-33.35,-2.36,-1.57,50,5559,7.560485484,wt-zrf
36,136,-42.88,-33.35,-3.14,-2.36,50,1532,7.718975169,wt-zrf
37,136,-42.88,-33.35,0,0.79,50,1661,4.189966381,wt-zrf
38,136,-42.88,-33.35,0.79,1.57,50,3092,6.486970617,wt-zrf
39,136,-42.88,-33.35,1.57,2.36,50,3826,19.07595645,wt-zrf
40,136,-42.88,-33.35,2.36,3.14,50,1209,11.69233343,wt-zrf
41,136,-52.4,-42.88,-0.79,0,50,5750,5.477923023,wt-zrf
42,136,-52.4,-42.88,-1.57,-0.79,50,10935,7.938687342,wt-zrf
43,136,-52.4,-42.88,-2.36,-1.57,50,3268,4.421855981,wt-zrf
44,136,-52.4,-42.88,-3.14,-2.36,50,2524,5.223885948,wt-zrf
45,136,-52.4,-42.88,0,0.79,50,4024,5.278061544,wt-zrf
46,136,-52.4,-42.88,0.79,1.57,50,488,4.416849817,wt-zrf
47,136,-52.4,-42.88,1.57,2.36,50,3153,15.74182933,wt-zrf
48,136,-52.4,-42.88,2.36,3.14,50,4588,7.890864679,wt-zrf
49,136,-61.93,-52.4,-0.79,0,50,7727,7.249600385,wt-zrf
50,136,-61.93,-52.4,-1.57,-0.79,50,8900,9.301546235,wt-zrf
51,136,-61.93,-52.4,-2.36,-1.57,50,405,1.909181692,wt-zrf
52,136,-61.93,-52.4,-3.14,-2.36,50,463,1.6438655,wt-zrf
53,136,-61.93,-52.4,0,0.79,50,2393,2.664944664,wt-zrf
54,136,-61.93,-52.4,0.79,1.57,50,1643,2.865700266,wt-zrf
55,136,-61.93,-52.4,1.57,2.36,50,10445,8.721292448,wt-zrf
56,136,-61.93,-52.4,2.36,3.14,50,2042,8.50162753,wt-zrf
57,136,-71.46,-61.93,-0.79,0,50,879,6.615412628,wt-zrf
58,136,-71.46,-61.93,-1.57,-0.79,50,1036,8.972017566,wt-zrf
59,136,-71.46,-61.93,-2.36,-1.57,50,0,NA,wt-zrf
60,136,-71.46,-61.93,-3.14,-2.36,50,0,NA,wt-zrf
61,136,-71.46,-61.93,0,0.79,50,0,NA,wt-zrf
62,136,-71.46,-61.93,0.79,1.57,50,56,1.778267905,wt-zrf
63,136,-71.46,-61.93,1.57,2.36,50,30,2.687526698,wt-zrf
64,136,-71.46,-61.93,2.36,3.14,50,0,NA,wt-zrf
65,136,-80.99,-71.46,-0.79,0,50,0,NA,wt-zrf
66,136,-80.99,-71.46,-1.57,-0.79,50,0,NA,wt-zrf
67,136,-80.99,-71.46,-2.36,-1.57,50,0,NA,wt-zrf
68,136,-80.99,-71.46,-3.14,-2.36,50,0,NA,wt-zrf
69,136,-80.99,-71.46,0,0.79,50,0,NA,wt-zrf
70,136,-80.99,-71.46,0.79,1.57,50,0,NA,wt-zrf
71,136,-80.99,-71.46,1.57,2.36,50,0,NA,wt-zrf
72,136,-80.99,-71.46,2.36,3.14,50,0,NA,wt-zrf
73,136,-90.51,-80.99,-0.79,0,50,0,NA,wt-zrf
74,136,-90.51,-80.99,-1.57,-0.79,50,0,NA,wt-zrf
75,136,-90.51,-80.99,-2.36,-1.57,50,0,NA,wt-zrf
76,136,-90.51,-80.99,-3.14,-2.36,50,0,NA,wt-zrf
77,136,-90.51,-80.99,0,0.79,50,0,NA,wt-zrf
78,136,-90.51,-80.99,0.79,1.57,50,0,NA,wt-zrf
79,136,-90.51,-80.99,1.57,2.36,50,0,NA,wt-zrf
80,136,-90.51,-80.99,2.36,3.14,50,0,NA,wt-zrf
81,136,14.29,23.82,-0.79,0,50,1041,10.85650524,wt-zrf
82,136,14.29,23.82,-1.57,-0.79,50,90,5.846139744,wt-zrf
83,136,14.29,23.82,-2.36,-1.57,50,337,16.54262545,wt-zrf
84,136,14.29,23.82,-3.14,-2.36,50,1808,14.13204596,wt-zrf
85,136,14.29,23.82,0,0.79,50,180,13.2306547,wt-zrf
86,136,14.29,23.82,0.79,1.57,50,1225,10.23729377,wt-zrf
87,136,14.29,23.82,1.57,2.36,50,1213,22.9774497,wt-zrf
88,136,14.29,23.82,2.36,3.14,50,779,14.115856,wt-zrf
89,136,23.82,33.35,-0.79,0,50,346,16.20815325,wt-zrf
90,136,23.82,33.35,-1.57,-0.79,50,218,2.620058437,wt-zrf
91,136,23.82,33.35,-2.36,-1.57,50,3403,11.72347875,wt-zrf
92,136,23.82,33.35,-3.14,-2.36,50,3570,9.611874277,wt-zrf
93,136,23.82,33.35,0,0.79,50,116,1.810450316,wt-zrf
94,136,23.82,33.35,0.79,1.57,50,1110,10.94438266,wt-zrf
95,136,23.82,33.35,1.57,2.36,50,2824,19.30435828,wt-zrf
96,136,23.82,33.35,2.36,3.14,50,1124,14.46483184,wt-zrf
97,136,33.35,42.88,-0.79,0,50,2482,6.355058057,wt-zrf
98,136,33.35,42.88,-1.57,-0.79,50,4071,4.593452745,wt-zrf
99,136,33.35,42.88,-2.36,-1.57,50,7555,7.241742512,wt-zrf
100,136,33.35,42.88,-3.14,-2.36,50,4683,6.842335288,wt-zrf
101,136,33.35,42.88,0,0.79,50,3000,4.00431293,wt-zrf
102,136,33.35,42.88,0.79,1.57,50,3269,5.011546772,wt-zrf
103,136,33.35,42.88,1.57,2.36,50,4146,12.19044711,wt-zrf
104,136,33.35,42.88,2.36,3.14,50,2910,7.793880585,wt-zrf
105,136,4.76,14.29,-0.79,0,50,490,18.13890996,wt-zrf
106,136,4.76,14.29,-1.57,-0.79,50,2,1.584264295,wt-zrf
107,136,4.76,14.29,-2.36,-1.57,50,50,16.3726485,wt-zrf
108,136,4.76,14.29,-3.14,-2.36,50,723,15.83216724,wt-zrf
109,136,4.76,14.29,0,0.79,50,757,15.3767828,wt-zrf
110,136,4.76,14.29,0.79,1.57,50,1025,11.70983542,wt-zrf
111,136,4.76,14.29,1.57,2.36,50,1185,17.02763599,wt-zrf
112,136,4.76,14.29,2.36,3.14,50,404,17.47756113,wt-zrf
113,136,42.88,52.4,-0.79,0,50,6521,7.828876473,wt-zrf
114,136,42.88,52.4,-1.57,-0.79,50,12215,9.592811701,wt-zrf
115,136,42.88,52.4,-2.36,-1.57,50,2183,4.84644976,wt-zrf
116,136,42.88,52.4,-3.14,-2.36,50,918,4.911847728,wt-zrf
117,136,42.88,52.4,0,0.79,50,3913,3.972555355,wt-zrf
118,136,42.88,52.4,0.79,1.57,50,3565,5.269279759,wt-zrf
119,136,42.88,52.4,1.57,2.36,50,8422,7.022912477,wt-zrf
120,136,42.88,52.4,2.36,3.14,50,2601,5.504214684,wt-zrf
121,136,52.4,61.93,-0.79,0,50,3574,9.17760353,wt-zrf
122,136,52.4,61.93,-1.57,-0.79,50,4411,11.34164002,wt-zrf
123,136,52.4,61.93,-2.36,-1.57,50,0,NA,wt-zrf
124,136,52.4,61.93,-3.14,-2.36,50,13,5.066435466,wt-zrf
125,136,52.4,61.93,0,0.79,50,98,4.381416231,wt-zrf
126,136,52.4,61.93,0.79,1.57,50,0,NA,wt-zrf
127,136,52.4,61.93,1.57,2.36,50,293,7.587627426,wt-zrf
128,136,52.4,61.93,2.36,3.14,50,4,2.698325931,wt-zrf
129,136,61.93,71.46,-0.79,0,50,0,NA,wt-zrf
130,136,61.93,71.46,-1.57,-0.79,50,0,NA,wt-zrf
131,136,61.93,71.46,-2.36,-1.57,50,0,NA,wt-zrf
132,136,61.93,71.46,-3.14,-2.36,50,0,NA,wt-zrf
133,136,61.93,71.46,0,0.79,50,0,NA,wt-zrf
134,136,61.93,71.46,0.79,1.57,50,0,NA,wt-zrf
135,136,61.93,71.46,1.57,2.36,50,0,NA,wt-zrf
136,136,61.93,71.46,2.36,3.14,50,0,NA,wt-zrf
137,136,71.46,80.99,-0.79,0,50,0,NA,wt-zrf
138,136,71.46,80.99,-1.57,-0.79,50,0,NA,wt-zrf
139,136,71.46,80.99,-2.36,-1.57,50,0,NA,wt-zrf
140,136,71.46,80.99,-3.14,-2.36,50,0,NA,wt-zrf
141,136,71.46,80.99,0,0.79,50,0,NA,wt-zrf
142,136,71.46,80.99,0.79,1.57,50,0,NA,wt-zrf
143,136,71.46,80.99,1.57,2.36,50,0,NA,wt-zrf
144,136,71.46,80.99,2.36,3.14,50,0,NA,wt-zrf
145,136,80.99,90.51,-0.79,0,50,0,NA,wt-zrf
146,136,80.99,90.51,-1.57,-0.79,50,0,NA,wt-zrf
147,136,80.99,90.51,-2.36,-1.57,50,0,NA,wt-zrf
148,136,80.99,90.51,-3.14,-2.36,50,0,NA,wt-zrf
149,136,80.99,90.51,0,0.79,50,0,NA,wt-zrf
150,136,80.99,90.51,0.79,1.57,50,0,NA,wt-zrf
151,136,80.99,90.51,1.57,2.36,50,0,NA,wt-zrf
152,136,80.99,90.51,2.36,3.14,50,0,NA,wt-zrf
1,137,-14.29,-4.76,-0.79,0,50,290,9.464970902,wt-zrf
2,137,-14.29,-4.76,-1.57,-0.79,50,150,7.514985589,wt-zrf
3,137,-14.29,-4.76,-2.36,-1.57,50,502,12.51095882,wt-zrf
4,137,-14.29,-4.76,-3.14,-2.36,50,337,11.00874822,wt-zrf
5,137,-14.29,-4.76,0,0.79,50,826,7.448341801,wt-zrf
6,137,-14.29,-4.76,0.79,1.57,50,1763,8.757799198,wt-zrf
7,137,-14.29,-4.76,1.57,2.36,50,2879,8.000263297,wt-zrf
8,137,-14.29,-4.76,2.36,3.14,50,414,5.77600277,wt-zrf
9,137,-23.82,-14.29,-0.79,0,50,134,9.343342492,wt-zrf
10,137,-23.82,-14.29,-1.57,-0.79,50,150,13.10788508,wt-zrf
11,137,-23.82,-14.29,-2.36,-1.57,50,588,19.98323196,wt-zrf
12,137,-23.82,-14.29,-3.14,-2.36,50,150,5.287171426,wt-zrf
13,137,-23.82,-14.29,0,0.79,50,1768,9.537821689,wt-zrf
14,137,-23.82,-14.29,0.79,1.57,50,2776,9.274305282,wt-zrf
15,137,-23.82,-14.29,1.57,2.36,50,563,5.173903485,wt-zrf
16,137,-23.82,-14.29,2.36,3.14,50,978,5.476117569,wt-zrf
17,137,-33.35,-23.82,-0.79,0,50,44,5.211712697,wt-zrf
18,137,-33.35,-23.82,-1.57,-0.79,50,507,15.7181556,wt-zrf
19,137,-33.35,-23.82,-2.36,-1.57,50,1542,17.85828092,wt-zrf
20,137,-33.35,-23.82,-3.14,-2.36,50,352,5.747521002,wt-zrf
21,137,-33.35,-23.82,0,0.79,50,645,9.075020727,wt-zrf
22,137,-33.35,-23.82,0.79,1.57,50,1046,6.861730303,wt-zrf
23,137,-33.35,-23.82,1.57,2.36,50,270,4.590916264,wt-zrf
24,137,-33.35,-23.82,2.36,3.14,50,448,4.933056376,wt-zrf
25,137,-4.76,4.76,-0.79,0,50,97,11.62556588,wt-zrf
26,137,-4.76,4.76,-1.57,-0.79,50,133,9.315862903,wt-zrf
27,137,-4.76,4.76,-2.36,-1.57,50,207,11.94080539,wt-zrf
28,137,-4.76,4.76,-3.14,-2.36,50,76,12.38510311,wt-zrf
29,137,-4.76,4.76,0,0.79,50,35,3.759107525,wt-zrf
30,137,-4.76,4.76,0.79,1.57,50,13,6.504301986,wt-zrf
31,137,-4.76,4.76,1.57,2.36,50,1062,9.116149889,wt-zrf
32,137,-4.76,4.76,2.36,3.14,50,123,11.23859604,wt-zrf
33,137,-42.88,-33.35,-0.79,0,50,20,5.671986346,wt-zrf
34,137,-42.88,-33.35,-1.57,-0.79,50,89,12.41429633,wt-zrf
35,137,-42.88,-33.35,-2.36,-1.57,50,146,5.126095945,wt-zrf
36,137,-42.88,-33.35,-3.14,-2.36,50,154,4.333879243,wt-zrf
37,137,-42.88,-33.35,0,0.79,50,76,5.978513436,wt-zrf
38,137,-42.88,-33.35,0.79,1.57,50,87,4.462838538,wt-zrf
39,137,-42.88,-33.35,1.57,2.36,50,17,2.310192949,wt-zrf
40,137,-42.88,-33.35,2.36,3.14,50,80,4.289116522,wt-zrf
41,137,-52.4,-42.88,-0.79,0,50,0,NA,wt-zrf
42,137,-52.4,-42.88,-1.57,-0.79,50,0,NA,wt-zrf
43,137,-52.4,-42.88,-2.36,-1.57,50,0,NA,wt-zrf
44,137,-52.4,-42.88,-3.14,-2.36,50,0,NA,wt-zrf
45,137,-52.4,-42.88,0,0.79,50,0,NA,wt-zrf
46,137,-52.4,-42.88,0.79,1.57,50,0,NA,wt-zrf
47,137,-52.4,-42.88,1.57,2.36,50,0,NA,wt-zrf
48,137,-52.4,-42.88,2.36,3.14,50,0,NA,wt-zrf
49,137,-61.93,-52.4,-0.79,0,50,0,NA,wt-zrf
50,137,-61.93,-52.4,-1.57,-0.79,50,0,NA,wt-zrf
51,137,-61.93,-52.4,-2.36,-1.57,50,0,NA,wt-zrf
52,137,-61.93,-52.4,-3.14,-2.36,50,0,NA,wt-zrf
53,137,-61.93,-52.4,0,0.79,50,0,NA,wt-zrf
54,137,-61.93,-52.4,0.79,1.57,50,0,NA,wt-zrf
55,137,-61.93,-52.4,1.57,2.36,50,0,NA,wt-zrf
56,137,-61.93,-52.4,2.36,3.14,50,0,NA,wt-zrf
57,137,-71.46,-61.93,-0.79,0,50,0,NA,wt-zrf
58,137,-71.46,-61.93,-1.57,-0.79,50,0,NA,wt-zrf
59,137,-71.46,-61.93,-2.36,-1.57,50,0,NA,wt-zrf
60,137,-71.46,-61.93,-3.14,-2.36,50,0,NA,wt-zrf
61,137,-71.46,-61.93,0,0.79,50,0,NA,wt-zrf
62,137,-71.46,-61.93,0.79,1.57,50,0,NA,wt-zrf
63,137,-71.46,-61.93,1.57,2.36,50,0,NA,wt-zrf
64,137,-71.46,-61.93,2.36,3.14,50,0,NA,wt-zrf
65,137,-80.99,-71.46,-0.79,0,50,0,NA,wt-zrf
66,137,-80.99,-71.46,-1.57,-0.79,50,0,NA,wt-zrf
67,137,-80.99,-71.46,-2.36,-1.57,50,0,NA,wt-zrf
