,f1,landmark_index,m_f1,m_precision,m_recall,m_support,mm,mw,precision,pred,recall,sample_index,w_f1,w_precision,w_recall,w_support,wm,ww
95,0.792207792,96,0.771428571,0.771428571,0.771428571,35,27,8,0.792207792,1,0.792207792,103,0.80952381,0.80952381,0.80952381,42,8,34
96,0.78369906,97,0.7241379309999999,0.913043478,0.6,35,21,14,0.8190601670000001,1,0.792207792,103,0.833333333,0.740740741,0.9523809520000001,42,2,40
97,0.7056737590000001,98,0.6333333329999999,0.76,0.542857143,35,19,16,0.7230769229999999,1,0.7142857140000001,103,0.765957447,0.692307692,0.857142857,42,6,36
98,0.73243069,99,0.666666667,0.8,0.571428571,35,20,15,0.7517482520000001,0,0.74025974,103,0.787234043,0.711538462,0.880952381,42,5,37
99,0.8143567509999999,100,0.774193548,0.8888888890000001,0.685714286,35,24,11,0.8294949490000001,0,0.818181818,103,0.8478260870000001,0.78,0.9285714290000001,42,3,39
100,0.761315823,101,0.709677419,0.814814815,0.628571429,35,22,13,0.7740067340000001,0,0.7662337659999999,103,0.804347826,0.74,0.880952381,42,5,37
101,0.792207792,102,0.771428571,0.771428571,0.771428571,35,27,8,0.792207792,0,0.792207792,103,0.80952381,0.80952381,0.80952381,42,8,34
102,0.7591876209999999,103,0.7,0.84,0.6,35,21,14,0.78041958,0,0.7662337659999999,103,0.808510638,0.7307692309999999,0.904761905,42,4,38
103,0.844471744,104,0.837837838,0.794871795,0.8857142859999999,35,31,4,0.8493436390000001,1,0.8441558440000001,103,0.85,0.894736842,0.80952381,42,8,34
104,0.909183469,105,0.9014084509999999,0.8888888890000001,0.914285714,35,32,3,0.9095836409999999,1,0.9090909090000001,103,0.915662651,0.926829268,0.904761905,42,4,38
105,0.829417773,106,0.8,0.8666666670000001,0.7428571429999999,35,26,9,0.834945197,1,0.8311688309999999,103,0.853932584,0.808510638,0.904761905,42,4,38
106,0.751976793,107,0.71641791,0.75,0.685714286,35,24,11,0.753030303,1,0.753246753,103,0.781609195,0.7555555559999999,0.80952381,42,8,34
107,0.7176384720000001,108,0.644067797,0.791666667,0.542857143,35,19,16,0.7406375070000001,0,0.727272727,103,0.778947368,0.698113208,0.880952381,42,5,37
108,0.8049290859999999,109,0.7826086959999999,0.794117647,0.771428571,35,27,8,0.804937197,0,0.805194805,103,0.8235294120000001,0.813953488,0.833333333,42,7,35
109,0.749028749,110,0.6984126979999999,0.7857142859999999,0.628571429,35,22,13,0.757884972,1,0.753246753,103,0.791208791,0.734693878,0.857142857,42,6,36
110,0.790633609,111,0.757575758,0.806451613,0.7142857140000001,35,25,10,0.793446385,0,0.792207792,103,0.818181818,0.7826086959999999,0.857142857,42,6,36
111,0.8313407279999999,112,0.816901408,0.805555556,0.828571429,35,29,6,0.831793545,1,0.8311688309999999,103,0.8433734940000001,0.853658537,0.833333333,42,7,35
112,0.87034984,113,0.8611111109999999,0.837837838,0.8857142859999999,35,31,4,0.871744472,0,0.87012987,103,0.87804878,0.9,0.857142857,42,6,36
113,0.870261318,114,0.8684210529999999,0.804878049,0.942857143,35,33,2,0.8810051740000001,1,0.87012987,103,0.871794872,0.944444444,0.80952381,42,8,34
114,0.8441558440000001,115,0.828571429,0.828571429,0.828571429,35,29,6,0.8441558440000001,1,0.8441558440000001,103,0.857142857,0.857142857,0.857142857,42,6,36
115,0.855661193,116,0.8307692309999999,0.9,0.771428571,35,27,8,0.861702128,0,0.857142857,103,0.8764044940000001,0.8297872340000001,0.9285714290000001,42,3,39
116,0.826883323,117,0.786885246,0.923076923,0.685714286,35,24,11,0.8473879059999999,0,0.8311688309999999,103,0.8602150540000001,0.784313725,0.9523809520000001,42,2,40
117,0.785944552,118,0.7333333329999999,0.88,0.628571429,35,22,13,0.809090909,1,0.792207792,103,0.8297872340000001,0.75,0.9285714290000001,42,3,39
118,0.700391254,119,0.708860759,0.636363636,0.8,35,28,7,0.7190082640000001,0,0.7012987009999999,103,0.693333333,0.787878788,0.6190476189999999,42,16,26
119,0.791154791,120,0.8,0.7111111109999999,0.914285714,35,32,3,0.817550505,0,0.792207792,103,0.783783784,0.90625,0.69047619,42,13,29
120,0.883354089,121,0.8767123290000001,0.842105263,0.914285714,35,32,3,0.886271623,0,0.883116883,103,0.8888888890000001,0.923076923,0.857142857,42,6,36
121,0.870261318,122,0.8684210529999999,0.804878049,0.942857143,35,33,2,0.8810051740000001,1,0.87012987,103,0.871794872,0.944444444,0.80952381,42,8,34
122,0.8444198079999999,123,0.833333333,0.810810811,0.857142857,35,30,5,0.8458230959999999,0,0.8441558440000001,103,0.853658537,0.875,0.833333333,42,7,35
123,0.882957452,124,0.869565217,0.882352941,0.857142857,35,30,5,0.883099117,0,0.883116883,103,0.8941176470000001,0.88372093,0.904761905,42,4,38
124,0.805393147,125,0.7887323940000001,0.7777777779999999,0.8,35,28,7,0.8058635129999999,0,0.805194805,103,0.819277108,0.8292682929999999,0.80952381,42,8,34
125,0.778919631,126,0.7536231879999999,0.764705882,0.7428571429999999,35,26,9,0.778883223,0,0.7792207790000001,103,0.8,0.790697674,0.80952381,42,8,34
126,0.828282828,127,0.793650794,0.892857143,0.7142857140000001,35,25,10,0.839981447,0,0.8311688309999999,103,0.857142857,0.7959183670000001,0.9285714290000001,42,3,39
127,0.7165239259999999,128,0.7640449440000001,0.62962963,0.9714285709999999,35,34,1,0.807934417,0,0.727272727,103,0.676923077,0.956521739,0.523809524,42,20,22
128,0.986995272,129,0.985507246,1.0,0.9714285709999999,35,34,1,0.987315011,0,0.9870129870000001,103,0.9882352940000001,0.9767441859999999,1.0,42,0,42
129,0.9481399359999999,130,0.944444444,0.9189189190000001,0.9714285709999999,35,34,1,0.9495085999999999,0,0.9480519479999999,103,0.951219512,0.975,0.9285714290000001,42,3,39
130,0.7623376620000001,131,0.7857142859999999,0.673469388,0.942857143,35,33,2,0.812615955,0,0.7662337659999999,103,0.7428571429999999,0.9285714290000001,0.6190476189999999,42,16,26
131,0.843945528,132,0.846153846,0.76744186,0.942857143,35,33,2,0.862206193,0,0.8441558440000001,103,0.842105263,0.9411764709999999,0.761904762,42,10,32
132,0.934976362,133,0.927536232,0.9411764709999999,0.914285714,35,32,3,0.9352070640000001,0,0.935064935,103,0.9411764709999999,0.9302325579999999,0.9523809520000001,42,2,40
133,0.6895262040000001,134,0.7415730340000001,0.611111111,0.942857143,35,33,2,0.775801493,0,0.7012987009999999,103,0.646153846,0.913043478,0.5,42,21,21
134,0.909244342,135,0.906666667,0.85,0.9714285709999999,35,34,1,0.917076167,0,0.9090909090000001,103,0.911392405,0.972972973,0.857142857,42,6,36
135,0.986995272,136,0.985507246,1.0,0.9714285709999999,35,34,1,0.987315011,0,0.9870129870000001,103,0.9882352940000001,0.9767441859999999,1.0,42,0,42
136,0.98702621,137,0.9859154929999999,0.9722222220000001,1.0,35,35,0,0.9873737370000001,0,0.9870129870000001,103,0.9879518070000001,1.0,0.976190476,42,1,41
137,1.0,138,1.0,1.0,1.0,35,35,0,1.0,0,1.0,103,1.0,1.0,1.0,42,0,42
138,1.0,139,1.0,1.0,1.0,35,35,0,1.0,0,1.0,103,1.0,1.0,1.0,42,0,42
139,0.98702621,140,0.9859154929999999,0.9722222220000001,1.0,35,35,0,0.9873737370000001,0,0.9870129870000001,103,0.9879518070000001,1.0,0.976190476,42,1,41
140,1.0,141,1.0,1.0,1.0,35,35,0,1.0,0,1.0,103,1.0,1.0,1.0,42,0,42
141,1.0,142,1.0,1.0,1.0,35,35,0,1.0,0,1.0,103,1.0,1.0,1.0,42,0,42
142,1.0,143,1.0,1.0,1.0,35,35,0,1.0,0,1.0,103,1.0,1.0,1.0,42,0,42
143,0.98702621,144,0.9859154929999999,0.9722222220000001,1.0,35,35,0,0.9873737370000001,0,0.9870129870000001,103,0.9879518070000001,1.0,0.976190476,42,1,41
144,0.385026738,145,0.0,0.0,0.0,35,0,35,0.297520661,0,0.545454545,103,0.705882353,0.545454545,1.0,42,0,42
145,0.385026738,146,0.0,0.0,0.0,35,0,35,0.297520661,0,0.545454545,103,0.705882353,0.545454545,1.0,42,0,42
146,1.0,147,1.0,1.0,1.0,35,35,0,1.0,1,1.0,103,1.0,1.0,1.0,42,0,42
147,1.0,148,1.0,1.0,1.0,35,35,0,1.0,0,1.0,103,1.0,1.0,1.0,42,0,42
148,1.0,149,1.0,1.0,1.0,35,35,0,1.0,1,1.0,103,1.0,1.0,1.0,42,0,42
149,1.0,150,1.0,1.0,1.0,35,35,0,1.0,0,1.0,103,1.0,1.0,1.0,42,0,42
150,1.0,151,1.0,1.0,1.0,35,35,0,1.0,0,1.0,103,1.0,1.0,1.0,42,0,42
151,1.0,152,1.0,1.0,1.0,35,35,0,1.0,1,1.0,103,1.0,1.0,1.0,42,0,42
0,0.385026738,1,0.0,0.0,0.0,35,0,35,0.297520661,0,0.545454545,117,0.705882353,0.545454545,1.0,42,0,42
1,0.385026738,2,0.0,0.0,0.0,35,0,35,0.297520661,0,0.545454545,117,0.705882353,0.545454545,1.0,42,0,42
2,0.385026738,3,0.0,0.0,0.0,35,0,35,0.297520661,0,0.545454545,117,0.705882353,0.545454545,1.0,42,0,42
3,1.0,4,1.0,1.0,1.0,35,35,0,1.0,0,1.0,117,1.0,1.0,1.0,42,0,42
4,1.0,5,1.0,1.0,1.0,35,35,0,1.0,0,1.0,117,1.0,1.0,1.0,42,0,42
5,1.0,6,1.0,1.0,1.0,35,35,0,1.0,0,1.0,117,1.0,1.0,1.0,42,0,42
6,0.385026738,7,0.0,0.0,0.0,35,0,35,0.297520661,0,0.545454545,117,0.705882353,0.545454545,1.0,42,0,42
7,0.385026738,8,0.0,0.0,0.0,35,0,35,0.297520661,0,0.545454545,117,0.705882353,0.545454545,1.0,42,0,42
8,1.0,9,1.0,1.0,1.0,35,35,0,1.0,0,1.0,117,1.0,1.0,1.0,42,0,42
9,1.0,10,1.0,1.0,1.0,35,35,0,1.0,0,1.0,117,1.0,1.0,1.0,42,0,42
10,0.9610786290000001,11,0.9577464790000001,0.944444444,0.9714285709999999,35,34,1,0.961443705,0,0.961038961,117,0.9638554220000001,0.975609756,0.9523809520000001,42,2,40
11,1.0,12,1.0,1.0,1.0,35,35,0,1.0,0,1.0,117,1.0,1.0,1.0,42,0,42
12,0.986995272,13,0.985507246,1.0,0.9714285709999999,35,34,1,0.987315011,0,0.9870129870000001,117,0.9882352940000001,0.9767441859999999,1.0,42,0,42
13,0.922235872,14,0.9189189190000001,0.871794872,0.9714285709999999,35,34,1,0.927370875,0,0.922077922,117,0.925,0.9736842109999999,0.880952381,42,5,37
14,0.986995272,15,0.985507246,1.0,0.9714285709999999,35,34,1,0.987315011,0,0.9870129870000001,117,0.9882352940000001,0.9767441859999999,1.0,42,0,42
15,0.385026738,16,0.0,0.0,0.0,35,0,35,0.297520661,0,0.545454545,117,0.705882353,0.545454545,1.0,42,0,42
16,0.935196716,17,0.931506849,0.894736842,0.9714285709999999,35,34,1,0.9381670959999999,1,0.935064935,117,0.938271605,0.974358974,0.904761905,42,4,38
17,0.9610786290000001,18,0.9577464790000001,0.944444444,0.9714285709999999,35,34,1,0.961443705,1,0.961038961,117,0.9638554220000001,0.975609756,0.9523809520000001,42,2,40
18,0.751410605,19,0.7654320990000001,0.673913043,0.8857142859999999,35,31,4,0.781397424,0,0.753246753,117,0.739726027,0.870967742,0.642857143,42,15,27
19,0.72169263,20,0.752941176,0.64,0.914285714,35,32,3,0.775757576,0,0.727272727,117,0.695652174,0.8888888890000001,0.571428571,42,18,24
20,0.909183469,21,0.9014084509999999,0.8888888890000001,0.914285714,35,32,3,0.9095836409999999,0,0.9090909090000001,117,0.915662651,0.926829268,0.904761905,42,4,38
21,0.9476584020000001,22,0.939393939,1.0,0.8857142859999999,35,31,4,0.95256917,0,0.9480519479999999,117,0.954545455,0.913043478,1.0,42,0,42
22,0.973946027,23,0.970588235,1.0,0.942857143,35,33,2,0.975206612,0,0.974025974,117,0.9767441859999999,0.954545455,1.0,42,0,42
23,0.974025974,24,0.9714285709999999,0.9714285709999999,0.9714285709999999,35,34,1,0.974025974,1,0.974025974,117,0.976190476,0.976190476,0.976190476,42,1,41
24,0.779593402,25,0.773333333,0.725,0.828571429,35,29,6,0.7865479120000001,0,0.7792207790000001,117,0.7848101270000001,0.837837838,0.738095238,42,11,31
25,0.818489776,26,0.805555556,0.783783784,0.828571429,35,29,6,0.81990172,0,0.818181818,117,0.8292682929999999,0.85,0.80952381,42,8,34
26,0.8302999109999999,27,0.8059701490000001,0.84375,0.771428571,35,27,8,0.832007576,0,0.8311688309999999,117,0.850574713,0.8222222220000001,0.880952381,42,5,37
27,0.816804408,28,0.787878788,0.838709677,0.7428571429999999,35,26,9,0.819966849,0,0.818181818,117,0.8409090909999999,0.804347826,0.880952381,42,5,37
28,0.8176221859999999,29,0.794117647,0.818181818,0.771428571,35,27,8,0.818181818,0,0.818181818,117,0.837209302,0.818181818,0.857142857,42,6,36
29,0.7662337659999999,30,0.7428571429999999,0.7428571429999999,0.7428571429999999,35,26,9,0.7662337659999999,0,0.7662337659999999,117,0.7857142859999999,0.7857142859999999,0.7857142859999999,42,9,33
30,0.8673976790000001,31,0.838709677,0.962962963,0.7428571429999999,35,26,9,0.884983165,0,0.87012987,117,0.891304348,0.82,0.976190476,42,1,41
31,0.778550058,32,0.7848101270000001,0.704545455,0.8857142859999999,35,31,4,0.799586777,0,0.7792207790000001,117,0.773333333,0.8787878790000001,0.69047619,42,13,29
32,0.818181818,33,0.8,0.8,0.8,35,28,7,0.818181818,0,0.818181818,117,0.833333333,0.833333333,0.833333333,42,7,35
33,0.829417773,34,0.8,0.8666666670000001,0.7428571429999999,35,26,9,0.834945197,0,0.8311688309999999,117,0.853932584,0.808510638,0.904761905,42,4,38
34,0.8302999109999999,35,0.8059701490000001,0.84375,0.771428571,35,27,8,0.832007576,0,0.8311688309999999,117,0.850574713,0.8222222220000001,0.880952381,42,5,37
35,0.73243069,36,0.666666667,0.8,0.571428571,35,20,15,0.7517482520000001,0,0.74025974,117,0.787234043,0.711538462,0.880952381,42,5,37
36,0.8049290859999999,37,0.7826086959999999,0.794117647,0.771428571,35,27,8,0.804937197,0,0.805194805,117,0.8235294120000001,0.813953488,0.833333333,42,7,35
37,0.729623824,38,0.655172414,0.826086957,0.542857143,35,19,16,0.759332455,1,0.74025974,117,0.791666667,0.703703704,0.904761905,42,4,38
38,0.746983318,39,0.68852459,0.807692308,0.6,35,21,14,0.7628547920000001,0,0.753246753,117,0.795698925,0.725490196,0.880952381,42,5,37
39,0.790633609,40,0.757575758,0.806451613,0.7142857140000001,35,25,10,0.793446385,0,0.792207792,117,0.818181818,0.7826086959999999,0.857142857,42,6,36
40,0.8313407279999999,41,0.816901408,0.805555556,0.828571429,35,29,6,0.831793545,1,0.8311688309999999,117,0.8433734940000001,0.853658537,0.833333333,42,7,35
41,0.775446775,42,0.73015873,0.8214285709999999,0.6571428570000001,35,23,12,0.7852504640000001,1,0.7792207790000001,117,0.813186813,0.7551020409999999,0.880952381,42,5,37
42,0.688311688,43,0.6571428570000001,0.6571428570000001,0.6571428570000001,35,23,12,0.688311688,0,0.688311688,117,0.7142857140000001,0.7142857140000001,0.7142857140000001,42,12,30
43,0.556289028,44,0.44067796600000003,0.541666667,0.37142857100000004,35,13,22,0.565251572,0,0.571428571,117,0.652631579,0.58490566,0.738095238,42,11,31
44,0.752910176,45,0.7246376809999999,0.735294118,0.7142857140000001,35,25,10,0.75282925,1,0.753246753,117,0.776470588,0.76744186,0.7857142859999999,42,9,33
45,0.791568213,46,0.764705882,0.787878788,0.7428571429999999,35,26,9,0.792011019,1,0.792207792,117,0.813953488,0.795454545,0.833333333,42,7,35
46,0.7893939390000001,47,0.75,0.8275862070000001,0.685714286,35,24,11,0.7966300940000001,0,0.792207792,117,0.8222222220000001,0.770833333,0.880952381,42,5,37
47,0.805393147,48,0.7887323940000001,0.7777777779999999,0.8,35,28,7,0.8058635129999999,0,0.805194805,117,0.819277108,0.8292682929999999,0.80952381,42,8,34
48,0.7893939390000001,49,0.75,0.8275862070000001,0.685714286,35,24,11,0.7966300940000001,0,0.792207792,117,0.8222222220000001,0.770833333,0.880952381,42,5,37
49,0.801864802,50,0.761904762,0.857142857,0.685714286,35,24,11,0.812615955,1,0.805194805,117,0.835164835,0.775510204,0.904761905,42,4,38
50,0.76551424,51,0.735294118,0.757575758,0.7142857140000001,35,25,10,0.76584022,0,0.7662337659999999,117,0.790697674,0.772727273,0.80952381,42,8,34
51,0.76551424,52,0.735294118,0.757575758,0.7142857140000001,35,25,10,0.76584022,0,0.7662337659999999,117,0.790697674,0.772727273,0.80952381,42,8,34
52,0.804192205,53,0.7761194029999999,0.8125,0.7428571429999999,35,26,9,0.8056818179999999,0,0.805194805,117,0.8275862070000001,0.8,0.857142857,42,6,36
53,0.6961926959999999,54,0.634920635,0.7142857140000001,0.571428571,35,20,15,0.703153989,1,0.7012987009999999,117,0.747252747,0.6938775509999999,0.80952381,42,8,34
54,0.738292011,55,0.696969697,0.7419354840000001,0.6571428570000001,35,23,12,0.740405457,1,0.74025974,117,0.772727273,0.739130435,0.80952381,42,8,34
55,0.818181818,56,0.8,0.8,0.8,35,28,7,0.818181818,0,0.818181818,117,0.833333333,0.833333333,0.833333333,42,7,35
56,0.746983318,57,0.68852459,0.807692308,0.6,35,21,14,0.7628547920000001,0,0.753246753,117,0.795698925,0.725490196,0.880952381,42,5,37
57,0.805393147,58,0.7887323940000001,0.7777777779999999,0.8,35,28,7,0.8058635129999999,1,0.805194805,117,0.819277108,0.8292682929999999,0.80952381,42,8,34
58,0.7416432359999999,59,0.666666667,0.8636363640000001,0.542857143,35,19,16,0.779338843,0,0.753246753,117,0.8041237109999999,0.709090909,0.9285714290000001,42,3,39
59,0.753710575,60,0.6785714290000001,0.904761905,0.542857143,35,19,16,0.8008658009999999,0,0.7662337659999999,117,0.816326531,0.7142857140000001,0.9523809520000001,42,2,40
60,0.792207792,61,0.771428571,0.771428571,0.771428571,35,27,8,0.792207792,0,0.792207792,117,0.80952381,0.80952381,0.80952381,42,8,34
61,0.76551424,62,0.735294118,0.757575758,0.7142857140000001,35,25,10,0.76584022,1,0.7662337659999999,117,0.790697674,0.772727273,0.80952381,42,8,34
62,0.7277330259999999,63,0.72,0.675,0.771428571,35,27,8,0.7343366090000001,1,0.727272727,117,0.734177215,0.783783784,0.69047619,42,13,29
63,0.727550406,64,0.704225352,0.694444444,0.7142857140000001,35,25,10,0.7280734170000001,0,0.727272727,117,0.746987952,0.7560975609999999,0.738095238,42,11,31
64,0.8302999109999999,65,0.8059701490000001,0.84375,0.771428571,35,27,8,0.832007576,0,0.8311688309999999,117,0.850574713,0.8222222220000001,0.880952381,42,5,37
65,0.7662337659999999,66,0.7428571429999999,0.7428571429999999,0.7428571429999999,35,26,9,0.7662337659999999,1,0.7662337659999999,117,0.7857142859999999,0.7857142859999999,0.7857142859999999,42,9,33
66,0.6758726509999999,67,0.666666667,0.625,0.7142857140000001,35,25,10,0.6821253070000001,0,0.675324675,117,0.6835443040000001,0.72972973,0.642857143,42,15,27
67,0.67488181,68,0.637681159,0.647058824,0.628571429,35,22,13,0.67466733,1,0.675324675,117,0.705882353,0.697674419,0.7142857140000001,42,12,30
68,0.7878362870000001,69,0.7419354840000001,0.851851852,0.6571428570000001,35,23,12,0.801750842,0,0.792207792,117,0.826086957,0.76,0.904761905,42,4,38
69,0.746983318,70,0.68852459,0.807692308,0.6,35,21,14,0.7628547920000001,1,0.753246753,117,0.795698925,0.725490196,0.880952381,42,5,37
70,0.74025974,71,0.7142857140000001,0.7142857140000001,0.7142857140000001,35,25,10,0.74025974,1,0.74025974,117,0.761904762,0.761904762,0.761904762,42,10,32
71,0.7142857140000001,72,0.685714286,0.685714286,0.685714286,35,24,11,0.7142857140000001,0,0.7142857140000001,117,0.738095238,0.738095238,0.738095238,42,11,31
72,0.720349983,73,0.655737705,0.7692307690000001,0.571428571,35,20,15,0.734677088,0,0.727272727,117,0.774193548,0.705882353,0.857142857,42,6,36
73,0.763068182,74,0.71875,0.793103448,0.6571428570000001,35,23,12,0.7695924759999999,0,0.7662337659999999,117,0.8,0.75,0.857142857,42,6,36
74,0.628099174,75,0.509090909,0.7,0.4,35,14,21,0.662679426,0,0.649350649,117,0.727272727,0.6315789470000001,0.857142857,42,6,36
75,0.5944357370000001,76,0.482758621,0.608695652,0.4,35,14,21,0.610013175,1,0.61038961,117,0.6875,0.611111111,0.7857142859999999,42,9,33
76,0.713900135,77,0.7179487179999999,0.651162791,0.8,35,28,7,0.729138167,1,0.7142857140000001,117,0.7105263159999999,0.794117647,0.642857143,42,15,27
77,0.763068182,78,0.71875,0.793103448,0.6571428570000001,35,23,12,0.7695924759999999,1,0.7662337659999999,117,0.8,0.75,0.857142857,42,6,36
78,0.734795359,79,0.677419355,0.7777777779999999,0.6,35,21,14,0.7462626259999999,1,0.74025974,117,0.7826086959999999,0.72,0.857142857,42,6,36
79,0.7662337659999999,80,0.7428571429999999,0.7428571429999999,0.7428571429999999,35,26,9,0.7662337659999999,0,0.7662337659999999,117,0.7857142859999999,0.7857142859999999,0.7857142859999999,42,9,33
80,0.744530046,81,0.6779661020000001,0.833333333,0.571428571,35,20,15,0.769868496,0,0.753246753,117,0.8,0.716981132,0.904761905,42,4,38
81,0.7025862070000001,82,0.620689655,0.7826086959999999,0.514285714,35,18,17,0.729468599,0,0.7142857140000001,117,0.770833333,0.685185185,0.880952381,42,5,37
82,0.683195592,83,0.581818182,0.8,0.457142857,35,16,19,0.727272727,0,0.7012987009999999,117,0.767676768,0.666666667,0.904761905,42,4,38
83,0.6961926959999999,84,0.634920635,0.7142857140000001,0.571428571,35,20,15,0.703153989,0,0.7012987009999999,117,0.747252747,0.6938775509999999,0.80952381,42,8,34
84,0.7264441890000001,85,0.734177215,0.659090909,0.828571429,35,29,6,0.7458677690000001,0,0.727272727,117,0.72,0.818181818,0.642857143,42,15,27
85,0.73243069,86,0.666666667,0.8,0.571428571,35,20,15,0.7517482520000001,1,0.74025974,117,0.787234043,0.711538462,0.880952381,42,5,37
86,0.7780844990000001,87,0.746268657,0.78125,0.7142857140000001,35,25,10,0.779356061,1,0.7792207790000001,117,0.8045977009999999,0.7777777779999999,0.833333333,42,7,35
87,0.818489776,88,0.805555556,0.783783784,0.828571429,35,29,6,0.81990172,1,0.818181818,117,0.8292682929999999,0.85,0.80952381,42,8,34
88,0.7591876209999999,89,0.7,0.84,0.6,35,21,14,0.78041958,0,0.7662337659999999,117,0.808510638,0.7307692309999999,0.904761905,42,4,38
89,0.712121212,90,0.666666667,0.709677419,0.628571429,35,22,13,0.713884993,0,0.7142857140000001,117,0.75,0.7173913040000001,0.7857142859999999,42,9,33
90,0.751976793,91,0.71641791,0.75,0.685714286,35,24,11,0.753030303,0,0.753246753,117,0.781609195,0.7555555559999999,0.80952381,42,8,34
91,0.7104166670000001,92,0.65625,0.7241379309999999,0.6,35,21,14,0.7155172409999999,0,0.7142857140000001,117,0.7555555559999999,0.708333333,0.80952381,42,8,34
92,0.722610723,93,0.666666667,0.75,0.6,35,21,14,0.730519481,1,0.727272727,117,0.7692307690000001,0.7142857140000001,0.833333333,42,7,35
93,0.812701483,94,0.7666666670000001,0.92,0.6571428570000001,35,23,12,0.8377622379999999,1,0.818181818,117,0.85106383,0.7692307690000001,0.9523809520000001,42,2,40
94,0.8143567509999999,95,0.774193548,0.8888888890000001,0.685714286,35,24,11,0.8294949490000001,0,0.818181818,117,0.8478260870000001,0.78,0.9285714290000001,42,3,39
95,0.7925597440000001,96,0.7777777779999999,0.756756757,0.8,35,28,7,0.7939803440000001,0,0.792207792,117,0.804878049,0.825,0.7857142859999999,42,9,33
96,0.77142162,97,0.711864407,0.875,0.6,35,21,14,0.799099485,0,0.7792207790000001,117,0.821052632,0.735849057,0.9285714290000001,42,3,39
97,0.693716648,98,0.62295082,0.7307692309999999,0.542857143,35,19,16,0.7064993829999999,0,0.7012987009999999,117,0.752688172,0.68627451,0.833333333,42,7,35
98,0.752910176,99,0.7246376809999999,0.735294118,0.7142857140000001,35,25,10,0.75282925,0,0.753246753,117,0.776470588,0.76744186,0.7857142859999999,42,9,33
99,0.77142162,100,0.711864407,0.875,0.6,35,21,14,0.799099485,0,0.7792207790000001,117,0.821052632,0.735849057,0.9285714290000001,42,3,39
100,0.7736166529999999,101,0.721311475,0.846153846,0.628571429,35,22,13,0.791032497,1,0.7792207790000001,117,0.817204301,0.745098039,0.904761905,42,4,38
101,0.8049290859999999,102,0.7826086959999999,0.794117647,0.771428571,35,27,8,0.804937197,1,0.805194805,117,0.8235294120000001,0.813953488,0.833333333,42,7,35
102,0.78369906,103,0.7241379309999999,0.913043478,0.6,35,21,14,0.8190601670000001,1,0.792207792,117,0.833333333,0.740740741,0.9523809520000001,42,2,40
103,0.844471744,104,0.837837838,0.794871795,0.8857142859999999,35,31,4,0.8493436390000001,0,0.8441558440000001,117,0.85,0.894736842,0.80952381,42,8,34
104,0.909275402,105,0.904109589,0.8684210529999999,0.942857143,35,33,2,0.91221936,0,0.9090909090000001,117,0.9135802470000001,0.9487179490000001,0.880952381,42,5,37
105,0.816804408,106,0.787878788,0.838709677,0.7428571429999999,35,26,9,0.819966849,0,0.818181818,117,0.8409090909999999,0.804347826,0.880952381,42,5,37
106,0.714574899,107,0.7105263159999999,0.658536585,0.771428571,35,27,8,0.7235772359999999,0,0.7142857140000001,117,0.7179487179999999,0.7777777779999999,0.666666667,42,14,28
107,0.706485743,108,0.603773585,0.8888888890000001,0.457142857,35,16,19,0.7738400959999999,0,0.727272727,117,0.792079208,0.6779661020000001,0.9523809520000001,42,2,40
108,0.8176221859999999,109,0.794117647,0.818181818,0.771428571,35,27,8,0.818181818,1,0.818181818,117,0.837209302,0.818181818,0.857142857,42,6,36
109,0.746400658,110,0.653846154,1.0,0.485714286,35,17,18,0.836363636,1,0.7662337659999999,117,0.8235294120000001,0.7,1.0,42,0,42
110,0.803174354,111,0.7692307690000001,0.833333333,0.7142857140000001,35,25,10,0.8081882659999999,1,0.805194805,117,0.831460674,0.787234043,0.880952381,42,5,37
111,0.84367616,112,0.8235294120000001,0.848484848,0.8,35,28,7,0.8443526170000001,0,0.8441558440000001,117,0.860465116,0.8409090909999999,0.880952381,42,5,37
112,0.87034984,113,0.8611111109999999,0.837837838,0.8857142859999999,35,31,4,0.871744472,0,0.87012987,117,0.87804878,0.9,0.857142857,42,6,36
113,0.843945528,114,0.846153846,0.76744186,0.942857143,35,33,2,0.862206193,0,0.8441558440000001,117,0.842105263,0.9411764709999999,0.761904762,42,10,32
114,0.8811188809999999,115,0.857142857,0.9642857140000001,0.771428571,35,27,8,0.89471243,0,0.883116883,117,0.9010989009999999,0.8367346940000001,0.976190476,42,1,41
115,0.868371212,116,0.84375,0.931034483,0.771428571,35,27,8,0.877742947,0,0.87012987,117,0.8888888890000001,0.833333333,0.9523809520000001,42,2,40
116,0.826883323,117,0.786885246,0.923076923,0.685714286,35,24,11,0.8473879059999999,1,0.8311688309999999,117,0.8602150540000001,0.784313725,0.9523809520000001,42,2,40
117,0.7736166529999999,118,0.721311475,0.846153846,0.628571429,35,22,13,0.791032497,0,0.7792207790000001,117,0.817204301,0.745098039,0.904761905,42,4,38
118,0.7012987009999999,119,0.7012987009999999,0.642857143,0.771428571,35,27,8,0.712987013,0,0.7012987009999999,117,0.7012987009999999,0.771428571,0.642857143,42,15,27
119,0.7925597440000001,120,0.7777777779999999,0.756756757,0.8,35,28,7,0.7939803440000001,0,0.792207792,117,0.804878049,0.825,0.7857142859999999,42,9,33
120,0.883354089,121,0.8767123290000001,0.842105263,0.914285714,35,32,3,0.886271623,0,0.883116883,117,0.8888888890000001,0.923076923,0.857142857,42,6,36
